game_id,season_type,week,posteam,field_goal_result,kick_distance,extra_point_result,extra_point_attempt,field_goal_attempt,kicker_player_name,kicker_player_id
2022_01_NE_MIA,REG,1,MIA,made,43.0,,0.0,1.0,J.Sanders,00-0034794
2022_01_NE_MIA,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_01_NE_MIA,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_01_NE_MIA,REG,1,NE,,33.0,good,1.0,0.0,N.Folk,00-0025565
2022_01_NE_MIA,REG,1,MIA,made,49.0,,0.0,1.0,J.Sanders,00-0034794
2022_01_NO_ATL,REG,1,ATL,made,54.0,,0.0,1.0,Y.Koo,00-0033702
2022_01_NO_ATL,REG,1,NO,,38.0,good,1.0,0.0,W.Lutz,00-0032569
2022_01_NO_ATL,REG,1,NO,missed,44.0,,0.0,1.0,W.Lutz,00-0032569
2022_01_NO_ATL,REG,1,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_01_NO_ATL,REG,1,ATL,made,50.0,,0.0,1.0,Y.Koo,00-0033702
2022_01_NO_ATL,REG,1,ATL,made,40.0,,0.0,1.0,Y.Koo,00-0033702
2022_01_NO_ATL,REG,1,NO,made,49.0,,0.0,1.0,W.Lutz,00-0032569
2022_01_NO_ATL,REG,1,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_01_NO_ATL,REG,1,ATL,made,27.0,,0.0,1.0,Y.Koo,00-0033702
2022_01_NO_ATL,REG,1,NO,made,51.0,,0.0,1.0,W.Lutz,00-0032569
2022_01_NO_ATL,REG,1,ATL,blocked,63.0,,0.0,1.0,Y.Koo,00-0033702
2022_01_NYG_TEN,REG,1,TEN,,33.0,good,1.0,0.0,R.Bullock,00-0029421
2022_01_NYG_TEN,REG,1,TEN,made,46.0,,0.0,1.0,R.Bullock,00-0029421
2022_01_NYG_TEN,REG,1,TEN,made,23.0,,0.0,1.0,R.Bullock,00-0029421
2022_01_NYG_TEN,REG,1,NYG,,33.0,good,1.0,0.0,G.Gano,00-0026858
2022_01_NYG_TEN,REG,1,TEN,,33.0,good,1.0,0.0,R.Bullock,00-0029421
2022_01_NYG_TEN,REG,1,TEN,missed,47.0,,0.0,1.0,R.Bullock,00-0029421
2022_01_PHI_DET,REG,1,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_01_PHI_DET,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_01_PHI_DET,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_01_PHI_DET,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_01_PHI_DET,REG,1,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_01_PHI_DET,REG,1,PHI,made,23.0,,0.0,1.0,J.Elliott,00-0033787
2022_01_PHI_DET,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_01_PHI_DET,REG,1,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_01_PHI_DET,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_01_PHI_DET,REG,1,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_01_PHI_DET,REG,1,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_01_PIT_CIN,REG,1,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2022_01_PIT_CIN,REG,1,CIN,made,59.0,,0.0,1.0,E.McPherson,00-0036854
2022_01_PIT_CIN,REG,1,PIT,made,20.0,,0.0,1.0,C.Boswell,00-0031136
2022_01_PIT_CIN,REG,1,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2022_01_PIT_CIN,REG,1,CIN,made,26.0,,0.0,1.0,E.McPherson,00-0036854
2022_01_PIT_CIN,REG,1,PIT,made,48.0,,0.0,1.0,C.Boswell,00-0031136
2022_01_PIT_CIN,REG,1,CIN,,33.0,blocked,1.0,0.0,E.McPherson,00-0036854
2022_01_PIT_CIN,REG,1,CIN,missed,29.0,,0.0,1.0,E.McPherson,00-0036854
2022_01_PIT_CIN,REG,1,PIT,missed,55.0,,0.0,1.0,C.Boswell,00-0031136
2022_01_PIT_CIN,REG,1,PIT,made,53.0,,0.0,1.0,C.Boswell,00-0031136
2022_01_SF_CHI,REG,1,SF,,33.0,good,1.0,0.0,R.Gould,00-0023252
2022_01_SF_CHI,REG,1,SF,made,25.0,,0.0,1.0,R.Gould,00-0023252
2022_01_SF_CHI,REG,1,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2022_01_SF_CHI,REG,1,CHI,,33.0,failed,1.0,0.0,C.Santos,00-0031203
2022_01_SF_CHI,REG,1,CHI,,33.0,failed,1.0,0.0,C.Santos,00-0031203
2022_01_TB_DAL,REG,1,DAL,made,51.0,,0.0,1.0,B.Maher,00-0030332
2022_01_TB_DAL,REG,1,TB,made,44.0,,0.0,1.0,R.Succop,00-0026968
2022_01_TB_DAL,REG,1,TB,made,38.0,,0.0,1.0,R.Succop,00-0026968
2022_01_TB_DAL,REG,1,TB,missed,36.0,,0.0,1.0,R.Succop,00-0026968
2022_01_TB_DAL,REG,1,TB,made,29.0,,0.0,1.0,R.Succop,00-0026968
2022_01_TB_DAL,REG,1,TB,made,47.0,,0.0,1.0,R.Succop,00-0026968
2022_01_TB_DAL,REG,1,TB,,33.0,good,1.0,0.0,R.Succop,00-0026968
2022_02_ARI_LV,REG,2,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2022_02_ARI_LV,REG,2,LV,made,32.0,,0.0,1.0,D.Carlson,00-0034161
2022_02_ARI_LV,REG,2,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2022_02_ARI_LV,REG,2,LV,made,55.0,,0.0,1.0,D.Carlson,00-0034161
2022_02_ARI_LV,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2022_02_ARI_LV,REG,2,LV,made,25.0,,0.0,1.0,D.Carlson,00-0034161
2022_02_ATL_LA,REG,2,ATL,missed,44.0,,0.0,1.0,Y.Koo,00-0033702
2022_02_ATL_LA,REG,2,LAR,,33.0,good,1.0,0.0,M.Gay,00-0035269
2022_02_ATL_LA,REG,2,LAR,,33.0,good,1.0,0.0,M.Gay,00-0035269
2022_02_ATL_LA,REG,2,ATL,made,26.0,,0.0,1.0,Y.Koo,00-0033702
2022_02_ATL_LA,REG,2,LAR,,33.0,good,1.0,0.0,M.Gay,00-0035269
2022_02_ATL_LA,REG,2,LAR,,33.0,good,1.0,0.0,M.Gay,00-0035269
2022_02_ATL_LA,REG,2,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_02_ATL_LA,REG,2,LAR,made,20.0,,0.0,1.0,M.Gay,00-0035269
2022_02_ATL_LA,REG,2,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_02_CAR_NYG,REG,2,NYG,made,36.0,,0.0,1.0,G.Gano,00-0026858
2022_02_CAR_NYG,REG,2,NYG,made,33.0,,0.0,1.0,G.Gano,00-0026858
2022_02_CAR_NYG,REG,2,CAR,made,31.0,,0.0,1.0,E.Pineiro,00-0034173
2022_02_CAR_NYG,REG,2,CAR,made,32.0,,0.0,1.0,E.Pineiro,00-0034173
2022_02_CAR_NYG,REG,2,CAR,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2022_02_CAR_NYG,REG,2,NYG,,33.0,good,1.0,0.0,G.Gano,00-0026858
2022_02_CAR_NYG,REG,2,NYG,made,52.0,,0.0,1.0,G.Gano,00-0026858
2022_02_CAR_NYG,REG,2,CAR,made,38.0,,0.0,1.0,E.Pineiro,00-0034173
2022_02_CAR_NYG,REG,2,NYG,made,56.0,,0.0,1.0,G.Gano,00-0026858
2022_02_CHI_GB,REG,2,GB,made,40.0,,0.0,1.0,M.Crosby,00-0025580
2022_02_CHI_GB,REG,2,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2022_02_CHI_GB,REG,2,GB,,33.0,good,1.0,0.0,M.Crosby,00-0025580
2022_02_CHI_GB,REG,2,GB,,33.0,good,1.0,0.0,M.Crosby,00-0025580
2022_02_CHI_GB,REG,2,GB,,33.0,good,1.0,0.0,M.Crosby,00-0025580
2022_02_CHI_GB,REG,2,CHI,made,44.0,,0.0,1.0,C.Santos,00-0031203
2022_02_CHI_GB,REG,2,GB,made,28.0,,0.0,1.0,M.Crosby,00-0025580
2022_02_CIN_DAL,REG,2,DAL,,33.0,good,1.0,0.0,B.Maher,00-0030332
2022_02_CIN_DAL,REG,2,CIN,made,43.0,,0.0,1.0,E.McPherson,00-0036854
2022_02_CIN_DAL,REG,2,DAL,,33.0,good,1.0,0.0,B.Maher,00-0030332
2022_02_CIN_DAL,REG,2,DAL,made,54.0,,0.0,1.0,B.Maher,00-0030332
2022_02_CIN_DAL,REG,2,CIN,made,50.0,,0.0,1.0,E.McPherson,00-0036854
2022_02_CIN_DAL,REG,2,CIN,made,46.0,,0.0,1.0,E.McPherson,00-0036854
2022_02_CIN_DAL,REG,2,DAL,made,50.0,,0.0,1.0,B.Maher,00-0030332
2022_02_HOU_DEN,REG,2,DEN,made,20.0,,0.0,1.0,B.McManus,00-0029822
2022_02_HOU_DEN,REG,2,HOU,made,40.0,,0.0,1.0,K.Fairbairn,00-0032726
2022_02_HOU_DEN,REG,2,HOU,made,44.0,,0.0,1.0,K.Fairbairn,00-0032726
2022_02_HOU_DEN,REG,2,DEN,made,24.0,,0.0,1.0,B.McManus,00-0029822
2022_02_HOU_DEN,REG,2,HOU,made,24.0,,0.0,1.0,K.Fairbairn,00-0032726
2022_02_HOU_DEN,REG,2,DEN,,33.0,good,1.0,0.0,B.McManus,00-0029822
2022_02_HOU_DEN,REG,2,DEN,made,50.0,,0.0,1.0,B.McManus,00-0029822
2022_02_IND_JAX,REG,2,JAX,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2022_02_IND_JAX,REG,2,JAX,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2022_02_IND_JAX,REG,2,JAX,made,52.0,,0.0,1.0,R.Patterson,00-0036816
2022_02_IND_JAX,REG,2,JAX,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2022_02_LAC_KC,REG,2,LAC,made,31.0,,0.0,1.0,D.Hopkins,00-0030098
2022_02_LAC_KC,REG,2,LAC,,33.0,good,1.0,0.0,D.Hopkins,00-0030098
2022_02_LAC_KC,REG,2,KC,,33.0,good,1.0,0.0,M.Ammendola,00-0036469
2022_02_LAC_KC,REG,2,LAC,,33.0,good,1.0,0.0,D.Hopkins,00-0030098
2022_02_LAC_KC,REG,2,KC,,33.0,good,1.0,0.0,M.Ammendola,00-0036469
2022_02_LAC_KC,REG,2,KC,made,19.0,,0.0,1.0,M.Ammendola,00-0036469
2022_02_LAC_KC,REG,2,KC,,33.0,good,1.0,0.0,M.Ammendola,00-0036469
2022_02_LAC_KC,REG,2,KC,made,31.0,,0.0,1.0,M.Ammendola,00-0036469
2022_02_LAC_KC,REG,2,LAC,,33.0,good,1.0,0.0,D.Hopkins,00-0030098
2022_02_MIA_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_02_MIA_BAL,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_02_MIA_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_02_MIA_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_02_MIA_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_02_MIA_BAL,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_02_MIA_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_02_MIA_BAL,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_02_MIA_BAL,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_02_MIA_BAL,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_02_MIA_BAL,REG,2,BAL,made,51.0,,0.0,1.0,J.Tucker,00-0029597
2022_02_MIA_BAL,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_02_MIN_PHI,REG,2,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2022_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2022_02_MIN_PHI,REG,2,PHI,made,38.0,,0.0,1.0,J.Elliott,00-0033787
2022_02_MIN_PHI,REG,2,PHI,blocked,41.0,,0.0,1.0,J.Elliott,00-0033787
2022_02_NE_PIT,REG,2,NE,made,28.0,,0.0,1.0,N.Folk,00-0025565
2022_02_NE_PIT,REG,2,PIT,made,36.0,,0.0,1.0,C.Boswell,00-0031136
2022_02_NE_PIT,REG,2,NE,,33.0,good,1.0,0.0,N.Folk,00-0025565
2022_02_NE_PIT,REG,2,NE,missed,52.0,,0.0,1.0,N.Folk,00-0025565
2022_02_NE_PIT,REG,2,PIT,made,52.0,,0.0,1.0,C.Boswell,00-0031136
2022_02_NE_PIT,REG,2,NE,,33.0,good,1.0,0.0,N.Folk,00-0025565
2022_02_NYJ_CLE,REG,2,CLE,,33.0,good,1.0,0.0,C.York,00-0038097
2022_02_NYJ_CLE,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2022_02_NYJ_CLE,REG,2,CLE,,33.0,good,1.0,0.0,C.York,00-0038097
2022_02_NYJ_CLE,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2022_02_NYJ_CLE,REG,2,CLE,made,22.0,,0.0,1.0,C.York,00-0038097
2022_02_NYJ_CLE,REG,2,NYJ,made,57.0,,0.0,1.0,G.Zuerlein,00-0029621
2022_02_NYJ_CLE,REG,2,CLE,,33.0,good,1.0,0.0,C.York,00-0038097
2022_02_NYJ_CLE,REG,2,CLE,,33.0,failed,1.0,0.0,C.York,00-0038097
2022_02_NYJ_CLE,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2022_02_NYJ_CLE,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2022_02_SEA_SF,REG,2,SF,made,20.0,,0.0,1.0,R.Gould,00-0023252
2022_02_SEA_SF,REG,2,SF,made,33.0,,0.0,1.0,R.Gould,00-0023252
2022_02_SEA_SF,REG,2,SF,,33.0,good,1.0,0.0,R.Gould,00-0023252
2022_02_SEA_SF,REG,2,SF,,33.0,good,1.0,0.0,R.Gould,00-0023252
2022_02_SEA_SF,REG,2,SF,blocked,20.0,,0.0,1.0,R.Gould,00-0023252
2022_02_SEA_SF,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2022_02_SEA_SF,REG,2,SF,,33.0,good,1.0,0.0,R.Gould,00-0023252
2022_02_TB_NO,REG,2,NO,made,31.0,,0.0,1.0,W.Lutz,00-0032569
2022_02_TB_NO,REG,2,TB,made,47.0,,0.0,1.0,R.Succop,00-0026968
2022_02_TB_NO,REG,2,TB,,33.0,good,1.0,0.0,R.Succop,00-0026968
2022_02_TB_NO,REG,2,TB,made,47.0,,0.0,1.0,R.Succop,00-0026968
2022_02_TB_NO,REG,2,TB,,33.0,good,1.0,0.0,R.Succop,00-0026968
2022_02_TB_NO,REG,2,NO,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2022_02_TEN_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_02_TEN_BUF,REG,2,TEN,,33.0,good,1.0,0.0,R.Bullock,00-0029421
2022_02_TEN_BUF,REG,2,BUF,made,49.0,,0.0,1.0,T.Bass,00-0036162
2022_02_TEN_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_02_TEN_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_02_TEN_BUF,REG,2,BUF,made,37.0,,0.0,1.0,T.Bass,00-0036162
2022_02_TEN_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_02_TEN_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_02_WAS_DET,REG,2,DET,made,35.0,,0.0,1.0,A.Seibert,00-0035145
2022_02_WAS_DET,REG,2,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_02_WAS_DET,REG,2,DET,made,48.0,,0.0,1.0,A.Seibert,00-0035145
2022_02_WAS_DET,REG,2,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_02_WAS_DET,REG,2,WAS,,33.0,good,1.0,0.0,J.Slye,00-0035192
2022_02_WAS_DET,REG,2,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_02_WAS_DET,REG,2,DET,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2022_02_WAS_DET,REG,2,WAS,,33.0,failed,1.0,0.0,J.Slye,00-0035192
2022_03_ATL_SEA,REG,3,SEA,made,32.0,,0.0,1.0,J.Myers,00-0031492
2022_03_ATL_SEA,REG,3,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_03_ATL_SEA,REG,3,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2022_03_ATL_SEA,REG,3,ATL,made,41.0,,0.0,1.0,Y.Koo,00-0033702
2022_03_ATL_SEA,REG,3,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_03_ATL_SEA,REG,3,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2022_03_ATL_SEA,REG,3,SEA,made,31.0,,0.0,1.0,J.Myers,00-0031492
2022_03_ATL_SEA,REG,3,ATL,made,54.0,,0.0,1.0,Y.Koo,00-0033702
2022_03_ATL_SEA,REG,3,SEA,made,25.0,,0.0,1.0,J.Myers,00-0031492
2022_03_ATL_SEA,REG,3,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2022_03_BAL_NE,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_03_BAL_NE,REG,3,NE,made,35.0,,0.0,1.0,N.Folk,00-0025565
2022_03_BAL_NE,REG,3,NE,,33.0,good,1.0,0.0,N.Folk,00-0025565
2022_03_BAL_NE,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_03_BAL_NE,REG,3,NE,made,50.0,,0.0,1.0,N.Folk,00-0025565
2022_03_BAL_NE,REG,3,NE,,33.0,good,1.0,0.0,N.Folk,00-0025565
2022_03_BAL_NE,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_03_BAL_NE,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2022_03_BAL_NE,REG,3,BAL,made,56.0,,0.0,1.0,J.Tucker,00-0029597
2022_03_BAL_NE,REG,3,BAL,,33.0,failed,1.0,0.0,J.Tucker,00-0029597
2022_03_BUF_MIA,REG,3,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_03_BUF_MIA,REG,3,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_03_BUF_MIA,REG,3,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2022_03_BUF_MIA,REG,3,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_03_BUF_MIA,REG,3,BUF,made,30.0,,0.0,1.0,T.Bass,00-0036162
2022_03_BUF_MIA,REG,3,BUF,blocked,38.0,,0.0,1.0,T.Bass,00-0036162
2022_03_BUF_MIA,REG,3,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2022_03_CIN_NYJ,REG,3,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2022_03_CIN_NYJ,REG,3,NYJ,made,50.0,,0.0,1.0,G.Zuerlein,00-0029621
2022_03_CIN_NYJ,REG,3,NYJ,made,40.0,,0.0,1.0,G.Zuerlein,00-0029621
2022_03_CIN_NYJ,REG,3,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2022_03_CIN_NYJ,REG,3,CIN,made,22.0,,0.0,1.0,E.McPherson,00-0036854
2022_03_CIN_NYJ,REG,3,CIN,made,43.0,,0.0,1.0,E.McPherson,00-0036854
2022_03_CIN_NYJ,REG,3,NYJ,made,52.0,,0.0,1.0,G.Zuerlein,00-0029621
2022_03_CIN_NYJ,REG,3,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
