game_id,season_type,week,posteam,field_goal_result,kick_distance,extra_point_result,extra_point_attempt,field_goal_attempt,kicker_player_name,kicker_player_id
2024_01_DEN_SEA,REG,1,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2024_01_DEN_SEA,REG,1,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2024_01_GB_PHI,REG,1,GB,made,31.0,,0.0,1.0,B.Narveson,00-0039649
2024_01_GB_PHI,REG,1,GB,made,23.0,,0.0,1.0,B.Narveson,00-0039649
2024_01_GB_PHI,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2024_01_GB_PHI,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2024_01_GB_PHI,REG,1,GB,,38.0,good,1.0,0.0,B.Narveson,00-0039649
2024_01_GB_PHI,REG,1,PHI,made,38.0,,0.0,1.0,J.Elliott,00-0033787
2024_01_GB_PHI,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2024_01_GB_PHI,REG,1,GB,,33.0,good,1.0,0.0,B.Narveson,00-0039649
2024_01_GB_PHI,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2024_01_GB_PHI,REG,1,GB,missed,43.0,,0.0,1.0,B.Narveson,00-0039649
2024_01_GB_PHI,REG,1,GB,made,26.0,,0.0,1.0,B.Narveson,00-0039649
2024_01_GB_PHI,REG,1,PHI,made,21.0,,0.0,1.0,J.Elliott,00-0033787
2024_01_HOU_IND,REG,1,HOU,made,51.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_01_HOU_IND,REG,1,IND,,33.0,good,1.0,0.0,S.Shrader,00-0039576
2024_01_HOU_IND,REG,1,HOU,made,50.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_01_HOU_IND,REG,1,HOU,made,51.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_01_HOU_IND,REG,1,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2024_01_HOU_IND,REG,1,IND,,33.0,good,1.0,0.0,S.Shrader,00-0039576
2024_01_HOU_IND,REG,1,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2024_01_HOU_IND,REG,1,IND,,33.0,good,1.0,0.0,S.Shrader,00-0039576
2024_01_JAX_MIA,REG,1,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2024_01_JAX_MIA,REG,1,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2024_01_JAX_MIA,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2024_01_JAX_MIA,REG,1,JAX,made,53.0,,0.0,1.0,C.Little,00-0039409
2024_01_JAX_MIA,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2024_01_JAX_MIA,REG,1,MIA,missed,42.0,,0.0,1.0,J.Sanders,00-0034794
2024_01_JAX_MIA,REG,1,MIA,made,37.0,,0.0,1.0,J.Sanders,00-0034794
2024_01_JAX_MIA,REG,1,MIA,made,52.0,,0.0,1.0,J.Sanders,00-0034794
2024_01_LA_DET,REG,1,LAR,made,41.0,,0.0,1.0,J.Karty,00-0039750
2024_01_LA_DET,REG,1,DET,made,25.0,,0.0,1.0,J.Bates,00-0039172
2024_01_LA_DET,REG,1,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2024_01_LA_DET,REG,1,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2024_01_LA_DET,REG,1,LAR,,33.0,good,1.0,0.0,J.Karty,00-0039750
2024_01_LA_DET,REG,1,LAR,made,26.0,,0.0,1.0,J.Karty,00-0039750
2024_01_LA_DET,REG,1,LAR,,33.0,good,1.0,0.0,J.Karty,00-0039750
2024_01_LA_DET,REG,1,DET,made,32.0,,0.0,1.0,J.Bates,00-0039172
2024_01_LV_LAC,REG,1,LAC,made,53.0,,0.0,1.0,C.Dicker,00-0037224
2024_01_LV_LAC,REG,1,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2024_01_LV_LAC,REG,1,LAC,made,25.0,,0.0,1.0,C.Dicker,00-0037224
2024_01_LV_LAC,REG,1,LAC,made,24.0,,0.0,1.0,C.Dicker,00-0037224
2024_01_LV_LAC,REG,1,LV,missed,49.0,,0.0,1.0,D.Carlson,00-0034161
2024_01_LV_LAC,REG,1,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2024_01_LV_LAC,REG,1,LV,made,32.0,,0.0,1.0,D.Carlson,00-0034161
2024_01_MIN_NYG,REG,1,NYG,made,23.0,,0.0,1.0,G.Gano,00-0026858
2024_01_MIN_NYG,REG,1,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2024_01_MIN_NYG,REG,1,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2024_01_MIN_NYG,REG,1,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2024_01_MIN_NYG,REG,1,NYG,made,50.0,,0.0,1.0,G.Gano,00-0026858
2024_01_MIN_NYG,REG,1,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2024_01_NE_CIN,REG,1,NE,,33.0,good,1.0,0.0,J.Slye,00-0035192
2024_01_NE_CIN,REG,1,NE,made,32.0,,0.0,1.0,J.Slye,00-0035192
2024_01_NE_CIN,REG,1,NE,made,35.0,,0.0,1.0,J.Slye,00-0035192
2024_01_NE_CIN,REG,1,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2024_01_NE_CIN,REG,1,NE,made,37.0,,0.0,1.0,J.Slye,00-0035192
2024_01_NE_CIN,REG,1,CIN,made,51.0,,0.0,1.0,E.McPherson,00-0036854
2024_01_NYJ_SF,REG,1,SF,made,46.0,,0.0,1.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2024_01_NYJ_SF,REG,1,SF,made,51.0,,0.0,1.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,SF,made,31.0,,0.0,1.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,SF,made,53.0,,0.0,1.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,SF,made,23.0,,0.0,1.0,J.Moody,00-0038562
2024_01_NYJ_SF,REG,1,SF,made,42.0,,0.0,1.0,J.Moody,00-0038562
2024_01_PIT_ATL,REG,1,ATL,made,24.0,,0.0,1.0,Y.Koo,00-0033702
2024_01_PIT_ATL,REG,1,PIT,made,57.0,,0.0,1.0,C.Boswell,00-0031136
2024_01_PIT_ATL,REG,1,PIT,made,51.0,,0.0,1.0,C.Boswell,00-0031136
2024_01_PIT_ATL,REG,1,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2024_01_PIT_ATL,REG,1,PIT,made,44.0,,0.0,1.0,C.Boswell,00-0031136
2024_01_PIT_ATL,REG,1,PIT,made,56.0,,0.0,1.0,C.Boswell,00-0031136
2024_01_PIT_ATL,REG,1,PIT,made,40.0,,0.0,1.0,C.Boswell,00-0031136
2024_01_PIT_ATL,REG,1,PIT,made,25.0,,0.0,1.0,C.Boswell,00-0031136
2024_01_TEN_CHI,REG,1,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2024_01_TEN_CHI,REG,1,TEN,made,40.0,,0.0,1.0,N.Folk,00-0025565
2024_01_TEN_CHI,REG,1,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2024_01_TEN_CHI,REG,1,CHI,made,24.0,,0.0,1.0,C.Santos,00-0031203
2024_01_TEN_CHI,REG,1,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2024_01_TEN_CHI,REG,1,CHI,made,50.0,,0.0,1.0,C.Santos,00-0031203
2024_01_TEN_CHI,REG,1,CHI,made,48.0,,0.0,1.0,C.Santos,00-0031203
2024_01_WAS_TB,REG,1,TB,made,56.0,,0.0,1.0,C.McLaughlin,00-0035358
2024_01_WAS_TB,REG,1,TB,made,34.0,,0.0,1.0,C.McLaughlin,00-0035358
2024_01_WAS_TB,REG,1,WAS,missed,47.0,,0.0,1.0,C.York,00-0038097
2024_01_WAS_TB,REG,1,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2024_01_WAS_TB,REG,1,WAS,,33.0,good,1.0,0.0,C.York,00-0038097
2024_01_WAS_TB,REG,1,TB,made,29.0,,0.0,1.0,C.McLaughlin,00-0035358
2024_01_WAS_TB,REG,1,WAS,missed,56.0,,0.0,1.0,C.York,00-0038097
2024_01_WAS_TB,REG,1,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2024_01_WAS_TB,REG,1,WAS,,33.0,good,1.0,0.0,C.York,00-0038097
2024_01_WAS_TB,REG,1,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2024_01_WAS_TB,REG,1,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2024_02_ATL_PHI,REG,2,ATL,made,39.0,,0.0,1.0,Y.Koo,00-0033702
2024_02_ATL_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2024_02_ATL_PHI,REG,2,ATL,made,22.0,,0.0,1.0,Y.Koo,00-0033702
2024_02_ATL_PHI,REG,2,ATL,made,34.0,,0.0,1.0,Y.Koo,00-0033702
2024_02_ATL_PHI,REG,2,PHI,made,29.0,,0.0,1.0,J.Elliott,00-0033787
2024_02_ATL_PHI,REG,2,PHI,made,28.0,,0.0,1.0,J.Elliott,00-0033787
2024_02_ATL_PHI,REG,2,ATL,,48.0,good,1.0,0.0,Y.Koo,00-0033702
2024_02_BUF_MIA,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2024_02_BUF_MIA,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2024_02_BUF_MIA,REG,2,BUF,made,43.0,,0.0,1.0,T.Bass,00-0036162
2024_02_BUF_MIA,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2024_02_BUF_MIA,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2024_02_BUF_MIA,REG,2,MIA,made,34.0,,0.0,1.0,J.Sanders,00-0034794
2024_02_BUF_MIA,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2024_02_BUF_MIA,REG,2,BUF,missed,45.0,,0.0,1.0,T.Bass,00-0036162
2024_02_CHI_HOU,REG,2,HOU,made,56.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_02_CHI_HOU,REG,2,CHI,made,53.0,,0.0,1.0,C.Santos,00-0031203
2024_02_CHI_HOU,REG,2,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2024_02_CHI_HOU,REG,2,HOU,made,47.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_02_CHI_HOU,REG,2,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2024_02_CHI_HOU,REG,2,HOU,made,59.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_02_CHI_HOU,REG,2,HOU,made,53.0,,0.0,1.0,K.Fairbairn,00-0032726
2024_02_CHI_HOU,REG,2,CHI,made,54.0,,0.0,1.0,C.Santos,00-0031203
2024_02_CIN_KC,REG,2,CIN,made,22.0,,0.0,1.0,E.McPherson,00-0036854
2024_02_CIN_KC,REG,2,KC,made,19.0,,0.0,1.0,H.Butker,00-0033303
2024_02_CIN_KC,REG,2,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2024_02_CIN_KC,REG,2,KC,,33.0,good,1.0,0.0,H.Butker,00-0033303
2024_02_CIN_KC,REG,2,CIN,made,33.0,,0.0,1.0,E.McPherson,00-0036854
2024_02_CIN_KC,REG,2,CIN,made,48.0,,0.0,1.0,E.McPherson,00-0036854
2024_02_CIN_KC,REG,2,KC,,33.0,good,1.0,0.0,H.Butker,00-0033303
2024_02_CIN_KC,REG,2,CIN,,33.0,failed,1.0,0.0,E.McPherson,00-0036854
2024_02_CIN_KC,REG,2,CIN,made,53.0,,0.0,1.0,E.McPherson,00-0036854
2024_02_CIN_KC,REG,2,KC,made,51.0,,0.0,1.0,H.Butker,00-0033303
2024_02_CLE_JAX,REG,2,CLE,,33.0,good,1.0,0.0,D.Hopkins,00-0030098
2024_02_CLE_JAX,REG,2,CLE,made,53.0,,0.0,1.0,D.Hopkins,00-0030098
2024_02_CLE_JAX,REG,2,JAX,made,22.0,,0.0,1.0,C.Little,00-0039409
2024_02_CLE_JAX,REG,2,CLE,made,38.0,,0.0,1.0,D.Hopkins,00-0030098
2024_02_CLE_JAX,REG,2,CLE,made,44.0,,0.0,1.0,D.Hopkins,00-0030098
2024_02_CLE_JAX,REG,2,JAX,missed,43.0,,0.0,1.0,C.Little,00-0039409
2024_02_CLE_JAX,REG,2,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2024_02_CLE_JAX,REG,2,JAX,made,25.0,,0.0,1.0,C.Little,00-0039409
2024_02_IND_GB,REG,2,GB,made,46.0,,0.0,1.0,B.Narveson,00-0039649
2024_02_IND_GB,REG,2,GB,,33.0,good,1.0,0.0,B.Narveson,00-0039649
2024_02_IND_GB,REG,2,GB,made,42.0,,0.0,1.0,B.Narveson,00-0039649
2024_02_IND_GB,REG,2,IND,made,34.0,,0.0,1.0,M.Gay,00-0035269
2024_02_IND_GB,REG,2,IND,missed,50.0,,0.0,1.0,M.Gay,00-0035269
2024_02_IND_GB,REG,2,GB,made,34.0,,0.0,1.0,B.Narveson,00-0039649
2024_02_IND_GB,REG,2,GB,missed,45.0,,0.0,1.0,B.Narveson,00-0039649
2024_02_IND_GB,REG,2,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2024_02_LAC_CAR,REG,2,LAC,,33.0,failed,1.0,0.0,C.Dicker,00-0037224
2024_02_LAC_CAR,REG,2,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2024_02_LAC_CAR,REG,2,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2024_02_LAC_CAR,REG,2,CAR,made,38.0,,0.0,1.0,E.Pineiro,00-0034173
2024_02_LAC_CAR,REG,2,LAC,made,46.0,,0.0,1.0,C.Dicker,00-0037224
2024_02_LAC_CAR,REG,2,LAC,made,42.0,,0.0,1.0,C.Dicker,00-0037224
2024_02_LA_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2024_02_LA_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2024_02_LA_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2024_02_LA_ARI,REG,2,LAR,made,29.0,,0.0,1.0,J.Karty,00-0039750
2024_02_LA_ARI,REG,2,ARI,made,48.0,,0.0,1.0,M.Prater,00-0023853
2024_02_LA_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2024_02_LA_ARI,REG,2,ARI,made,57.0,,0.0,1.0,M.Prater,00-0023853
2024_02_LA_ARI,REG,2,LAR,,33.0,good,1.0,0.0,J.Karty,00-0039750
2024_02_LA_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2024_02_LV_BAL,REG,2,BAL,made,48.0,,0.0,1.0,J.Tucker,00-0029597
2024_02_LV_BAL,REG,2,LV,made,53.0,,0.0,1.0,D.Carlson,00-0034161
2024_02_LV_BAL,REG,2,BAL,made,42.0,,0.0,1.0,J.Tucker,00-0029597
2024_02_LV_BAL,REG,2,BAL,missed,56.0,,0.0,1.0,J.Tucker,00-0029597
2024_02_LV_BAL,REG,2,LV,made,51.0,,0.0,1.0,D.Carlson,00-0034161
2024_02_LV_BAL,REG,2,BAL,made,32.0,,0.0,1.0,J.Tucker,00-0029597
2024_02_LV_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2024_02_LV_BAL,REG,2,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2024_02_LV_BAL,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2024_02_LV_BAL,REG,2,LV,made,25.0,,0.0,1.0,D.Carlson,00-0034161
2024_02_LV_BAL,REG,2,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2024_02_LV_BAL,REG,2,LV,made,38.0,,0.0,1.0,D.Carlson,00-0034161
2024_02_NO_DAL,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2024_02_NO_DAL,REG,2,DAL,made,52.0,,0.0,1.0,B.Aubrey,00-0037692
2024_02_NO_DAL,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2024_02_NO_DAL,REG,2,DAL,made,38.0,,0.0,1.0,B.Aubrey,00-0037692
2024_02_NO_DAL,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2024_02_NO_DAL,REG,2,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2024_02_NO_DAL,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2024_02_NO_DAL,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2024_02_NO_DAL,REG,2,DAL,made,48.0,,0.0,1.0,B.Aubrey,00-0037692
2024_02_NO_DAL,REG,2,DAL,made,40.0,,0.0,1.0,B.Aubrey,00-0037692
2024_02_NO_DAL,REG,2,NO,,33.0,blocked,1.0,0.0,B.Grupe,00-0038905
2024_02_NO_DAL,REG,2,NO,made,26.0,,0.0,1.0,B.Grupe,00-0038905
2024_02_NYG_WAS,REG,2,WAS,made,27.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYG_WAS,REG,2,NYG,,33.0,failed,1.0,0.0,J.Gillan,00-0035042
2024_02_NYG_WAS,REG,2,WAS,made,45.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYG_WAS,REG,2,WAS,made,26.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYG_WAS,REG,2,WAS,made,27.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYG_WAS,REG,2,WAS,made,29.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYG_WAS,REG,2,WAS,made,33.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYG_WAS,REG,2,WAS,made,30.0,,0.0,1.0,A.Seibert,00-0035145
2024_02_NYJ_TEN,REG,2,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2024_02_NYJ_TEN,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2024_02_NYJ_TEN,REG,2,TEN,made,41.0,,0.0,1.0,N.Folk,00-0025565
2024_02_NYJ_TEN,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2024_02_NYJ_TEN,REG,2,NYJ,made,33.0,,0.0,1.0,G.Zuerlein,00-0029621
2024_02_NYJ_TEN,REG,2,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2024_02_NYJ_TEN,REG,2,NYJ,,33.0,good,1.0,0.0,G.Zuerlein,00-0029621
2024_02_PIT_DEN,REG,2,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2024_02_PIT_DEN,REG,2,PIT,made,22.0,,0.0,1.0,C.Boswell,00-0031136
2024_02_PIT_DEN,REG,2,PIT,made,53.0,,0.0,1.0,C.Boswell,00-0031136
2024_02_PIT_DEN,REG,2,DEN,made,35.0,,0.0,1.0,W.Lutz,00-0032569
2024_02_PIT_DEN,REG,2,DEN,made,29.0,,0.0,1.0,W.Lutz,00-0032569
2024_02_SEA_NE,REG,2,NE,,33.0,good,1.0,0.0,J.Slye,00-0035192
2024_02_SEA_NE,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2024_02_SEA_NE,REG,2,NE,made,29.0,,0.0,1.0,J.Slye,00-0035192
2024_02_SEA_NE,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2024_02_SEA_NE,REG,2,NE,made,28.0,,0.0,1.0,J.Slye,00-0035192
2024_02_SEA_NE,REG,2,SEA,made,44.0,,0.0,1.0,J.Myers,00-0031492
2024_02_SEA_NE,REG,2,NE,,33.0,good,1.0,0.0,J.Slye,00-0035192
2024_02_SEA_NE,REG,2,NE,blocked,48.0,,0.0,1.0,J.Slye,00-0035192
2024_02_SEA_NE,REG,2,SEA,made,38.0,,0.0,1.0,J.Myers,00-0031492
2024_02_SEA_NE,REG,2,SEA,made,31.0,,0.0,1.0,J.Myers,00-0031492
2024_02_SF_MIN,REG,2,MIN,made,22.0,,0.0,1.0,W.Reichard,00-0039404
2024_02_SF_MIN,REG,2,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2024_02_SF_MIN,REG,2,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2024_02_SF_MIN,REG,2,MIN,made,39.0,,0.0,1.0,W.Reichard,00-0039404
2024_02_SF_MIN,REG,2,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2024_02_SF_MIN,REG,2,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2024_02_SF_MIN,REG,2,MIN,made,27.0,,0.0,1.0,W.Reichard,00-0039404
2024_02_SF_MIN,REG,2,SF,made,31.0,,0.0,1.0,J.Moody,00-0038562
2024_02_TB_DET,REG,2,TB,made,30.0,,0.0,1.0,C.McLaughlin,00-0035358
2024_02_TB_DET,REG,2,TB,made,55.0,,0.0,1.0,C.McLaughlin,00-0035358
2024_02_TB_DET,REG,2,DET,made,22.0,,0.0,1.0,J.Bates,00-0039172
2024_02_TB_DET,REG,2,DET,made,35.0,,0.0,1.0,J.Bates,00-0039172
2024_02_TB_DET,REG,2,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2024_02_TB_DET,REG,2,DET,made,32.0,,0.0,1.0,J.Bates,00-0039172
2024_02_TB_DET,REG,2,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2024_02_TB_DET,REG,2,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2024_03_BAL_DAL,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2024_03_BAL_DAL,REG,3,DAL,made,65.0,,0.0,1.0,B.Aubrey,00-0037692
2024_03_BAL_DAL,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2024_03_BAL_DAL,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2024_03_BAL_DAL,REG,3,DAL,made,51.0,,0.0,1.0,B.Aubrey,00-0037692
2024_03_BAL_DAL,REG,3,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2024_03_BAL_DAL,REG,3,BAL,missed,46.0,,0.0,1.0,J.Tucker,00-0029597
2024_03_BAL_DAL,REG,3,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2024_03_CAR_LV,REG,3,CAR,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
