game_id,season_type,week,posteam,field_goal_result,kick_distance,extra_point_result,extra_point_attempt,field_goal_attempt,kicker_player_name,kicker_player_id
2025_16_CIN_MIA,REG,16,CIN,made,45.0,,0.0,1.0,E.McPherson,00-0036854
2025_16_CIN_MIA,REG,16,MIA,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2025_16_CIN_MIA,REG,16,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_16_CIN_MIA,REG,16,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_16_CIN_MIA,REG,16,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_16_CIN_MIA,REG,16,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_16_CIN_MIA,REG,16,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_16_CIN_MIA,REG,16,MIA,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2025_16_GB_CHI,REG,16,GB,made,26.0,,0.0,1.0,B.McManus,00-0029822
2025_16_GB_CHI,REG,16,GB,made,22.0,,0.0,1.0,B.McManus,00-0029822
2025_16_GB_CHI,REG,16,CHI,made,46.0,,0.0,1.0,C.Santos,00-0031203
2025_16_GB_CHI,REG,16,GB,,48.0,good,1.0,0.0,B.McManus,00-0029822
2025_16_GB_CHI,REG,16,CHI,made,51.0,,0.0,1.0,C.Santos,00-0031203
2025_16_GB_CHI,REG,16,GB,made,28.0,,0.0,1.0,B.McManus,00-0029822
2025_16_GB_CHI,REG,16,CHI,made,43.0,,0.0,1.0,C.Santos,00-0031203
2025_16_GB_CHI,REG,16,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2025_16_JAX_DEN,REG,16,DEN,missed,44.0,,0.0,1.0,W.Lutz,00-0032569
2025_16_JAX_DEN,REG,16,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2025_16_JAX_DEN,REG,16,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2025_16_JAX_DEN,REG,16,DEN,made,54.0,,0.0,1.0,W.Lutz,00-0032569
2025_16_JAX_DEN,REG,16,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2025_16_JAX_DEN,REG,16,JAX,made,47.0,,0.0,1.0,C.Little,00-0039409
2025_16_JAX_DEN,REG,16,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2025_16_JAX_DEN,REG,16,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2025_16_JAX_DEN,REG,16,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2025_16_JAX_DEN,REG,16,JAX,made,26.0,,0.0,1.0,C.Little,00-0039409
2025_16_JAX_DEN,REG,16,DEN,made,21.0,,0.0,1.0,W.Lutz,00-0032569
2025_16_KC_TEN,REG,16,KC,made,54.0,,0.0,1.0,H.Butker,00-0033303
2025_16_KC_TEN,REG,16,TEN,,33.0,good,1.0,0.0,J.Slye,00-0035192
2025_16_KC_TEN,REG,16,KC,made,41.0,,0.0,1.0,H.Butker,00-0033303
2025_16_KC_TEN,REG,16,TEN,,33.0,good,1.0,0.0,J.Slye,00-0035192
2025_16_KC_TEN,REG,16,KC,missed,51.0,,0.0,1.0,H.Butker,00-0033303
2025_16_KC_TEN,REG,16,KC,made,27.0,,0.0,1.0,H.Butker,00-0033303
2025_16_KC_TEN,REG,16,TEN,,33.0,good,1.0,0.0,J.Slye,00-0035192
2025_16_KC_TEN,REG,16,TEN,made,27.0,,0.0,1.0,J.Slye,00-0035192
2025_16_LAC_DAL,REG,16,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2025_16_LAC_DAL,REG,16,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2025_16_LAC_DAL,REG,16,DAL,made,33.0,,0.0,1.0,B.Aubrey,00-0037692
2025_16_LAC_DAL,REG,16,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2025_16_LAC_DAL,REG,16,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2025_16_LAC_DAL,REG,16,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2025_16_LAC_DAL,REG,16,LAC,made,37.0,,0.0,1.0,C.Dicker,00-0037224
2025_16_LAC_DAL,REG,16,LAC,made,27.0,,0.0,1.0,C.Dicker,00-0037224
2025_16_LAC_DAL,REG,16,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2025_16_LA_SEA,REG,16,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2025_16_LA_SEA,REG,16,LAR,made,23.0,,0.0,1.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,LAR,made,28.0,,0.0,1.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2025_16_LA_SEA,REG,16,LAR,made,41.0,,0.0,1.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,LAR,missed,48.0,,0.0,1.0,H.Mevis,00-0039498
2025_16_LA_SEA,REG,16,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_16_LV_HOU,REG,16,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2025_16_LV_HOU,REG,16,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2025_16_LV_HOU,REG,16,HOU,made,55.0,,0.0,1.0,K.Fairbairn,00-0032726
2025_16_LV_HOU,REG,16,HOU,made,50.0,,0.0,1.0,K.Fairbairn,00-0032726
2025_16_LV_HOU,REG,16,LV,,38.0,good,1.0,0.0,D.Carlson,00-0034161
2025_16_LV_HOU,REG,16,HOU,made,49.0,,0.0,1.0,K.Fairbairn,00-0032726
2025_16_LV_HOU,REG,16,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2025_16_LV_HOU,REG,16,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2025_16_MIN_NYG,REG,16,MIN,made,43.0,,0.0,1.0,W.Reichard,00-0039404
2025_16_MIN_NYG,REG,16,NYG,made,27.0,,0.0,1.0,B.Sauls,00-0040530
2025_16_MIN_NYG,REG,16,MIN,made,31.0,,0.0,1.0,W.Reichard,00-0039404
2025_16_MIN_NYG,REG,16,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2025_16_MIN_NYG,REG,16,NYG,,33.0,good,1.0,0.0,B.Sauls,00-0040530
2025_16_MIN_NYG,REG,16,NYG,made,39.0,,0.0,1.0,B.Sauls,00-0040530
2025_16_MIN_NYG,REG,16,MIN,made,30.0,,0.0,1.0,W.Reichard,00-0039404
2025_16_NE_BAL,REG,16,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_16_NE_BAL,REG,16,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_16_NE_BAL,REG,16,NE,made,45.0,,0.0,1.0,A.Borregales,00-0040200
2025_16_NE_BAL,REG,16,BAL,made,36.0,,0.0,1.0,T.Loop,00-0040074
2025_16_NE_BAL,REG,16,BAL,missed,56.0,,0.0,1.0,T.Loop,00-0040074
2025_16_NE_BAL,REG,16,NE,made,41.0,,0.0,1.0,A.Borregales,00-0040200
2025_16_NE_BAL,REG,16,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_16_NE_BAL,REG,16,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_16_NE_BAL,REG,16,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_16_NYJ_NO,REG,16,NYJ,made,29.0,,0.0,1.0,N.Folk,00-0025565
2025_16_NYJ_NO,REG,16,NO,made,35.0,,0.0,1.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NO,made,49.0,,0.0,1.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NYJ,made,36.0,,0.0,1.0,N.Folk,00-0025565
2025_16_NYJ_NO,REG,16,NO,made,36.0,,0.0,1.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NO,missed,61.0,,0.0,1.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NO,,33.0,good,1.0,0.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NO,made,50.0,,0.0,1.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NO,made,39.0,,0.0,1.0,C.Smyth,00-0039229
2025_16_NYJ_NO,REG,16,NO,,33.0,good,1.0,0.0,C.Smyth,00-0039229
2025_16_PHI_WAS,REG,16,WAS,made,20.0,,0.0,1.0,J.Moody,00-0038562
2025_16_PHI_WAS,REG,16,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2025_16_PHI_WAS,REG,16,PHI,missed,43.0,,0.0,1.0,J.Elliott,00-0033787
2025_16_PHI_WAS,REG,16,WAS,,33.0,good,1.0,0.0,J.Moody,00-0038562
2025_16_PHI_WAS,REG,16,PHI,missed,52.0,,0.0,1.0,J.Elliott,00-0033787
2025_16_PHI_WAS,REG,16,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2025_16_PHI_WAS,REG,16,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2025_16_PIT_DET,REG,16,PIT,made,59.0,,0.0,1.0,C.Boswell,00-0031136
2025_16_PIT_DET,REG,16,DET,made,36.0,,0.0,1.0,J.Bates,00-0039172
2025_16_PIT_DET,REG,16,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2025_16_PIT_DET,REG,16,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2025_16_PIT_DET,REG,16,PIT,made,23.0,,0.0,1.0,C.Boswell,00-0031136
2025_16_PIT_DET,REG,16,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2025_16_PIT_DET,REG,16,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2025_16_PIT_DET,REG,16,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2025_16_PIT_DET,REG,16,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2025_16_PIT_DET,REG,16,PIT,missed,37.0,,0.0,1.0,C.Boswell,00-0031136
2025_16_SF_IND,REG,16,IND,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2025_16_SF_IND,REG,16,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,IND,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2025_16_SF_IND,REG,16,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,SF,made,25.0,,0.0,1.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,IND,made,39.0,,0.0,1.0,B.Grupe,00-0038905
2025_16_SF_IND,REG,16,SF,missed,64.0,,0.0,1.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,IND,made,51.0,,0.0,1.0,B.Grupe,00-0038905
2025_16_SF_IND,REG,16,SF,made,38.0,,0.0,1.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,IND,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2025_16_SF_IND,REG,16,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_16_SF_IND,REG,16,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_16_TB_CAR,REG,16,CAR,made,27.0,,0.0,1.0,R.Fitzgerald,00-0040279
2025_16_TB_CAR,REG,16,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2025_16_TB_CAR,REG,16,TB,made,23.0,,0.0,1.0,C.McLaughlin,00-0035358
2025_16_TB_CAR,REG,16,CAR,made,41.0,,0.0,1.0,R.Fitzgerald,00-0040279
2025_16_TB_CAR,REG,16,CAR,,33.0,good,1.0,0.0,R.Fitzgerald,00-0040279
2025_16_TB_CAR,REG,16,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2025_16_TB_CAR,REG,16,CAR,,33.0,good,1.0,0.0,R.Fitzgerald,00-0040279
2025_16_TB_CAR,REG,16,TB,made,50.0,,0.0,1.0,C.McLaughlin,00-0035358
2025_16_TB_CAR,REG,16,CAR,made,48.0,,0.0,1.0,R.Fitzgerald,00-0040279
2025_17_ARI_CIN,REG,17,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_17_ARI_CIN,REG,17,CIN,,33.0,failed,1.0,0.0,E.McPherson,00-0036854
2025_17_ARI_CIN,REG,17,ARI,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2025_17_ARI_CIN,REG,17,CIN,made,57.0,,0.0,1.0,E.McPherson,00-0036854
2025_17_ARI_CIN,REG,17,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_17_ARI_CIN,REG,17,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_17_ARI_CIN,REG,17,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2025_17_ARI_CIN,REG,17,ARI,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2025_17_BAL_GB,REG,17,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_17_BAL_GB,REG,17,GB,,33.0,good,1.0,0.0,B.McManus,00-0029822
2025_17_BAL_GB,REG,17,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_17_BAL_GB,REG,17,BAL,made,22.0,,0.0,1.0,T.Loop,00-0040074
2025_17_BAL_GB,REG,17,BAL,made,34.0,,0.0,1.0,T.Loop,00-0040074
2025_17_BAL_GB,REG,17,GB,,33.0,good,1.0,0.0,B.McManus,00-0029822
2025_17_BAL_GB,REG,17,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_17_BAL_GB,REG,17,GB,made,24.0,,0.0,1.0,B.McManus,00-0029822
2025_17_BAL_GB,REG,17,GB,,33.0,good,1.0,0.0,B.McManus,00-0029822
2025_17_BAL_GB,REG,17,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_17_BAL_GB,REG,17,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_17_CHI_SF,REG,17,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2025_17_CHI_SF,REG,17,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_17_CHI_SF,REG,17,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_17_CHI_SF,REG,17,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2025_17_CHI_SF,REG,17,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_17_CHI_SF,REG,17,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2025_17_CHI_SF,REG,17,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_17_CHI_SF,REG,17,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2025_17_CHI_SF,REG,17,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_17_CHI_SF,REG,17,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2025_17_CHI_SF,REG,17,CHI,made,29.0,,0.0,1.0,C.Santos,00-0031203
2025_17_CHI_SF,REG,17,SF,,33.0,good,1.0,0.0,E.Pineiro,00-0034173
2025_17_DAL_WAS,REG,17,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,WAS,made,29.0,,0.0,1.0,J.Moody,00-0038562
2025_17_DAL_WAS,REG,17,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,WAS,,33.0,good,1.0,0.0,J.Moody,00-0038562
2025_17_DAL_WAS,REG,17,DAL,made,42.0,,0.0,1.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,WAS,,33.0,good,1.0,0.0,J.Moody,00-0038562
2025_17_DAL_WAS,REG,17,DAL,made,52.0,,0.0,1.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,WAS,made,23.0,,0.0,1.0,J.Moody,00-0038562
2025_17_DAL_WAS,REG,17,DAL,missed,58.0,,0.0,1.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,DAL,made,51.0,,0.0,1.0,B.Aubrey,00-0037692
2025_17_DAL_WAS,REG,17,WAS,made,51.0,,0.0,1.0,J.Moody,00-0038562
2025_17_DEN_KC,REG,17,DEN,made,27.0,,0.0,1.0,W.Lutz,00-0032569
2025_17_DEN_KC,REG,17,KC,,33.0,good,1.0,0.0,H.Butker,00-0033303
2025_17_DEN_KC,REG,17,DEN,made,30.0,,0.0,1.0,W.Lutz,00-0032569
2025_17_DEN_KC,REG,17,KC,made,53.0,,0.0,1.0,H.Butker,00-0033303
2025_17_DEN_KC,REG,17,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2025_17_DEN_KC,REG,17,KC,made,47.0,,0.0,1.0,H.Butker,00-0033303
2025_17_DEN_KC,REG,17,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2025_17_DET_MIN,REG,17,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2025_17_DET_MIN,REG,17,DET,,33.0,good,1.0,0.0,J.Bates,00-0039172
2025_17_DET_MIN,REG,17,MIN,made,52.0,,0.0,1.0,W.Reichard,00-0039404
2025_17_DET_MIN,REG,17,MIN,made,56.0,,0.0,1.0,W.Reichard,00-0039404
2025_17_DET_MIN,REG,17,DET,made,48.0,,0.0,1.0,J.Bates,00-0039172
2025_17_DET_MIN,REG,17,MIN,,33.0,good,1.0,0.0,W.Reichard,00-0039404
2025_17_DET_MIN,REG,17,MIN,made,42.0,,0.0,1.0,W.Reichard,00-0039404
2025_17_HOU_LAC,REG,17,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2025_17_HOU_LAC,REG,17,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2025_17_HOU_LAC,REG,17,LAC,made,27.0,,0.0,1.0,C.Dicker,00-0037224
2025_17_HOU_LAC,REG,17,LAC,missed,32.0,,0.0,1.0,C.Dicker,00-0037224
2025_17_HOU_LAC,REG,17,HOU,made,41.0,,0.0,1.0,K.Fairbairn,00-0032726
2025_17_HOU_LAC,REG,17,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2025_17_HOU_LAC,REG,17,HOU,made,44.0,,0.0,1.0,K.Fairbairn,00-0032726
2025_17_HOU_LAC,REG,17,LAC,,33.0,failed,1.0,0.0,C.Dicker,00-0037224
2025_17_JAX_IND,REG,17,IND,made,33.0,,0.0,1.0,B.Grupe,00-0038905
2025_17_JAX_IND,REG,17,IND,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2025_17_JAX_IND,REG,17,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2025_17_JAX_IND,REG,17,JAX,,33.0,good,1.0,0.0,C.Little,00-0039409
2025_17_JAX_IND,REG,17,IND,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2025_17_JAX_IND,REG,17,JAX,made,34.0,,0.0,1.0,C.Little,00-0039409
2025_17_JAX_IND,REG,17,JAX,made,42.0,,0.0,1.0,C.Little,00-0039409
2025_17_JAX_IND,REG,17,JAX,made,53.0,,0.0,1.0,C.Little,00-0039409
2025_17_LA_ATL,REG,17,ATL,,33.0,good,1.0,0.0,Z.Gonzalez,00-0033862
2025_17_LA_ATL,REG,17,ATL,,33.0,good,1.0,0.0,Z.Gonzalez,00-0033862
2025_17_LA_ATL,REG,17,ATL,,33.0,good,1.0,0.0,Z.Gonzalez,00-0033862
2025_17_LA_ATL,REG,17,LAR,made,35.0,,0.0,1.0,H.Mevis,00-0039498
2025_17_LA_ATL,REG,17,ATL,made,56.0,,0.0,1.0,Z.Gonzalez,00-0033862
2025_17_LA_ATL,REG,17,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_17_LA_ATL,REG,17,ATL,blocked,37.0,,0.0,1.0,Z.Gonzalez,00-0033862
2025_17_LA_ATL,REG,17,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_17_LA_ATL,REG,17,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_17_LA_ATL,REG,17,ATL,made,51.0,,0.0,1.0,Z.Gonzalez,00-0033862
2025_17_NE_NYJ,REG,17,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NYJ,made,39.0,,0.0,1.0,N.Folk,00-0025565
2025_17_NE_NYJ,REG,17,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NE,,33.0,good,1.0,0.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NE,missed,41.0,,0.0,1.0,A.Borregales,00-0040200
2025_17_NE_NYJ,REG,17,NYJ,,33.0,good,1.0,0.0,N.Folk,00-0025565
2025_17_NO_TEN,REG,17,TEN,made,50.0,,0.0,1.0,J.Slye,00-0035192
2025_17_NO_TEN,REG,17,NO,missed,43.0,,0.0,1.0,C.Smyth,00-0039229
2025_17_NO_TEN,REG,17,TEN,made,38.0,,0.0,1.0,J.Slye,00-0035192
2025_17_NO_TEN,REG,17,TEN,,33.0,good,1.0,0.0,J.Slye,00-0035192
2025_17_NO_TEN,REG,17,NO,made,56.0,,0.0,1.0,C.Smyth,00-0039229
2025_17_NO_TEN,REG,17,NO,,33.0,good,1.0,0.0,C.Smyth,00-0039229
2025_17_NO_TEN,REG,17,TEN,,33.0,good,1.0,0.0,J.Slye,00-0035192
2025_17_NO_TEN,REG,17,NO,,33.0,good,1.0,0.0,C.Smyth,00-0039229
2025_17_NO_TEN,REG,17,TEN,made,28.0,,0.0,1.0,J.Slye,00-0035192
2025_17_NO_TEN,REG,17,NO,made,57.0,,0.0,1.0,C.Smyth,00-0039229
2025_17_NO_TEN,REG,17,TEN,made,58.0,,0.0,1.0,J.Slye,00-0035192
2025_17_NO_TEN,REG,17,NO,,33.0,good,1.0,0.0,C.Smyth,00-0039229
2025_17_NO_TEN,REG,17,NO,,33.0,good,1.0,0.0,C.Smyth,00-0039229
2025_17_NYG_LV,REG,17,NYG,,33.0,good,1.0,0.0,B.Sauls,00-0040530
2025_17_NYG_LV,REG,17,LV,made,42.0,,0.0,1.0,D.Carlson,00-0034161
2025_17_NYG_LV,REG,17,NYG,,33.0,good,1.0,0.0,B.Sauls,00-0040530
2025_17_NYG_LV,REG,17,NYG,made,32.0,,0.0,1.0,B.Sauls,00-0040530
2025_17_NYG_LV,REG,17,NYG,made,23.0,,0.0,1.0,B.Sauls,00-0040530
2025_17_NYG_LV,REG,17,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2025_17_NYG_LV,REG,17,NYG,,48.0,good,1.0,0.0,B.Sauls,00-0040530
2025_17_NYG_LV,REG,17,NYG,,33.0,good,1.0,0.0,B.Sauls,00-0040530
2025_17_PHI_BUF,REG,17,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2025_17_PHI_BUF,REG,17,PHI,made,47.0,,0.0,1.0,J.Elliott,00-0033787
2025_17_PHI_BUF,REG,17,PHI,made,28.0,,0.0,1.0,J.Elliott,00-0033787
2025_17_PHI_BUF,REG,17,BUF,,33.0,blocked,1.0,0.0,M.Badgley,00-0034084
2025_17_PIT_CLE,REG,17,CLE,made,50.0,,0.0,1.0,A.Szmyt,00-0038428
2025_17_PIT_CLE,REG,17,CLE,,33.0,good,1.0,0.0,A.Szmyt,00-0038428
2025_17_PIT_CLE,REG,17,PIT,made,44.0,,0.0,1.0,C.Boswell,00-0031136
2025_17_PIT_CLE,REG,17,PIT,made,40.0,,0.0,1.0,C.Boswell,00-0031136
2025_17_PIT_CLE,REG,17,PIT,missed,54.0,,0.0,1.0,C.Boswell,00-0031136
2025_17_PIT_CLE,REG,17,CLE,made,33.0,,0.0,1.0,A.Szmyt,00-0038428
2025_17_SEA_CAR,REG,17,SEA,made,48.0,,0.0,1.0,J.Myers,00-0031492
2025_17_SEA_CAR,REG,17,CAR,made,35.0,,0.0,1.0,R.Fitzgerald,00-0040279
2025_17_SEA_CAR,REG,17,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2025_17_SEA_CAR,REG,17,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2025_17_SEA_CAR,REG,17,CAR,,33.0,good,1.0,0.0,R.Fitzgerald,00-0040279
2025_17_SEA_CAR,REG,17,SEA,made,30.0,,0.0,1.0,J.Myers,00-0031492
2025_17_SEA_CAR,REG,17,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2025_17_TB_MIA,REG,17,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2025_17_TB_MIA,REG,17,MIA,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2025_17_TB_MIA,REG,17,MIA,made,29.0,,0.0,1.0,R.Patterson,00-0036816
2025_17_TB_MIA,REG,17,MIA,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2025_17_TB_MIA,REG,17,TB,blocked,55.0,,0.0,1.0,C.McLaughlin,00-0035358
2025_17_TB_MIA,REG,17,TB,made,33.0,,0.0,1.0,C.McLaughlin,00-0035358
2025_17_TB_MIA,REG,17,MIA,made,31.0,,0.0,1.0,R.Patterson,00-0036816
2025_17_TB_MIA,REG,17,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2025_18_ARI_LA,REG,18,LAR,made,34.0,,0.0,1.0,H.Mevis,00-0039498
2025_18_ARI_LA,REG,18,ARI,made,45.0,,0.0,1.0,C.Ryland,00-0038567
2025_18_ARI_LA,REG,18,LAR,made,42.0,,0.0,1.0,H.Mevis,00-0039498
2025_18_ARI_LA,REG,18,ARI,made,56.0,,0.0,1.0,C.Ryland,00-0038567
2025_18_ARI_LA,REG,18,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_18_ARI_LA,REG,18,LAR,made,40.0,,0.0,1.0,H.Mevis,00-0039498
2025_18_ARI_LA,REG,18,ARI,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2025_18_ARI_LA,REG,18,ARI,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2025_18_ARI_LA,REG,18,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_18_ARI_LA,REG,18,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_18_ARI_LA,REG,18,LAR,,33.0,good,1.0,0.0,H.Mevis,00-0039498
2025_18_BAL_PIT,REG,18,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
2025_18_BAL_PIT,REG,18,BAL,made,40.0,,0.0,1.0,T.Loop,00-0040074
2025_18_BAL_PIT,REG,18,PIT,made,57.0,,0.0,1.0,C.Boswell,00-0031136
2025_18_BAL_PIT,REG,18,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2025_18_BAL_PIT,REG,18,PIT,made,25.0,,0.0,1.0,C.Boswell,00-0031136
2025_18_BAL_PIT,REG,18,BAL,,33.0,good,1.0,0.0,T.Loop,00-0040074
