game_id,season_type,week,posteam,field_goal_result,kick_distance,extra_point_result,extra_point_attempt,field_goal_attempt,kicker_player_name,kicker_player_id
2023_01_JAX_IND,REG,1,JAX,,33.0,good,1.0,0.0,B.McManus,00-0029822
2023_01_JAX_IND,REG,1,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2023_01_JAX_IND,REG,1,JAX,made,45.0,,0.0,1.0,B.McManus,00-0029822
2023_01_JAX_IND,REG,1,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2023_01_JAX_IND,REG,1,JAX,,33.0,good,1.0,0.0,B.McManus,00-0029822
2023_01_JAX_IND,REG,1,JAX,,33.0,good,1.0,0.0,B.McManus,00-0029822
2023_01_LA_SEA,REG,1,SEA,made,36.0,,0.0,1.0,J.Myers,00-0031492
2023_01_LA_SEA,REG,1,LAR,,33.0,good,1.0,0.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2023_01_LA_SEA,REG,1,SEA,made,42.0,,0.0,1.0,J.Myers,00-0031492
2023_01_LA_SEA,REG,1,LAR,blocked,57.0,,0.0,1.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,SEA,missed,39.0,,0.0,1.0,J.Myers,00-0031492
2023_01_LA_SEA,REG,1,LAR,missed,56.0,,0.0,1.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,LAR,,33.0,good,1.0,0.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,LAR,made,38.0,,0.0,1.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,LAR,,33.0,good,1.0,0.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,LAR,made,54.0,,0.0,1.0,B.Maher,00-0030332
2023_01_LA_SEA,REG,1,LAR,made,45.0,,0.0,1.0,B.Maher,00-0030332
2023_01_LV_DEN,REG,1,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2023_01_LV_DEN,REG,1,DEN,,33.0,failed,1.0,0.0,W.Lutz,00-0032569
2023_01_LV_DEN,REG,1,LV,made,24.0,,0.0,1.0,D.Carlson,00-0034161
2023_01_LV_DEN,REG,1,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2023_01_LV_DEN,REG,1,DEN,missed,55.0,,0.0,1.0,W.Lutz,00-0032569
2023_01_LV_DEN,REG,1,DEN,made,24.0,,0.0,1.0,W.Lutz,00-0032569
2023_01_LV_DEN,REG,1,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2023_01_MIA_LAC,REG,1,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2023_01_MIA_LAC,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2023_01_MIA_LAC,REG,1,MIA,made,23.0,,0.0,1.0,J.Sanders,00-0034794
2023_01_MIA_LAC,REG,1,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2023_01_MIA_LAC,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2023_01_MIA_LAC,REG,1,LAC,made,50.0,,0.0,1.0,C.Dicker,00-0037224
2023_01_MIA_LAC,REG,1,MIA,made,41.0,,0.0,1.0,J.Sanders,00-0034794
2023_01_MIA_LAC,REG,1,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2023_01_MIA_LAC,REG,1,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2023_01_MIA_LAC,REG,1,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2023_01_MIA_LAC,REG,1,MIA,made,45.0,,0.0,1.0,J.Sanders,00-0034794
2023_01_MIA_LAC,REG,1,LAC,made,25.0,,0.0,1.0,C.Dicker,00-0037224
2023_01_MIA_LAC,REG,1,MIA,,33.0,failed,1.0,0.0,J.Sanders,00-0034794
2023_01_PHI_NE,REG,1,PHI,made,32.0,,0.0,1.0,J.Elliott,00-0033787
2023_01_PHI_NE,REG,1,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2023_01_PHI_NE,REG,1,PHI,,33.0,failed,1.0,0.0,J.Elliott,00-0033787
2023_01_PHI_NE,REG,1,NE,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2023_01_PHI_NE,REG,1,NE,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2023_01_PHI_NE,REG,1,PHI,made,56.0,,0.0,1.0,J.Elliott,00-0033787
2023_01_PHI_NE,REG,1,PHI,made,48.0,,0.0,1.0,J.Elliott,00-0033787
2023_01_PHI_NE,REG,1,PHI,made,51.0,,0.0,1.0,J.Elliott,00-0033787
2023_01_SF_PIT,REG,1,SF,,38.0,good,1.0,0.0,J.Moody,00-0038562
2023_01_SF_PIT,REG,1,SF,made,41.0,,0.0,1.0,J.Moody,00-0038562
2023_01_SF_PIT,REG,1,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2023_01_SF_PIT,REG,1,SF,made,32.0,,0.0,1.0,J.Moody,00-0038562
2023_01_SF_PIT,REG,1,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2023_01_SF_PIT,REG,1,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2023_01_SF_PIT,REG,1,SF,made,40.0,,0.0,1.0,J.Moody,00-0038562
2023_01_TB_MIN,REG,1,TB,made,36.0,,0.0,1.0,C.McLaughlin,00-0035358
2023_01_TB_MIN,REG,1,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2023_01_TB_MIN,REG,1,MIN,made,25.0,,0.0,1.0,G.Joseph,00-0034450
2023_01_TB_MIN,REG,1,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2023_01_TB_MIN,REG,1,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2023_01_TB_MIN,REG,1,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2023_01_TB_MIN,REG,1,TB,made,57.0,,0.0,1.0,C.McLaughlin,00-0035358
2023_01_TEN_NO,REG,1,TEN,made,50.0,,0.0,1.0,N.Folk,00-0025565
2023_01_TEN_NO,REG,1,NO,made,26.0,,0.0,1.0,B.Grupe,00-0038905
2023_01_TEN_NO,REG,1,TEN,made,27.0,,0.0,1.0,N.Folk,00-0025565
2023_01_TEN_NO,REG,1,NO,made,33.0,,0.0,1.0,B.Grupe,00-0038905
2023_01_TEN_NO,REG,1,TEN,made,31.0,,0.0,1.0,N.Folk,00-0025565
2023_01_TEN_NO,REG,1,NO,made,52.0,,0.0,1.0,B.Grupe,00-0038905
2023_01_TEN_NO,REG,1,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2023_01_TEN_NO,REG,1,TEN,made,45.0,,0.0,1.0,N.Folk,00-0025565
2023_01_TEN_NO,REG,1,TEN,made,29.0,,0.0,1.0,N.Folk,00-0025565
2023_02_BAL_CIN,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2023_02_BAL_CIN,REG,2,BAL,missed,59.0,,0.0,1.0,J.Tucker,00-0029597
2023_02_BAL_CIN,REG,2,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2023_02_BAL_CIN,REG,2,BAL,made,44.0,,0.0,1.0,J.Tucker,00-0029597
2023_02_BAL_CIN,REG,2,CIN,made,27.0,,0.0,1.0,E.McPherson,00-0036854
2023_02_BAL_CIN,REG,2,BAL,made,40.0,,0.0,1.0,J.Tucker,00-0029597
2023_02_BAL_CIN,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2023_02_BAL_CIN,REG,2,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2023_02_BAL_CIN,REG,2,BAL,,33.0,good,1.0,0.0,J.Tucker,00-0029597
2023_02_BAL_CIN,REG,2,CIN,,33.0,good,1.0,0.0,E.McPherson,00-0036854
2023_02_CHI_TB,REG,2,TB,made,26.0,,0.0,1.0,C.McLaughlin,00-0035358
2023_02_CHI_TB,REG,2,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2023_02_CHI_TB,REG,2,TB,blocked,40.0,,0.0,1.0,C.McLaughlin,00-0035358
2023_02_CHI_TB,REG,2,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2023_02_CHI_TB,REG,2,CHI,made,52.0,,0.0,1.0,C.Santos,00-0031203
2023_02_CHI_TB,REG,2,TB,made,25.0,,0.0,1.0,C.McLaughlin,00-0035358
2023_02_CHI_TB,REG,2,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2023_02_CHI_TB,REG,2,CHI,,33.0,good,1.0,0.0,C.Santos,00-0031203
2023_02_CHI_TB,REG,2,TB,,33.0,good,1.0,0.0,C.McLaughlin,00-0035358
2023_02_CLE_PIT,REG,2,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2023_02_CLE_PIT,REG,2,CLE,made,43.0,,0.0,1.0,D.Hopkins,00-0030098
2023_02_CLE_PIT,REG,2,CLE,missed,43.0,,0.0,1.0,D.Hopkins,00-0030098
2023_02_CLE_PIT,REG,2,PIT,made,52.0,,0.0,1.0,C.Boswell,00-0031136
2023_02_CLE_PIT,REG,2,CLE,made,55.0,,0.0,1.0,D.Hopkins,00-0030098
2023_02_CLE_PIT,REG,2,PIT,made,50.0,,0.0,1.0,C.Boswell,00-0031136
2023_02_CLE_PIT,REG,2,PIT,,33.0,good,1.0,0.0,C.Boswell,00-0031136
2023_02_GB_ATL,REG,2,ATL,made,24.0,,0.0,1.0,Y.Koo,00-0033702
2023_02_GB_ATL,REG,2,GB,,33.0,good,1.0,0.0,A.Carlson,00-0038402
2023_02_GB_ATL,REG,2,GB,made,33.0,,0.0,1.0,A.Carlson,00-0038402
2023_02_GB_ATL,REG,2,ATL,,33.0,failed,1.0,0.0,Y.Koo,00-0033702
2023_02_GB_ATL,REG,2,GB,,33.0,good,1.0,0.0,A.Carlson,00-0038402
2023_02_GB_ATL,REG,2,ATL,made,33.0,,0.0,1.0,Y.Koo,00-0033702
2023_02_GB_ATL,REG,2,GB,,33.0,good,1.0,0.0,A.Carlson,00-0038402
2023_02_GB_ATL,REG,2,ATL,,33.0,good,1.0,0.0,Y.Koo,00-0033702
2023_02_GB_ATL,REG,2,ATL,made,39.0,,0.0,1.0,Y.Koo,00-0033702
2023_02_GB_ATL,REG,2,ATL,made,25.0,,0.0,1.0,Y.Koo,00-0033702
2023_02_IND_HOU,REG,2,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2023_02_IND_HOU,REG,2,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2023_02_IND_HOU,REG,2,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2023_02_IND_HOU,REG,2,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2023_02_IND_HOU,REG,2,HOU,made,29.0,,0.0,1.0,K.Fairbairn,00-0032726
2023_02_IND_HOU,REG,2,IND,,33.0,good,1.0,0.0,M.Gay,00-0035269
2023_02_IND_HOU,REG,2,IND,made,42.0,,0.0,1.0,M.Gay,00-0035269
2023_02_IND_HOU,REG,2,HOU,made,36.0,,0.0,1.0,K.Fairbairn,00-0032726
2023_02_IND_HOU,REG,2,HOU,,33.0,good,1.0,0.0,K.Fairbairn,00-0032726
2023_02_IND_HOU,REG,2,HOU,missed,51.0,,0.0,1.0,K.Fairbairn,00-0032726
2023_02_KC_JAX,REG,2,JAX,made,32.0,,0.0,1.0,B.McManus,00-0029822
2023_02_KC_JAX,REG,2,KC,,33.0,good,1.0,0.0,H.Butker,00-0033303
2023_02_KC_JAX,REG,2,JAX,made,49.0,,0.0,1.0,B.McManus,00-0029822
2023_02_KC_JAX,REG,2,KC,,33.0,good,1.0,0.0,H.Butker,00-0033303
2023_02_KC_JAX,REG,2,JAX,made,22.0,,0.0,1.0,B.McManus,00-0029822
2023_02_KC_JAX,REG,2,KC,made,38.0,,0.0,1.0,H.Butker,00-0033303
2023_02_LAC_TEN,REG,2,LAC,made,27.0,,0.0,1.0,C.Dicker,00-0037224
2023_02_LAC_TEN,REG,2,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2023_02_LAC_TEN,REG,2,LAC,made,30.0,,0.0,1.0,C.Dicker,00-0037224
2023_02_LAC_TEN,REG,2,TEN,made,33.0,,0.0,1.0,N.Folk,00-0025565
2023_02_LAC_TEN,REG,2,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2023_02_LAC_TEN,REG,2,LAC,,33.0,good,1.0,0.0,C.Dicker,00-0037224
2023_02_LAC_TEN,REG,2,TEN,,33.0,good,1.0,0.0,N.Folk,00-0025565
2023_02_LAC_TEN,REG,2,LAC,made,33.0,,0.0,1.0,C.Dicker,00-0037224
2023_02_LAC_TEN,REG,2,TEN,made,41.0,,0.0,1.0,N.Folk,00-0025565
2023_02_LV_BUF,REG,2,LV,,33.0,good,1.0,0.0,D.Carlson,00-0034161
2023_02_LV_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2023_02_LV_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2023_02_LV_BUF,REG,2,LV,made,47.0,,0.0,1.0,D.Carlson,00-0034161
2023_02_LV_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2023_02_LV_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2023_02_LV_BUF,REG,2,BUF,made,29.0,,0.0,1.0,T.Bass,00-0036162
2023_02_LV_BUF,REG,2,BUF,,33.0,good,1.0,0.0,T.Bass,00-0036162
2023_02_MIA_NE,REG,2,MIA,made,23.0,,0.0,1.0,J.Sanders,00-0034794
2023_02_MIA_NE,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2023_02_MIA_NE,REG,2,NE,made,49.0,,0.0,1.0,C.Ryland,00-0038567
2023_02_MIA_NE,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2023_02_MIA_NE,REG,2,MIA,blocked,49.0,,0.0,1.0,J.Sanders,00-0034794
2023_02_MIA_NE,REG,2,NE,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2023_02_MIA_NE,REG,2,MIA,,33.0,good,1.0,0.0,J.Sanders,00-0034794
2023_02_MIA_NE,REG,2,NE,,33.0,good,1.0,0.0,C.Ryland,00-0038567
2023_02_MIA_NE,REG,2,MIA,missed,55.0,,0.0,1.0,J.Sanders,00-0034794
2023_02_MIN_PHI,REG,2,PHI,made,24.0,,0.0,1.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,PHI,missed,55.0,,0.0,1.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2023_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,PHI,made,61.0,,0.0,1.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2023_02_MIN_PHI,REG,2,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2023_02_MIN_PHI,REG,2,PHI,,33.0,good,1.0,0.0,J.Elliott,00-0033787
2023_02_MIN_PHI,REG,2,MIN,,33.0,good,1.0,0.0,G.Joseph,00-0034450
2023_02_NO_CAR,REG,2,CAR,made,52.0,,0.0,1.0,E.Pineiro,00-0034173
2023_02_NO_CAR,REG,2,NO,made,28.0,,0.0,1.0,B.Grupe,00-0038905
2023_02_NO_CAR,REG,2,NO,made,23.0,,0.0,1.0,B.Grupe,00-0038905
2023_02_NO_CAR,REG,2,CAR,made,54.0,,0.0,1.0,E.Pineiro,00-0034173
2023_02_NO_CAR,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2023_02_NO_CAR,REG,2,CAR,made,36.0,,0.0,1.0,E.Pineiro,00-0034173
2023_02_NO_CAR,REG,2,NO,,33.0,good,1.0,0.0,B.Grupe,00-0038905
2023_02_NYG_ARI,REG,2,ARI,missed,55.0,,0.0,1.0,M.Prater,00-0023853
2023_02_NYG_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2023_02_NYG_ARI,REG,2,ARI,,33.0,good,1.0,0.0,M.Prater,00-0023853
2023_02_NYG_ARI,REG,2,ARI,made,37.0,,0.0,1.0,M.Prater,00-0023853
2023_02_NYG_ARI,REG,2,ARI,made,44.0,,0.0,1.0,M.Prater,00-0023853
2023_02_NYG_ARI,REG,2,NYG,,33.0,good,1.0,0.0,G.Gano,00-0026858
2023_02_NYG_ARI,REG,2,NYG,,33.0,good,1.0,0.0,G.Gano,00-0026858
2023_02_NYG_ARI,REG,2,NYG,,38.0,good,1.0,0.0,G.Gano,00-0026858
2023_02_NYG_ARI,REG,2,NYG,,33.0,good,1.0,0.0,G.Gano,00-0026858
2023_02_NYG_ARI,REG,2,NYG,made,34.0,,0.0,1.0,G.Gano,00-0026858
2023_02_NYJ_DAL,REG,2,DAL,,33.0,good,1.0,0.0,B.Aubrey,00-0037692
2023_02_NYJ_DAL,REG,2,DAL,made,35.0,,0.0,1.0,B.Aubrey,00-0037692
2023_02_NYJ_DAL,REG,2,NYJ,,33.0,good,1.0,0.0,A.Seibert,00-0035145
2023_02_NYJ_DAL,REG,2,NYJ,made,34.0,,0.0,1.0,A.Seibert,00-0035145
2023_02_NYJ_DAL,REG,2,DAL,made,21.0,,0.0,1.0,B.Aubrey,00-0037692
2023_02_NYJ_DAL,REG,2,DAL,made,55.0,,0.0,1.0,B.Aubrey,00-0037692
2023_02_NYJ_DAL,REG,2,DAL,made,26.0,,0.0,1.0,B.Aubrey,00-0037692
2023_02_NYJ_DAL,REG,2,DAL,made,30.0,,0.0,1.0,B.Aubrey,00-0037692
2023_02_SEA_DET,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,DET,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2023_02_SEA_DET,REG,2,SEA,missed,45.0,,0.0,1.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,DET,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2023_02_SEA_DET,REG,2,SEA,missed,56.0,,0.0,1.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,DET,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2023_02_SEA_DET,REG,2,SEA,made,25.0,,0.0,1.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,SEA,,33.0,good,1.0,0.0,J.Myers,00-0031492
2023_02_SEA_DET,REG,2,DET,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2023_02_SEA_DET,REG,2,DET,made,38.0,,0.0,1.0,R.Patterson,00-0036816
2023_02_SF_LA,REG,2,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2023_02_SF_LA,REG,2,LAR,made,43.0,,0.0,1.0,B.Maher,00-0030332
2023_02_SF_LA,REG,2,SF,made,27.0,,0.0,1.0,J.Moody,00-0038562
2023_02_SF_LA,REG,2,LAR,,33.0,good,1.0,0.0,B.Maher,00-0030332
2023_02_SF_LA,REG,2,LAR,,33.0,good,1.0,0.0,B.Maher,00-0030332
2023_02_SF_LA,REG,2,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2023_02_SF_LA,REG,2,SF,made,57.0,,0.0,1.0,J.Moody,00-0038562
2023_02_SF_LA,REG,2,SF,,33.0,good,1.0,0.0,J.Moody,00-0038562
2023_02_SF_LA,REG,2,LAR,made,48.0,,0.0,1.0,B.Maher,00-0030332
2023_02_SF_LA,REG,2,SF,made,26.0,,0.0,1.0,J.Moody,00-0038562
2023_02_SF_LA,REG,2,LAR,made,38.0,,0.0,1.0,B.Maher,00-0030332
2023_02_WAS_DEN,REG,2,WAS,missed,49.0,,0.0,1.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2023_02_WAS_DEN,REG,2,WAS,made,44.0,,0.0,1.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2023_02_WAS_DEN,REG,2,DEN,,33.0,good,1.0,0.0,W.Lutz,00-0032569
2023_02_WAS_DEN,REG,2,WAS,made,49.0,,0.0,1.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,WAS,,33.0,good,1.0,0.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,WAS,missed,59.0,,0.0,1.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,DEN,made,31.0,,0.0,1.0,W.Lutz,00-0032569
2023_02_WAS_DEN,REG,2,WAS,,33.0,good,1.0,0.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,WAS,,33.0,good,1.0,0.0,J.Slye,00-0035192
2023_02_WAS_DEN,REG,2,DEN,made,32.0,,0.0,1.0,W.Lutz,00-0032569
2023_03_ATL_DET,REG,3,DET,made,37.0,,0.0,1.0,R.Patterson,00-0036816
2023_03_ATL_DET,REG,3,ATL,made,48.0,,0.0,1.0,Y.Koo,00-0033702
2023_03_ATL_DET,REG,3,DET,,33.0,good,1.0,0.0,R.Patterson,00-0036816
2023_03_ATL_DET,REG,3,DET,made,24.0,,0.0,1.0,R.Patterson,00-0036816
