player_id,player_display_name,position,recent_team,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
00-0037086,Grant Calcaterra,TE,PHI,3,4,4,39,0,7,0.0076190476190476
00-0037091,Bo Melton,WR,GB,4,24,16,218,1,267,0.0427807486631016
00-0037098,Samori Toure,WR,GB,8,18,8,78,0,316,0.0320855614973262
00-0037120,Tyler Goodson,RB,IND,6,9,6,34,0,-4,0.0164835164835165
00-0037132,Britain Covey,WR,PHI,15,6,4,42,0,52,0.0114285714285714
00-0037156,Irvin Charles,WR,NYJ,6,1,0,0,0,4,0.0017761989342806
00-0037157,Bam Knight,RB,DET,2,1,1,8,0,-5,0.0017421602787456
00-0037197,Isiah Pacheco,RB,KC,14,49,44,244,2,-113,0.0818030050083473
00-0037216,Justyn Ross,WR,KC,6,11,6,53,0,117,0.0183639398998331
00-0037228,Jaylen Warren,RB,PIT,17,74,61,370,0,-115,0.152892561983471
00-0037238,Drake London,WR,ATL,16,110,69,905,2,1264,0.216535433070866
00-0037239,Chris Olave,WR,NO,16,138,87,1123,5,1834,0.238341968911917
00-0037240,Jameson Williams,WR,DET,12,42,24,354,2,665,0.0731707317073171
00-0037247,George Pickens,WR,PIT,17,106,63,1140,5,1428,0.21900826446281
00-0037248,James Cook,RB,BUF,17,54,44,445,4,137,0.0990825688073395
00-0037252,Greg Dulcich,TE,DEN,2,4,3,25,0,23,0.0083857442348008
00-0037256,Rachaad White,RB,TB,17,70,64,549,3,-33,0.127272727272727
00-0037257,David Bell,WR,CLE,9,23,14,167,3,142,0.0385259631490787
00-0037258,Dameon Pierce,RB,HOU,14,17,13,101,0,14,0.0300353356890459
00-0037261,Khalil Shakir,WR,BUF,16,45,39,611,2,402,0.0825688073394496
00-0037263,Tyler Allgeier,RB,ATL,17,23,18,193,1,-23,0.0452755905511811
00-0037267,Jerome Ford,RB,CLE,17,63,44,319,5,30,0.105527638190955
00-0037273,Kyle Philips,WR,TEN,8,22,15,181,0,197,0.0460251046025105
00-0037276,Ty Chandler,RB,MIN,16,25,21,159,0,-47,0.0412541254125413
00-0037277,Teagan Quitoriano,TE,HOU,3,3,2,33,0,15,0.0053003533568904
00-0037282,James Mitchell,TE,DET,2,2,2,28,0,16,0.0034843205574912
00-0037286,Kevin Harris,RB,NE,4,3,3,58,0,-1,0.0055452865064695
00-0037289,Malcolm Rodriguez,LB,DET,11,1,1,6,0,6,0.0017421602787456
00-0037291,Jalen Nailor,WR,MIN,3,6,3,29,0,54,0.0099009900990099
00-0037292,Andrew Ogletree,TE,IND,11,21,9,147,2,209,0.0384615384615385
00-0037299,Keaontay Ingram,RB,ARI,7,4,4,26,0,-5,0.0074074074074074
00-0037304,Connor Heyward,FB,PIT,14,34,23,167,0,175,0.0702479338842975
00-0037306,John FitzPatrick,TE,ATL,3,1,1,12,0,2,0.0019685039370078
00-0037311,Ko Kieft,TE,TB,10,5,1,2,1,61,0.009090909090909
00-0037317,Nick Muse,TE,MIN,1,1,1,22,0,12,0.0016501650165016
00-0037382,Brandon Johnson,WR,DEN,10,30,19,284,4,328,0.0628930817610063
00-0037410,Jashaun Corbin,RB,NYG,3,3,3,12,0,-1,0.0061855670103092
00-0037420,Kwamie Lassiter II,WR,CIN,1,1,1,2,0,-1,0.0016891891891891
00-0037429,Raheem Blackshear,RB,CAR,9,7,6,45,0,13,0.0131086142322097
00-0037451,Rod Williams,TE,PIT,6,2,0,0,0,8,0.0041322314049586
00-0037475,Stone Smartt,TE,LAC,12,21,11,155,1,180,0.0342019543973941
00-0037487,Deven Thompkins,WR,TB,17,25,17,83,1,163,0.0454545454545455
00-0037506,Cole Fotheringham,TE,LV,1,1,1,6,0,1,0.0018832391713747
00-0037525,Jordan Mason,RB,SF,16,4,3,31,0,12,0.0084925690021231
00-0037539,Lucas Krull,TE,DEN,7,14,8,95,1,133,0.0293501048218029
00-0037545,Rashid Shaheed,WR,NO,15,75,46,719,5,1094,0.129533678756477
00-0037557,Ronnie Rivers,RB,LA,9,5,5,22,0,-19,0.009009009009009
00-0037569,Peyton Hendershot,TE,DAL,8,7,4,38,0,27,0.0115702479338843
00-0037614,John Metchie III,WR,HOU,14,30,16,158,0,266,0.0530035335689046
00-0037654,Tucker Fisk,TE,ATL,2,1,1,9,0,3,0.0019685039370078
00-0037664,Alec Pierce,WR,IND,17,65,32,514,2,977,0.119047619047619
00-0037666,Jalen Tolbert,WR,DAL,14,36,22,268,2,474,0.059504132231405
00-0037740,Garrett Wilson,WR,NYJ,17,168,95,1042,3,1707,0.298401420959147
00-0037741,Jahan Dotson,WR,WAS,17,83,49,518,4,768,0.138103161397671
00-0037742,Treylon Burks,WR,TEN,9,30,16,221,0,547,0.0627615062761506
00-0037744,Trey McBride,TE,ARI,17,106,81,825,3,652,0.196296296296296
00-0037745,Velus Jones Jr.,WR,CHI,13,7,4,20,0,87,0.0146750524109015
00-0037746,Brian Robinson,RB,WAS,15,43,36,368,4,-55,0.0715474209650582
00-0037801,KaVontae Turpin,WR,DAL,16,18,12,127,3,163,0.0297520661157025
00-0037805,Jeremy Ruckert,TE,NYJ,10,22,16,151,0,139,0.0390763765541741
00-0037809,Chig Okonkwo,TE,TEN,17,77,54,528,1,525,0.161087866108787
00-0037816,Romeo Doubs,WR,GB,17,96,59,674,8,1126,0.171122994652406
00-0037837,Calvin Austin III,WR,PIT,16,30,17,180,1,378,0.0619834710743802
00-0037838,Isaiah Likely,TE,BAL,14,40,30,411,5,249,0.0840336134453782
00-0037840,Kyren Williams,RB,LA,12,48,32,206,3,10,0.0864864864864865
00-0038040,Zamir White,RB,LV,13,19,15,98,0,4,0.0357815442561205
00-0038041,Jake Ferguson,TE,DAL,17,102,71,761,5,514,0.168595041322314
00-0038045,Isaiah Spiller,RB,LAC,9,6,6,34,0,-5,0.009771986970684
00-0038046,Charlie Kolar,TE,BAL,9,9,7,87,1,88,0.0189075630252101
00-0038090,Skyy Moore,WR,KC,13,38,21,244,1,339,0.0634390651085142
00-0038092,Erik Ezukanma,WR,MIA,2,1,0,0,0,8,0.0018214936247723
00-0038098,Pierre Strong,RB,CLE,16,8,5,47,0,-5,0.0134003350083752
00-0038104,Tyquan Thornton,WR,NE,9,23,13,91,0,230,0.0425138632162662
00-0038115,Daniel Bellinger,TE,NYG,14,28,25,255,0,130,0.0577319587628866
00-0038117,Wan'Dale Robinson,WR,NYG,15,78,60,525,1,410,0.160824742268041
00-0038120,Breece Hall,RB,NYJ,17,95,76,591,4,-48,0.168738898756661
00-0038122,Desmond Ridder,QB,ATL,15,1,1,-6,0,-6,0.0019685039370078
00-0038124,Christian Watson,WR,GB,9,53,28,422,5,817,0.0944741532976827
00-0038129,Cade Otton,TE,TB,17,67,47,455,4,452,0.121818181818182
00-0038134,Kenneth Walker III,RB,SEA,15,37,29,259,1,-79,0.0676416819012797
00-0038389,Israel Abanikanda,RB,NYJ,6,11,7,43,0,6,0.019538188277087
00-0038393,Dontayvion Wicks,WR,GB,15,58,39,581,4,591,0.103386809269162
00-0038394,Will Mallory,TE,IND,11,26,18,207,0,203,0.0476190476190476
00-0038396,Eric Gray,RB,NYG,10,7,6,22,0,-8,0.0144329896907217
00-0038397,Evan Hull,RB,IND,1,1,1,6,0,3,0.0018315018315018
00-0038454,Keaton Mitchell,RB,BAL,7,11,9,93,0,-2,0.023109243697479
00-0038465,Malik Heath,WR,GB,12,24,15,125,1,210,0.0427807486631016
00-0038492,Jason Brownlee,WR,NYJ,4,8,5,56,1,62,0.0142095914742451
00-0038496,Xavier Gipson,WR,NYJ,17,38,21,229,0,358,0.0674955595026643
00-0038542,Bijan Robinson,RB,ATL,17,86,58,487,4,24,0.169291338582677
00-0038543,Jaxon Smith-Njigba,WR,SEA,17,93,63,628,4,569,0.170018281535649
00-0038544,Quentin Johnston,WR,LAC,17,67,38,431,2,861,0.109120521172638
00-0038547,Luke Schoonmaker,TE,DAL,12,15,8,65,2,81,0.0247933884297521
00-0038551,Kendre Miller,RB,NO,7,11,10,117,0,-8,0.0189982728842832
00-0038555,Tank Bigsby,RB,JAX,13,4,1,6,0,6,0.0065897858319604
00-0038558,Darnell Washington,TE,PIT,8,10,7,61,0,11,0.0206611570247934
00-0038559,Michael Wilson,WR,ARI,13,58,38,565,3,720,0.107407407407407
00-0038563,Tre Tucker,WR,LV,13,34,19,331,2,624,0.064030131826742
00-0038573,Derius Davis,WR,LAC,17,17,15,66,0,-38,0.0276872964169381
00-0038576,Charlie Jones,WR,CIN,11,9,7,64,0,79,0.0152027027027027
00-0038589,Josh Whyle,TE,TEN,9,15,9,94,1,146,0.0313807531380753
00-0038597,Chase Brown,RB,CIN,12,15,14,156,1,-45,0.0253378378378378
00-0038606,Parker Washington,WR,JAX,8,21,16,132,2,155,0.0345963756177924
00-0038608,Kayshon Boutte,WR,NE,3,7,2,19,0,125,0.0129390018484288
00-0038611,Chris Rodriguez Jr.,RB,WAS,9,2,2,12,0,-7,0.0033277870216306
00-0038612,A.T. Perry,WR,NO,8,18,12,246,4,293,0.0310880829015544
00-0038618,Xavier Hutchinson,WR,HOU,12,19,8,90,0,216,0.0335689045936396
00-0038619,Andrei Iosivas,WR,CIN,11,25,15,116,4,215,0.0422297297297297
00-0038621,DeMario Douglas,WR,NE,14,79,49,561,0,648,0.146025878003697
00-0038622,Deuce Vaughn,RB,DAL,6,7,7,40,0,-6,0.0115702479338843
00-0038627,Antoine Green,WR,DET,2,2,1,2,0,11,0.0034843205574912
00-0038632,Colton Dowell,WR,TEN,4,2,1,3,0,40,0.00418410041841
00-0038640,Jalen Brooks,WR,DAL,3,6,6,64,0,36,0.0099173553719008
00-0038647,Ronnie Bell,WR,SF,13,13,6,68,3,160,0.0276008492569002
00-0038667,Elijah Cooks,WR,JAX,4,4,3,38,0,33,0.0065897858319604
00-0038678,Jordan Mims,RB,NO,2,2,0,0,0,10,0.003454231433506
00-0038705,Emari Demercado,RB,ARI,11,30,21,119,0,27,0.0555555555555556
00-0038720,Julian Hill,TE,MIA,10,9,6,48,0,29,0.0163934426229508
00-0038738,Hunter Luepke,RB,DAL,10,4,3,18,0,-2,0.0066115702479338
00-0038752,Jake Bobo,WR,SEA,14,25,19,196,2,150,0.0457038391224863
00-0038783,Nate Adkins,TE,DEN,5,5,4,22,0,-5,0.010482180293501
00-0038794,Jaleel McLaughlin,RB,DEN,17,36,31,160,2,-140,0.0754716981132076
00-0038797,Emanuel Wilson,RB,GB,5,5,4,23,0,-4,0.0089126559714795
00-0038809,Ben Sims,TE,GB,6,6,4,21,1,30,0.0106951871657754
00-0038821,Rakim Jarrett,WR,TB,7,9,4,60,0,142,0.0163636363636364
00-0038862,Elijah Dotson,RB,LAC,1,2,2,13,0,-1,0.003257328990228
00-0038891,Shedrick Jackson,WR,CIN,2,1,0,0,0,30,0.0016891891891891
00-0038933,Dalton Kincaid,TE,BUF,16,91,73,673,2,538,0.16697247706422
00-0038935,Brenton Strange,TE,JAX,7,9,5,35,1,68,0.014827018121911
00-0038938,Jalin Hyatt,WR,NYG,13,40,23,373,0,841,0.0824742268041237
00-0038941,Tyler Scott,WR,CHI,13,32,17,168,0,370,0.0670859538784067
00-0038951,Sean Tucker,RB,TB,3,2,2,9,0,-3,0.0036363636363636
00-0038976,Marvin Mims Jr.,WR,DEN,16,33,22,377,1,497,0.0691823899371069
00-0038977,Tank Dell,WR,HOU,10,75,47,709,7,1070,0.132508833922262
00-0038979,Cedric Tillman,WR,CLE,11,44,21,224,0,468,0.0737018425460637
00-0038994,Jordan Addison,WR,MIN,17,108,70,911,10,1347,0.178217821782178
00-0038996,Tucker Kraft,TE,GB,14,40,31,355,2,156,0.071301247771836
00-0038997,Josh Downs,WR,IND,17,98,68,771,2,707,0.17948717948718
00-0039021,Roschon Johnson,RB,CHI,15,40,34,209,0,-33,0.0838574423480084
00-0039032,Tyjae Spears,RB,TEN,17,70,52,385,1,-12,0.146443514644351
00-0039040,De'Von Achane,RB,MIA,11,37,27,197,3,26,0.0673952641165756
00-0039041,Elijah Higgins,TE,ARI,11,19,14,163,1,128,0.0351851851851852
00-0039050,Payne Durham,TE,TB,6,7,5,58,0,69,0.0127272727272727
00-0039052,Trey Palmer,WR,TB,17,68,39,385,3,736,0.123636363636364
00-0039062,Jonathan Mingo,WR,CAR,15,85,43,418,0,921,0.159176029962547
00-0039064,Zay Flowers,WR,BAL,16,108,77,858,5,921,0.226890756302521
00-0039065,Sam LaPorta,TE,DET,17,120,86,889,10,851,0.209059233449477
00-0039066,Michael Mayer,TE,LV,13,40,27,304,2,227,0.0753295668549906
00-0039067,Rashee Rice,WR,KC,16,102,79,938,7,491,0.170283806343907
00-0039074,Davis Allen,TE,LA,7,11,10,95,1,24,0.0198198198198198
00-0039075,Puka Nacua,WR,LA,17,160,105,1486,6,1453,0.288288288288288
00-0039139,Jahmyr Gibbs,RB,DET,15,71,52,316,1,8,0.123693379790941
00-0039144,Luke Musgrave,TE,GB,11,46,34,352,1,344,0.0819964349376114
00-0039146,Jayden Reed,WR,GB,16,94,64,793,8,970,0.167557932263815
00-0039163,C.J. Stroud,QB,HOU,15,1,1,0,0,-1,0.0017667844522968
00-0039165,Zach Charbonnet,RB,SEA,16,40,33,209,0,-41,0.0731261425959781
