player_id,team_start
00-0032466,NYJ
00-0032496,LV
00-0032497,BUF
00-0032518,MIA
00-0032521,CIN
00-0032543,WAS
00-0032560,ARI
00-0032569,NO
00-0032574,BAL
00-0032575,LA
00-0032580,NE
00-0032602,WAS
00-0032637,TEN
00-0032655,DET
00-0032660,BUF
00-0032667,JAX
00-0032669,LAC
00-0032671,LAC
00-0032677,CAR
00-0032688,CAR
00-0032701,SF
00-0032725,ARI
00-0032726,HOU
00-0032753,IND
00-0032759,NYJ
00-0032762,KC
00-0032763,LAC
00-0032764,TEN
00-0032765,NO
00-0032773,ATL
00-0032774,KC
00-0032775,BAL
00-0032780,NO
00-0032781,CAR
00-0032790,CHI
00-0032792,DET
00-0032803,NE
00-0032807,MIA
00-0032871,ARI
00-0032889,LA
00-0032890,PHI
00-0032891,BAL
00-0032892,ARI
00-0032897,PIT
00-0032918,MIN
00-0032933,ARI
00-0032939,CIN
00-0032942,BAL
00-0032943,LA
00-0032950,WAS
00-0032951,SEA
00-0032954,PHI
00-0032958,NYJ
00-0032965,BAL
00-0032967,NYG
00-0032968,PIT
00-0032969,WAS
00-0032971,DEN
00-0032975,WAS
00-0032980,NYG
00-0032986,NO
00-0033009,CIN
00-0033011,NYJ
00-0033038,HOU
00-0033040,MIA
00-0033045,DAL
00-0033046,NYG
00-0033047,DAL
00-0033050,MIA
00-0033051,NO
00-0033052,NYG
00-0033055,LA
00-0033057,CLE
00-0033058,CLE
00-0033063,NO
00-0033064,JAX
00-0033066,LV
00-0033072,LA
00-0033073,MIA
00-0033077,DAL
00-0033082,CHI
00-0033084,WAS
00-0033090,NE
00-0033093,MIN
00-0033096,BUF
00-0033106,DET
00-0033107,WAS
00-0033109,PHI
00-0033110,LA
00-0033111,ARI
00-0033114,CIN
00-0033118,BAL
00-0033119,CLE
00-0033120,GB
00-0033123,IND
00-0033124,HOU
00-0033125,TEN
00-0033129,TB
00-0033131,HOU
00-0033132,TEN
00-0033156,LAC
00-0033196,TB
00-0033199,SF
00-0033217,IND
00-0033221,SF
00-0033246,MIN
00-0033251,PHI
00-0033260,NYJ
00-0033275,CAR
00-0033280,CAR
00-0033281,BAL
00-0033282,WAS
00-0033283,BAL
00-0033284,CAR
00-0033288,SF
00-0033290,LV
00-0033292,CIN
00-0033293,GB
00-0033294,BAL
00-0033297,DEN
00-0033300,NYJ
00-0033303,KC
00-0033307,NE
00-0033308,NYG
00-0033319,MIN
00-0033324,LV
00-0033336,GB
00-0033347,CIN
00-0033357,NO
00-0033367,TEN
00-0033376,BAL
00-0033386,TEN
00-0033392,DEN
00-0033393,IND
00-0033400,IND
00-0033430,TEN
00-0033439,HOU
00-0033445,CHI
00-0033452,NYG
00-0033455,ATL
00-0033461,NE
00-0033463,NYJ
00-0033466,BUF
00-0033481,KC
00-0033503,PIT
00-0033511,ARI
00-0033512,PIT
00-0033523,WAS
00-0033525,PIT
00-0033526,CIN
00-0033536,LAC
00-0033537,CLE
00-0033538,DEN
00-0033539,DET
00-0033540,LA
00-0033541,CHI
00-0033543,SEA
00-0033545,SEA
00-0033546,MIN
00-0033547,TEN
00-0033548,CIN
00-0033549,MIA
00-0033550,NYG
00-0033551,GB
00-0033553,ARI
00-0033555,LV
00-0033557,HOU
00-0033563,DAL
00-0033566,HOU
00-0033568,ARI
00-0033570,CLE
00-0033571,BUF
00-0033572,JAX
00-0033576,DEN
00-0033579,CAR
00-0033580,ARI
00-0033582,JAX
00-0033588,CLE
00-0033591,DAL
00-0033595,TB
00-0033633,BUF
00-0033659,TEN
00-0033662,DAL
00-0033676,ATL
00-0033681,LV
00-0033697,LAC
00-0033699,LAC
00-0033702,ATL
00-0033725,ARI
00-0033729,HOU
00-0033752,LAC
00-0033757,GB
00-0033765,TEN
00-0033770,NYJ
00-0033782,TEN
00-0033783,PIT
00-0033784,CHI
00-0033787,PHI
00-0033792,GB
00-0033793,TEN
00-0033798,HOU
00-0033831,KC
00-0033854,HOU
00-0033856,TB
00-0033857,KC
00-0033858,NE
00-0033860,NE
00-0033863,DET
00-0033868,CLE
00-0033869,PIT
00-0033870,NYJ
00-0033871,NYJ
00-0033872,SEA
00-0033873,KC
00-0033874,NO
00-0033875,PHI
00-0033877,DAL
00-0033878,NYG
00-0033879,HOU
00-0033880,DET
00-0033881,JAX
00-0033883,NE
00-0033884,BUF
00-0033885,CLE
00-0033886,PIT
00-0033888,NO
00-0033889,JAX
00-0033890,ARI
00-0033891,JAX
00-0033892,NO
00-0033893,MIN
00-0033894,BAL
00-0033895,LAC
00-0033897,CIN
00-0033898,NO
00-0033901,CLE
00-0033902,NO
00-0033903,SEA
00-0033904,BUF
00-0033905,PIT
00-0033906,NO
00-0033907,JAX
00-0033908,LA
00-0033909,CAR
00-0033912,SF
00-0033913,PIT
00-0033914,DET
00-0033917,DAL
00-0033918,NYG
00-0033921,TB
00-0033923,CLE
00-0033925,CAR
00-0033926,JAX
00-0033927,CLE
00-0033928,DAL
00-0033929,PIT
00-0033930,PIT
00-0033932,NYG
00-0033935,CIN
00-0033936,JAX
00-0033940,HOU
00-0033941,JAX
00-0033943,DET
00-0033945,SF
00-0033947,NE
00-0033948,DET
00-0033949,TEN
00-0033951,SF
00-0033952,IND
00-0033954,LV
00-0033958,CHI
00-0033963,NYJ
00-0033964,CHI
00-0033969,IND
00-0033973,KC
00-0033995,CLE
00-0034011,JAX
00-0034051,PIT
00-0034052,DET
00-0034054,MIA
00-0034067,DET
00-0034071,WAS
00-0034073,SF
00-0034084,CHI
00-0034091,SF
00-0034096,SF
00-0034104,WAS
00-0034109,IND
00-0034112,MIN
00-0034114,LA
00-0034115,SF
00-0034116,NO
00-0034125,LV
00-0034142,PIT
00-0034145,KC
00-0034158,MIN
00-0034159,SEA
00-0034160,SEA
00-0034161,LV
00-0034162,LAC
00-0034163,NYJ
00-0034164,TEN
00-0034165,ATL
00-0034171,DET
00-0034173,CAR
00-0034177,CHI
00-0034184,BAL
00-0034193,TEN
00-0034198,LV
00-0034203,JAX
00-0034204,TEN
00-0034208,DEN
00-0034234,SEA
00-0034248,MIA
00-0034251,NE
00-0034253,TEN
00-0034261,CAR
00-0034263,SF
00-0034264,CHI
00-0034265,LV
00-0034266,TB
00-0034270,NYJ
00-0034272,KC
00-0034275,JAX
00-0034277,DET
00-0034278,HOU
00-0034279,CHI
00-0034281,CAR
00-0034285,MIA
00-0034286,NYG
00-0034296,ARI
00-0034297,CHI
00-0034301,ARI
00-0034302,CAR
00-0034317,NO
00-0034318,NYG
00-0034320,NO
00-0034325,KC
00-0034333,WAS
00-0034334,WAS
00-0034335,PIT
00-0034337,CHI
00-0034342,IND
00-0034344,NO
00-0034345,DET
00-0034346,ARI
00-0034347,PIT
00-0034348,DEN
00-0034350,SEA
00-0034351,PHI
00-0034352,MIA
00-0034354,SF
00-0034355,HOU
00-0034356,CAR
00-0034357,ATL
00-0034359,IND
00-0034360,ATL
00-0034361,KC
00-0034363,TB
00-0034364,HOU
00-0034365,CAR
00-0034366,IND
00-0034367,IND
00-0034368,DEN
00-0034372,CAR
00-0034373,DAL
00-0034374,NYJ
00-0034375,PHI
00-0034376,BUF
00-0034377,PHI
00-0034381,PHI
00-0034382,CAR
00-0034383,DAL
00-0034384,NYJ
00-0034385,NE
00-0034386,KC
00-0034387,LV
00-0034388,TEN
00-0034389,CHI
00-0034391,BUF
00-0034392,HOU
00-0034394,CHI
00-0034396,CLE
00-0034397,BUF
00-0034399,CLE
00-0034400,IND
00-0034401,NYJ
00-0034407,SF
00-0034411,TB
00-0034413,JAX
00-0034414,PHI
00-0034417,IND
00-0034418,MIA
00-0034419,NYJ
00-0034424,CHI
00-0034429,PHI
00-0034430,TEN
00-0034431,IND
00-0034435,MIA
00-0034436,LAC
00-0034437,JAX
00-0034440,DET
00-0034445,NYG
00-0034446,CIN
00-0034450,MIN
00-0034465,WAS
00-0034468,MIN
00-0034473,ARI
00-0034485,HOU
00-0034487,MIA
00-0034488,HOU
00-0034490,ARI
00-0034495,DET
00-0034496,CAR
00-0034500,CLE
00-0034502,LA
00-0034514,PIT
00-0034515,TB
00-0034516,JAX
00-0034521,GB
00-0034522,HOU
00-0034527,SEA
00-0034540,IND
00-0034545,IND
00-0034573,SF
00-0034577,HOU
00-0034578,WAS
00-0034587,ATL
00-0034591,LAC
00-0034612,HOU
00-0034613,NYG
00-0034614,SEA
00-0034623,PHI
00-0034639,ATL
00-0034646,LA
00-0034657,ATL
00-0034662,TEN
00-0034673,BUF
00-0034674,DAL
00-0034675,CIN
00-0034676,DAL
00-0034677,CHI
00-0034678,CIN
00-0034681,MIA
00-0034682,TB
00-0034683,DEN
00-0034720,PIT
00-0034721,CLE
00-0034726,GB
00-0034728,GB
00-0034730,NYJ
00-0034743,ATL
00-0034745,DET
00-0034750,SEA
00-0034751,PIT
00-0034752,KC
00-0034753,BAL
00-0034754,SF
00-0034756,CIN
00-0034759,LV
00-0034760,NYJ
00-0034762,ARI
00-0034764,DAL
00-0034765,NO
00-0034768,PIT
00-0034769,CHI
00-0034773,TB
00-0034775,JAX
00-0034777,DET
00-0034778,TB
00-0034779,CLE
00-0034780,NO
00-0034782,MIN
00-0034785,PIT
00-0034787,DET
00-0034789,PIT
00-0034790,LAC
00-0034791,CLE
00-0034792,ATL
00-0034794,MIA
00-0034796,BAL
00-0034797,MIA
00-0034798,MIA
00-0034800,CIN
00-0034801,DET
00-0034803,LA
00-0034805,NYJ
00-0034807,HOU
00-0034810,LAC
00-0034812,LA
00-0034815,SF
00-0034816,KC
00-0034818,KC
00-0034825,JAX
00-0034827,CAR
00-0034829,MIA
00-0034830,CIN
00-0034831,HOU
00-0034832,DEN
00-0034833,NE
00-0034834,CIN
00-0034836,IND
00-0034838,HOU
00-0034842,CLE
00-0034843,DET
00-0034844,NYG
00-0034845,LAC
00-0034846,IND
00-0034847,SF
00-0034854,ATL
00-0034855,CAR
00-0034856,CLE
00-0034857,BUF
00-0034858,PIT
00-0034860,CHI
00-0034867,SF
00-0034869,CAR
00-0034874,CHI
00-0034887,SEA
00-0034899,LA
00-0034902,MIA
00-0034903,JAX
00-0034909,ARI
00-0034928,PIT
00-0034929,DEN
00-0034930,DET
00-0034941,SF
00-0034944,NO
00-0034954,PIT
00-0034955,DEN
00-0034957,DEN
00-0034959,DEN
00-0034960,NE
00-0034967,GB
00-0034968,GB
00-0034969,IND
00-0034970,MIN
00-0034972,MIN
00-0034973,LV
00-0034974,NYG
00-0034975,BAL
00-0034978,BAL
00-0034981,LV
00-0034982,SF
00-0034983,LV
00-0034987,IND
00-0034992,CHI
00-0034993,PHI
00-0034994,MIN
00-0034999,JAX
00-0035000,ATL
00-0035020,SF
00-0035021,IND
00-0035022,SEA
00-0035026,SF
00-0035040,ARI
00-0035042,NYG
00-0035048,TEN
00-0035061,LV
00-0035062,CHI
00-0035073,DEN
00-0035076,LV
00-0035084,GB
00-0035094,SEA
00-0035098,GB
00-0035099,CHI
00-0035112,BAL
00-0035118,LA
00-0035125,MIA
00-0035127,LV
00-0035133,GB
00-0035139,CAR
00-0035140,KC
00-0035141,SEA
00-0035142,TEN
00-0035144,NE
00-0035145,DET
00-0035146,ARI
00-0035147,KC
00-0035150,MIN
00-0035156,DET
00-0035157,KC
00-0035166,SF
00-0035179,ATL
00-0035184,DEN
00-0035189,KC
00-0035190,LV
00-0035192,WAS
00-0035202,BAL
00-0035208,ATL
00-0035210,CLE
00-0035215,NO
00-0035216,PIT
00-0035217,PIT
00-0035219,DET
00-0035222,PIT
00-0035223,TB
00-0035227,DEN
00-0035228,ARI
00-0035229,DET
00-0035230,BUF
00-0035231,MIA
00-0035234,HOU
00-0035235,ATL
00-0035236,ARI
00-0035237,JAX
00-0035238,ARI
00-0035239,TB
00-0035240,NE
00-0035242,NO
00-0035243,PHI
00-0035244,TEN
00-0035245,CIN
00-0035247,DAL
00-0035248,ARI
00-0035249,BAL
00-0035250,BUF
00-0035252,NE
00-0035253,PHI
00-0035254,TB
00-0035258,CLE
00-0035259,CHI
00-0035261,DAL
00-0035262,LAC
00-0035264,LV
00-0035265,DET
00-0035266,CAR
00-0035269,LA
00-0035270,DET
00-0035272,MIA
00-0035273,DAL
00-0035276,HOU
00-0035277,SEA
00-0035278,IND
00-0035279,SF
00-0035280,NE
00-0035286,WAS
00-0035289,PHI
00-0035290,BUF
00-0035291,CIN
00-0035292,TEN
00-0035293,SEA
00-0035298,TB
00-0035300,TEN
00-0035301,DAL
00-0035304,SEA
00-0035306,SEA
00-0035308,BUF
00-0035311,MIA
00-0035316,NO
00-0035327,DET
00-0035328,DET
00-0035329,LAC
00-0035330,DET
00-0035334,TEN
00-0035341,CIN
00-0035343,ARI
00-0035345,NYG
00-0035346,MIA
00-0035352,BUF
00-0035356,PHI
00-0035357,BUF
00-0035358,IND
00-0035359,NYG
00-0035363,BUF
00-0035365,CAR
00-0035370,DET
00-0035378,JAX
00-0035382,BUF
00-0035383,NYJ
00-0035384,PHI
00-0035386,PHI
00-0035390,ATL
00-0035393,TB
00-0035399,CIN
00-0035402,NO
00-0035406,NE
00-0035408,BAL
00-0035409,NO
00-0035412,NO
00-0035413,DAL
00-0035414,LAC
00-0035423,WAS
00-0035432,LAC
00-0035437,LV
00-0035444,CLE
00-0035457,LV
00-0035500,ARI
00-0035510,NYJ
00-0035519,BAL
00-0035525,PIT
00-0035526,GB
00-0035527,ARI
00-0035531,DET
00-0035532,ARI
00-0035533,MIN
00-0035535,NYG
00-0035537,NYJ
00-0035541,ARI
00-0035542,LAC
00-0035544,DET
00-0035547,KC
00-0035562,LV
00-0035567,DET
00-0035572,ATL
00-0035588,MIN
00-0035591,LA
00-0035593,GB
00-0035594,SEA
00-0035603,LA
00-0035607,LA
00-0035609,LA
00-0035617,LAC
00-0035621,CHI
00-0035623,LA
00-0035624,CHI
00-0035625,KC
00-0035628,CLE
00-0035629,CIN
00-0035630,ATL
00-0035631,CIN
00-0035632,TEN
00-0035633,GB
00-0035636,SEA
00-0035637,LV
00-0035638,CLE
00-0035639,IND
00-0035640,SEA
00-0035642,JAX
00-0035643,TEN
00-0035644,SEA
00-0035645,PIT
00-0035646,CLE
00-0035647,WAS
00-0035649,TEN
00-0035650,NYG
00-0035654,CLE
00-0035655,DET
00-0035656,KC
00-0035657,NE
00-0035659,WAS
00-0035662,ARI
00-0035663,LA
00-0035664,LA
00-0035665,LA
00-0035666,LA
00-0035667,LA
00-0035668,LA
00-0035669,LA
00-0035670,CLE
00-0035672,SEA
00-0035674,LAC
00-0035676,PHI
00-0035677,LAC
00-0035678,DEN
00-0035679,DAL
00-0035680,NYJ
00-0035681,TB
00-0035683,NYG
00-0035685,CHI
00-0035687,IND
00-0035688,LAC
00-0035689,BUF
00-0035692,LV
00-0035693,LV
00-0035694,MIA
00-0035695,ARI
00-0035696,MIN
00-0035697,CIN
00-0035698,ATL
00-0035699,TB
00-0035700,LV
00-0035702,DEN
00-0035703,PIT
00-0035705,ARI
00-0035707,TB
00-0035708,NYG
00-0035710,NYG
00-0035713,CAR
00-0035717,SF
00-0035718,NYJ
00-0035719,SF
00-0035726,LV
00-0035752,NYJ
00-0035754,DEN
00-0035757,DEN
00-0035761,GB
00-0035763,NO
00-0035764,NO
00-0035771,CIN
00-0035783,LV
00-0035787,LA
00-0035795,PIT
00-0035804,DEN
00-0035806,JAX
00-0035819,BAL
00-0035821,DEN
00-0035823,MIN
00-0035827,JAX
00-0035831,JAX
00-0035841,DET
00-0035849,IND
00-0035850,IND
00-0035857,IND
00-0035859,NO
00-0035860,NO
00-0035862,DEN
00-0035864,DEN
00-0035876,ARI
00-0035889,KC
00-0035890,KC
00-0035891,PIT
00-0035895,CIN
00-0035900,KC
00-0035903,LAC
00-0035910,MIN
00-0035924,ARI
00-0035925,DET
00-0035927,LAC
00-0035928,ARI
00-0035933,LA
00-0035939,LA
00-0035942,LA
00-0035944,LA
00-0035946,SEA
00-0035950,CAR
00-0035956,CAR
00-0035961,GB
00-0035965,GB
00-0035973,GB
00-0035976,MIN
00-0035979,MIN
00-0035985,LAC
00-0035993,BAL
00-0035995,HOU
00-0036002,PIT
00-0036005,PHI
00-0036011,DET
00-0036013,PHI
00-0036020,MIA
00-0036030,GB
00-0036032,DAL
00-0036036,DAL
00-0036037,CAR
00-0036040,NO
00-0036043,ARI
00-0036050,WAS
00-0036059,SEA
00-0036068,PIT
00-0036077,DET
00-0036081,BAL
00-0036082,ATL
00-0036087,NE
00-0036096,NE
00-0036105,TB
00-0036114,CLE
00-0036123,TB
00-0036130,BAL
00-0036132,NYG
00-0036133,BAL
00-0036139,DAL
00-0036145,NYJ
00-0036148,CIN
00-0036151,NYJ
00-0036152,CHI
00-0036157,BAL
00-0036158,BAL
00-0036159,NE
00-0036162,BUF
00-0036165,BUF
00-0036166,BUF
00-0036167,NYG
00-0036168,DET
00-0036171,TEN
00-0036176,TEN
00-0036181,TEN
00-0036182,TEN
00-0036187,BUF
00-0036189,ARI
00-0036192,BUF
00-0036193,NE
00-0036194,CIN
00-0036196,BUF
00-0036198,NE
00-0036199,BAL
00-0036212,MIA
00-0036213,MIA
00-0036214,NYG
00-0036215,IND
00-0036217,MIA
00-0036219,NO
00-0036220,CAR
00-0036221,MIA
00-0036222,IND
00-0036223,IND
00-0036224,HOU
00-0036226,CAR
00-0036228,IND
00-0036231,NE
00-0036232,CLE
00-0036233,CLE
00-0036234,DET
00-0036235,JAX
00-0036237,TEN
00-0036239,GB
00-0036240,TEN
00-0036244,SEA
00-0036246,GB
00-0036247,DEN
00-0036249,DET
00-0036250,GB
00-0036251,BUF
00-0036252,IND
00-0036253,IND
00-0036255,NYJ
00-0036258,DET
00-0036259,SF
00-0036260,SF
00-0036261,SF
00-0036262,JAX
00-0036264,GB
00-0036265,GB
00-0036266,CLE
00-0036267,CLE
00-0036268,CAR
00-0036271,PHI
00-0036272,JAX
00-0036274,DET
00-0036275,DET
00-0036276,CLE
00-0036277,DET
00-0036280,BAL
00-0036281,CAR
00-0036282,CLE
00-0036285,ATL
00-0036286,JAX
00-0036287,MIA
00-0036288,CAR
00-0036289,MIN
00-0036290,CHI
00-0036292,CHI
00-0036293,CAR
00-0036294,CIN
00-0036296,NO
00-0036297,CHI
00-0036298,CIN
00-0036300,ATL
00-0036302,ATL
00-0036303,PHI
00-0036304,TEN
00-0036305,CHI
00-0036306,JAX
00-0036307,CHI
00-0036309,CHI
00-0036310,CIN
00-0036311,CAR
00-0036313,NYJ
00-0036314,CIN
00-0036315,CAR
00-0036316,JAX
00-0036321,WAS
00-0036322,MIN
00-0036323,BAL
00-0036325,MIA
00-0036326,PIT
00-0036327,MIN
00-0036328,WAS
00-0036329,NYJ
00-0036330,MIN
00-0036331,BAL
00-0036332,GB
00-0036333,PIT
00-0036334,WAS
00-0036335,MIN
00-0036336,PIT
00-0036337,MIN
00-0036338,MIN
00-0036339,PIT
00-0036341,IND
00-0036343,WAS
00-0036344,CHI
00-0036345,MIN
00-0036347,MIN
00-0036348,MIN
00-0036349,WAS
00-0036351,WAS
00-0036352,PIT
00-0036355,LAC
00-0036356,ARI
00-0036358,DAL
00-0036360,KC
00-0036361,DAL
00-0036362,KC
00-0036363,ARI
00-0036365,ATL
00-0036366,DAL
00-0036368,SEA
00-0036369,LV
00-0036370,LAC
00-0036371,ARI
00-0036373,ARI
00-0036374,KC
00-0036375,LV
00-0036376,DAL
00-0036378,KC
00-0036380,LAC
00-0036383,ARI
00-0036386,NYG
00-0036387,MIN
00-0036388,NYG
00-0036389,PHI
00-0036391,DEN
00-0036392,NYG
00-0036394,NYG
00-0036395,PHI
00-0036396,PHI
00-0036399,DEN
00-0036400,NYG
00-0036401,PHI
00-0036402,NYG
00-0036403,WAS
00-0036406,TB
00-0036407,DEN
00-0036408,NO
00-0036409,SEA
00-0036410,CIN
00-0036411,TB
00-0036412,DEN
00-0036413,SEA
00-0036414,LA
00-0036415,LA
00-0036416,TEN
00-0036417,SEA
00-0036418,NO
00-0036419,LA
00-0036421,LA
00-0036422,NO
00-0036423,DEN
00-0036424,LA
00-0036425,SEA
00-0036428,DEN
00-0036429,SF
00-0036431,LA
00-0036432,CIN
00-0036438,CAR
00-0036439,DEN
00-0036440,TEN
00-0036441,LAC
00-0036442,CIN
00-0036447,WAS
00-0036450,TB
00-0036457,ARI
00-0036462,GB
00-0036465,DEN
00-0036469,KC
00-0036479,IND
00-0036480,IND
00-0036482,IND
00-0036483,IND
00-0036493,IND
