player_id,player_display_name,position,recent_team,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
00-0030506,Travis Kelce,TE,KC,17,152,110,1338,12,1074,0.247557003257329
00-0030513,Latavius Murray,RB,DEN,13,35,27,132,0,-63,0.0709939148073022
00-0030564,DeAndre Hopkins,WR,ARI,9,96,64,717,3,976,0.151181102362205
00-0030578,Cordarrelle Patterson,RB,ATL,13,31,21,122,0,75,0.0775
00-0030968,Keith Smith,FB,ATL,9,2,1,8,0,2,0.005
00-0031051,John Brown,WR,BUF,2,2,1,42,1,86,0.0036297640653357
00-0031236,Brandin Cooks,WR,HOU,13,93,57,699,3,1013,0.166666666666667
00-0031260,Logan Thomas,TE,WAS,13,61,39,323,1,430,0.114877589453861
00-0031273,Cameron Brate,TE,TB,9,38,20,174,0,251,0.0524861878453039
00-0031325,Sammy Watkins,WR,BAL,9,27,16,325,0,354,0.05
00-0031376,Jerick McKinnon,RB,KC,17,71,56,512,9,48,0.115635179153094
00-0031381,Davante Adams,WR,LV,17,180,100,1516,14,2129,0.32258064516129
00-0031382,Jarvis Landry,WR,NO,9,39,25,272,1,374,0.0791075050709939
00-0031384,Richard Rodgers,TE,LAC,3,4,1,4,0,-4,0.0058224163027656
00-0031408,Mike Evans,WR,TB,15,127,77,1124,6,1677,0.175414364640884
00-0031428,Allen Robinson,WR,LA,10,52,33,339,3,502,0.100580270793037
00-0031484,Chris Manhertz,TE,JAX,7,8,6,42,0,21,0.0139372822299652
00-0031544,Amari Cooper,WR,CLE,17,132,78,1160,9,1642,0.260355029585799
00-0031545,Kevin White,WR,NO,6,5,2,74,0,91,0.0101419878296146
00-0031547,DeVante Parker,WR,NE,12,47,31,539,3,745,0.0907335907335907
00-0031549,Nelson Agholor,WR,NE,14,53,31,362,2,653,0.102316602316602
00-0031558,Maxx Williams,TE,ARI,3,3,3,18,0,12,0.0047244094488189
00-0031585,MyCole Pruitt,TE,ATL,10,21,16,150,4,118,0.0525
00-0031588,Stefon Diggs,WR,BUF,16,154,108,1429,11,1729,0.279491833030853
00-0031595,Michael Burton,FB,KC,12,3,2,11,0,-2,0.004885993485342
00-0031610,Darren Waller,TE,LV,8,43,28,388,3,577,0.0770609318996416
00-0031687,Raheem Mostert,RB,MIA,16,42,31,202,2,48,0.0747330960854093
00-0031690,Eric Tomlinson,TE,DEN,9,13,9,79,2,59,0.0240295748613678
00-0031763,DeAndre Carter,WR,LAC,17,65,46,538,3,576,0.0946142649199418
00-0031787,Jake Kumerow,WR,BUF,5,7,4,64,0,90,0.0127041742286751
00-0031806,Malcolm Brown,RB,LA,7,6,5,37,0,-2,0.011605415860735
00-0031868,Damiere Byrd,WR,ATL,12,23,13,268,2,468,0.0575
00-0031941,Jamison Crowder,WR,BUF,4,13,6,60,0,121,0.0235934664246824
00-0032054,Breshad Perriman,WR,TB,8,19,9,110,1,269,0.0262430939226519
00-0032058,Tevin Coleman,RB,SF,2,3,3,44,1,24,0.0059523809523809
00-0032062,Blake Bell,TE,KC,2,2,2,20,1,12,0.003257328990228
00-0032063,Mike Davis,RB,BAL,5,2,2,4,0,-7,0.0043010752688172
00-0032104,Ameer Abdullah,RB,LV,16,32,25,211,1,95,0.0573476702508961
00-0032128,Chris Conley,WR,TEN,4,7,4,46,0,87,0.0125448028673835
00-0032134,C.J. Uzomah,TE,NYJ,14,27,21,232,2,196,0.0459183673469388
00-0032141,Geoff Swaim,TE,TEN,12,16,12,58,1,34,0.036697247706422
00-0032144,Melvin Gordon,RB,DEN,10,32,25,223,0,23,0.0591497227356747
00-0032187,David Johnson,RB,NO,4,4,4,47,0,1,0.0081135902636916
00-0032200,Ty Montgomery,WR,NE,1,4,3,15,1,13,0.0077220077220077
00-0032208,Phillip Dorsett,WR,HOU,15,40,20,257,1,445,0.0716845878136201
00-0032211,Tyler Lockett,WR,SEA,16,117,84,1033,9,1242,0.211573236889693
00-0032214,Tyler Kroft,TE,SF,6,5,4,57,0,70,0.0099206349206349
00-0032385,Sterling Shepard,WR,NYG,3,24,13,154,1,225,0.049079754601227
00-0032392,Austin Hooper,TE,TEN,17,60,41,444,2,480,0.137614678899083
00-0032394,Nick Vannett,TE,NYG,5,9,6,55,0,31,0.0182555780933063
00-0032398,Chris Moore,WR,HOU,15,74,48,548,2,639,0.132616487455197
00-0032436,Jeff Driskel,QB,HOU,7,1,1,4,0,-3,0.0017921146953405
00-0032437,Kamu Grugier-Hill,OLB,ARI,12,1,1,4,0,0,0.0017921146953405
00-0032450,Dwayne Washington,RB,NO,7,1,1,7,0,1,0.0020283975659229
00-0032464,Kalif Raymond,WR,DET,17,64,47,616,0,638,0.113676731793961
00-0032602,J.D. McKissic,RB,WAS,8,40,27,173,0,50,0.0753295668549906
00-0032688,Robbie Chosen,WR,ARI,12,44,20,282,1,625,0.103044496487119
00-0032725,Stephen Anderson,TE,ARI,9,7,3,9,0,36,0.0110236220472441
00-0032764,Derrick Henry,RB,TEN,16,41,33,398,0,-7,0.0940366972477064
00-0032765,Michael Thomas,WR,NO,3,22,16,171,3,237,0.0446247464503043
00-0032775,Demarcus Robinson,WR,BAL,16,75,48,458,2,676,0.161290322580645
00-0032897,Derek Watt,FB,PIT,12,5,5,11,1,7,0.0091240875912408
00-0032918,C.J. Ham,FB,MIN,11,12,10,86,0,63,0.0187207488299532
00-0032951,Laquon Treadwell,WR,SEA,3,10,6,42,0,52,0.0180831826401447
00-0032975,Jonathan Williams,RB,WAS,9,10,7,40,0,-1,0.0188323917137476
00-0032980,Marcus Johnson,WR,NYG,8,22,9,99,0,233,0.0449897750511247
00-0033009,Tyler Boyd,WR,CIN,16,82,58,762,5,755,0.138047138047138
00-0033040,Tyreek Hill,WR,MIA,17,170,119,1710,7,2107,0.302491103202847
00-0033045,Ezekiel Elliott,RB,DAL,15,23,17,92,0,0,0.0422018348623853
00-0033057,Jack Conklin,OT,CLE,7,1,0,0,0,-9,0.0019723865877712
00-0033090,Hunter Henry,TE,NE,16,59,41,509,2,454,0.113899613899614
00-0033106,Jared Goff,QB,DET,17,1,1,5,0,-4,0.0017761989342806
00-0033110,Tyler Higbee,TE,LA,16,108,72,620,3,327,0.20889748549323
00-0033111,Pharoh Cooper,WR,ARI,5,2,2,6,0,-6,0.0031496062992126
00-0033114,Mike Thomas,WR,CIN,5,10,2,38,0,122,0.0168350168350168
00-0033118,Kenyan Drake,RB,BAL,12,26,17,89,1,-16,0.0559139784946237
00-0033217,Mo Alie-Cox,TE,IND,14,28,19,189,3,151,0.0483592400690846
00-0033246,Johnny Mundt,TE,MIN,13,21,19,140,1,29,0.0327613104524181
00-0033251,Zach Pascal,WR,PHI,15,19,15,150,1,115,0.0376237623762376
00-0033280,Christian McCaffrey,RB,SF,17,108,85,741,5,133,0.252927400468384
00-0033282,Curtis Samuel,WR,WAS,17,92,64,656,4,615,0.173258003766478
00-0033288,George Kittle,TE,SF,15,86,60,765,11,550,0.170634920634921
00-0033292,Trent Taylor,WR,CIN,16,10,6,62,0,45,0.0168350168350168
00-0033293,Aaron Jones,RB,GB,17,72,59,395,5,-16,0.133333333333333
00-0033307,Kendrick Bourne,WR,NE,16,48,35,434,1,493,0.0926640926640927
00-0033308,Matt Breida,RB,NYG,17,25,20,118,0,47,0.0511247443762781
00-0033357,Taysom Hill,TE,NO,16,13,9,77,2,75,0.026369168356998
00-0033367,C.J. Board,WR,TEN,4,1,1,6,0,6,0.0022935779816513
00-0033376,Patrick Ricard,RB,BAL,13,13,11,74,0,2,0.0279569892473118
00-0033386,Cody Hollister,WR,TEN,6,5,3,54,0,78,0.0114678899082569
00-0033439,Pharaoh Brown,TE,CLE,8,20,12,117,0,128,0.03584229390681
00-0033455,Anthony Firkser,TE,ATL,8,13,9,100,0,108,0.0325
00-0033466,Isaiah McKenzie,WR,BUF,15,65,42,423,4,564,0.117967332123412
00-0033526,Samaje Perine,RB,CIN,16,51,38,287,4,12,0.0858585858585859
00-0033536,Mike Williams,WR,LAC,13,93,63,895,4,1111,0.135371179039301
00-0033553,James Conner,RB,ARI,13,58,46,300,1,-47,0.0913385826771654
00-0033555,Mack Hollins,WR,LV,17,94,57,690,4,1196,0.168458781362007
00-0033572,Jamal Agnew,WR,JAX,15,30,23,187,3,178,0.0522648083623693
00-0033576,Eric Saubert,TE,DEN,14,24,15,148,1,202,0.044362292051756
00-0033591,Noah Brown,WR,DAL,16,74,43,555,3,800,0.135779816513761
00-0033633,Tanner Gentry,WR,BUF,1,1,0,0,0,7,0.0018148820326678
00-0033681,Keelan Cole,WR,LV,12,21,10,141,1,345,0.0376344086021505
00-0033699,Austin Ekeler,RB,LAC,17,127,107,722,5,-101,0.184861717612809
00-0033725,Corey Clement,RB,ARI,5,7,5,54,0,-4,0.0110236220472441
00-0033757,Robert Tonyan,TE,GB,17,67,53,470,2,390,0.124074074074074
00-0033798,Mason Schreck,TE,HOU,2,2,2,6,0,6,0.003584229390681
00-0033854,Dare Ogunbowale,RB,HOU,15,26,20,104,0,-11,0.0465949820788531
00-0033856,Leonard Fournette,RB,TB,16,83,73,523,3,-49,0.114640883977901
00-0033857,JuJu Smith-Schuster,WR,KC,16,101,78,933,3,750,0.164495114006515
00-0033858,Jonnu Smith,TE,NE,12,38,27,245,0,116,0.0733590733590734
00-0033871,Corey Davis,WR,NYJ,13,64,32,536,2,861,0.108843537414966
00-0033873,Patrick Mahomes,QB,KC,17,1,1,6,0,-9,0.001628664495114
00-0033879,O.J. Howard,TE,HOU,11,23,10,145,2,253,0.0412186379928315
00-0033881,Evan Engram,TE,JAX,17,98,73,766,4,614,0.170731707317073
00-0033885,David Njoku,TE,CLE,14,80,58,628,4,535,0.157790927021696
00-0033891,Zay Jones,WR,JAX,16,121,82,823,5,1018,0.210801393728223
00-0033893,Dalvin Cook,RB,MIN,17,56,39,295,2,-34,0.0873634945397816
00-0033895,Gerald Everett,TE,LAC,15,87,58,555,4,491,0.126637554585153
00-0033897,Joe Mixon,RB,CIN,14,75,60,441,2,-15,0.126262626262626
00-0033906,Alvin Kamara,RB,NO,15,77,57,490,2,73,0.156186612576065
00-0033908,Cooper Kupp,WR,LA,9,98,75,812,6,713,0.189555125725339
00-0033921,Chris Godwin Jr.,WR,TB,15,142,104,1023,3,820,0.196132596685083
00-0033923,Kareem Hunt,RB,CLE,17,44,35,210,1,-12,0.0867850098619329
00-0033925,D'Onta Foreman,RB,CAR,16,9,5,26,0,-3,0.0210772833723653
00-0033932,Kenny Golladay,WR,NYG,6,17,6,81,1,164,0.0347648261758691
00-0033943,Josh Reynolds,WR,DET,12,59,38,479,3,704,0.104795737122558
00-0033948,Jamaal Williams,RB,DET,17,16,12,73,0,29,0.0284191829484902
00-0033951,Marlon Mack,RB,DEN,7,10,8,99,1,-16,0.0198412698412698
00-0034011,Dan Arnold,TE,JAX,11,13,9,135,0,87,0.0226480836236934
00-0034054,River Cracraft,WR,MIA,8,14,9,102,2,122,0.0249110320284698
00-0034073,Ross Dwelley,TE,SF,5,5,3,105,1,69,0.0099206349206349
00-0034104,Cam Sims,WR,WAS,13,18,8,89,0,232,0.0338983050847458
00-0034109,Phillip Lindsay,RB,IND,3,8,6,19,0,17,0.0138169257340242
00-0034115,Jeff Wilson,RB,MIA,16,37,22,185,1,92,0.0734126984126984
00-0034159,Will Dissly,TE,SEA,15,38,34,349,3,206,0.0687160940325497
00-0034171,Jason Cabinda,FB,DET,6,4,1,5,0,13,0.0071047957371225
00-0034184,Gus Edwards,RB,BAL,9,2,0,0,0,6,0.0043010752688172
00-0034208,Mike Boone,RB,DEN,8,15,9,96,0,45,0.0277264325323475
00-0034253,Dontrell Hilliard,RB,TEN,12,26,21,177,4,39,0.0596330275229358
00-0034270,Tyler Conklin,TE,NYJ,17,87,58,552,3,617,0.147959183673469
00-0034272,Marquez Valdes-Scantling,WR,KC,17,81,42,687,2,1153,0.131921824104235
00-0034279,Equanimeous St. Brown,WR,CHI,16,38,21,323,1,495,0.105849582172702
00-0034286,Richie James,WR,NYG,16,70,57,569,4,509,0.143149284253579
00-0034297,Byron Pringle,WR,CHI,10,16,10,135,2,225,0.0445682451253482
00-0034301,Darrel Williams,RB,ARI,5,8,4,9,0,-24,0.0125984251968504
00-0034317,Keith Kirkwood,WR,NO,3,4,2,18,0,55,0.0081135902636916
00-0034348,Courtland Sutton,WR,DEN,15,109,64,829,2,1343,0.201478743068392
00-0034351,Dallas Goedert,TE,PHI,12,69,55,702,3,424,0.136633663366337
00-0034364,Jordan Akins,TE,HOU,15,54,37,495,5,332,0.0967741935483871
00-0034365,Ian Thomas,TE,CAR,13,30,21,197,0,69,0.0702576112412178
00-0034366,Keke Coutee,WR,IND,7,1,1,20,0,12,0.001727115716753
00-0034367,Nyheim Hines,RB,BUF,16,37,30,241,1,116,0.0639032815198618
00-0034383,Dalton Schultz,TE,DAL,15,89,57,577,5,640,0.163302752293578
00-0034386,Justin Watson,WR,KC,17,34,15,315,2,637,0.0553745928338762
00-0034400,Jordan Wilkins,RB,IND,4,8,6,29,0,-18,0.0138169257340242
00-0034407,Ray-Ray McCloud,WR,SF,17,25,14,243,1,295,0.0496031746031746
00-0034411,Russell Gage,WR,TB,13,70,51,426,5,383,0.0966850828729282
00-0034414,Boston Scott,RB,PHI,15,6,5,15,0,-10,0.0118811881188119
00-0034418,Cedrick Wilson Jr.,WR,MIA,13,18,12,136,0,189,0.0320284697508897
00-0034419,Braxton Berrios,WR,NYJ,17,32,18,145,0,218,0.054421768707483
00-0034440,Justin Jackson,RB,DET,15,19,12,101,1,19,0.0337477797513322
00-0034487,Trent Sherfield,WR,MIA,16,51,30,417,2,561,0.0907473309608541
00-0034521,Allen Lazard,WR,GB,15,100,60,788,6,1249,0.185185185185185
00-0034613,Tanner Hudson,TE,NYG,6,15,10,132,0,110,0.0306748466257669
00-0034614,Godwin Igwebuike,RB,SEA,5,1,1,3,0,3,0.0018083182640144
00-0034646,Brandon Powell,WR,LA,17,32,24,156,0,48,0.0618955512572534
00-0034676,James Washington,WR,DAL,1,1,0,0,0,6,0.0018348623853211
00-0034681,Chase Edmonds,RB,DEN,13,24,16,157,1,50,0.0427046263345196
00-0034750,Rashaad Penny,RB,SEA,5,5,4,16,0,-12,0.0090415913200723
00-0034753,Mark Andrews,TE,BAL,15,113,73,847,5,1105,0.243010752688172
00-0034764,Michael Gallup,WR,DAL,14,74,39,424,4,819,0.135779816513761
00-0034765,Tre'Quan Smith,WR,NO,10,27,19,278,1,331,0.0547667342799189
00-0034775,Christian Kirk,WR,JAX,17,133,84,1108,8,1216,0.231707317073171
00-0034777,DJ Chark,WR,DET,11,52,30,502,3,799,0.0923623445825933
00-0034791,Nick Chubb,RB,CLE,17,37,27,239,1,0,0.0729783037475345
00-0034798,Durham Smythe,TE,MIA,13,20,15,129,1,79,0.0355871886120997
00-0034816,Ronald Jones,RB,KC,5,1,1,22,0,-1,0.001628664495114
00-0034827,DJ Moore,WR,CAR,17,118,63,888,7,1526,0.276346604215457
00-0034829,Mike Gesicki,TE,MIA,17,52,32,362,5,490,0.0925266903914591
00-0034830,Hayden Hurst,TE,CIN,13,68,52,414,2,340,0.114478114478115
00-0034838,Royce Freeman,RB,HOU,4,8,6,33,0,-6,0.014336917562724
00-0034844,Saquon Barkley,RB,NYG,16,76,57,338,0,-16,0.155419222903886
00-0034845,Sony Michel,RB,LAC,10,13,9,53,0,22,0.0189228529839884
00-0034854,KhaDarel Hodge,WR,ATL,13,20,13,202,1,268,0.05
00-0034860,Dante Pettis,WR,CHI,17,41,19,245,3,371,0.114206128133705
00-0034928,Steven Sims,WR,PIT,12,23,14,104,0,129,0.041970802919708
00-0034959,Andrew Beck,FB,DEN,9,11,5,69,0,46,0.0203327171903882
00-0034960,Jakobi Meyers,WR,NE,14,96,67,804,6,950,0.185328185328185
00-0034970,Irv Smith,TE,MIN,8,36,25,182,2,164,0.0561622464898596
00-0034972,Alexander Mattison,RB,MIN,17,18,15,91,1,-33,0.0280811232449298
00-0034975,Justice Hill,RB,BAL,15,12,12,58,0,-25,0.0258064516129032
00-0034981,Foster Moreau,TE,LV,14,54,33,420,2,451,0.0967741935483871
00-0034983,Hunter Renfrow,WR,LV,10,50,36,330,2,339,0.0896057347670251
00-0035021,Ashton Dulin,WR,IND,10,22,15,207,1,252,0.0379965457685665
00-0035022,Penny Hart,WR,SEA,4,4,3,20,0,31,0.0072332730560578
00-0035099,Khari Blasingame,FB,CHI,5,1,0,0,0,-4,0.0027855153203342
00-0035125,Alec Ingold,FB,MIA,12,23,15,105,1,54,0.0409252669039146
00-0035140,Mecole Hardman,WR,KC,8,34,25,297,4,275,0.0553745928338762
00-0035184,Devine Ozigbo,RB,DEN,3,1,1,3,0,-4,0.0018484288354898
00-0035208,Olamide Zaccheaus,WR,ATL,16,61,40,533,3,718,0.1525
00-0035215,Deonte Harty,WR,NO,4,2,2,13,0,5,0.0040567951318458
00-0035216,Diontae Johnson,WR,PIT,17,147,86,882,0,1499,0.268248175182482
00-0035217,Benny Snell,RB,PIT,9,2,2,17,0,-1,0.0036496350364963
00-0035222,Zach Gentry,TE,PIT,14,23,19,132,0,64,0.041970802919708
00-0035229,T.J. Hockenson,TE,MIN,17,129,86,914,6,981,0.229129662522203
00-0035243,Miles Sanders,RB,PHI,17,26,20,78,0,23,0.0514851485148515
00-0035249,Josh Oliver,TE,BAL,12,25,14,149,2,213,0.0537634408602151
00-0035250,Devin Singletary,RB,BUF,16,52,38,280,1,8,0.0943738656987296
00-0035259,Trevon Wesco,TE,CHI,6,4,2,26,0,23,0.011142061281337
00-0035261,Tony Pollard,RB,DAL,16,55,39,371,3,75,0.100917431192661
00-0035291,Trayveon Williams,RB,CIN,7,3,2,30,0,20,0.005050505050505
00-0035298,Scott Miller,WR,TB,12,40,23,185,0,512,0.0552486187845304
00-0035308,Tommy Sweeney,TE,BUF,2,1,1,7,0,-1,0.0018148820326678
00-0035311,Myles Gaskin,RB,MIA,2,6,4,28,0,17,0.0106761565836299
00-0035329,Donald Parham,TE,LAC,6,12,10,130,1,124,0.0174672489082969
00-0035341,Trenton Irwin,WR,CIN,9,23,15,231,4,259,0.0387205387205387
00-0035345,Chris Myarick,TE,NYG,10,8,7,65,1,23,0.016359918200409
00-0035359,David Sills,WR,NYG,7,17,11,106,0,133,0.0347648261758691
00-0035399,Stanley Morgan,WR,CIN,9,1,0,0,0,0,0.0016835016835016
00-0035406,Lil'Jordan Humphrey,WR,NE,4,4,2,20,0,27,0.0077220077220077
00-0035414,Jalen Guyton,WR,LAC,2,4,2,64,0,115,0.0058224163027656
00-0035432,Jason Moore,WR,LAC,1,2,1,5,0,24,0.0029112081513828
00-0035457,Tyron Johnson,WR,HOU,2,1,1,8,0,-2,0.0017921146953405
00-0035500,Greg Dortch,WR,ARI,16,64,52,467,2,316,0.100787401574803
00-0035510,Jeff Smith,WR,NYJ,7,11,8,134,0,144,0.0187074829931973
00-0035527,Andy Isabella,WR,BAL,4,5,2,21,0,70,0.0078740157480315
00-0035535,Darius Slayton,WR,NYG,13,71,46,724,2,884,0.14519427402863
00-0035537,Ty Johnson,RB,NYJ,12,24,12,88,0,48,0.0408163265306122
00-0035544,Tom Kennedy,WR,DET,5,15,8,141,0,134,0.0266429840142096
00-0035547,Joseph Fortson,TE,KC,10,13,9,108,2,88,0.0211726384364821
00-0035562,Jesper Horsted,TE,LV,5,4,3,19,0,26,0.007168458781362
00-0035567,Craig Reynolds,RB,DET,6,10,9,116,0,12,0.0177619893428064
00-0035572,Parker Hesse,TE,ATL,12,11,9,89,0,65,0.0275
00-0035593,Juwann Winfree,WR,GB,3,4,1,17,0,52,0.0074074074074074
00-0035594,Travis Homer,RB,SEA,10,18,16,157,1,31,0.0325497287522604
00-0035603,Kendall Blanton,TE,LA,2,2,2,35,0,12,0.0038684719535783
00-0035609,Jake Gervase,LB,LA,7,1,1,12,0,6,0.0019342359767891
00-0035621,Nsimba Webster,WR,CHI,1,3,2,14,0,22,0.0083565459610027
00-0035624,N'Keal Harry,TE,CHI,6,9,7,116,1,153,0.0250696378830084
00-0035628,D'Ernest Johnson,RB,CLE,9,3,3,7,0,-1,0.0059171597633136
00-0035631,Drew Sample,TE,CIN,2,2,2,-2,0,-2,0.0033670033670033
00-0035639,Parris Campbell,WR,IND,17,91,63,623,3,582,0.157167530224525
00-0035640,DK Metcalf,WR,SEA,17,141,90,1048,6,1581,0.25497287522604
00-0035644,Noah Fant,TE,SEA,17,63,50,486,4,406,0.113924050632911
00-0035645,Gunner Olszewski,WR,PIT,15,7,5,53,0,57,0.0127737226277372
00-0035657,Damien Harris,RB,NE,11,23,17,97,0,25,0.0444015444015444
00-0035659,Terry McLaurin,WR,WAS,17,120,77,1191,5,1549,0.225988700564972
00-0035662,Marquise Brown,WR,ARI,12,107,67,709,3,1205,0.168503937007874
00-0035664,Darrell Henderson,RB,LA,10,22,17,102,0,28,0.0425531914893617
00-0035676,A.J. Brown,WR,PHI,17,145,88,1496,11,1750,0.287128712871287
00-0035685,David Montgomery,RB,CHI,16,40,34,316,1,51,0.11142061281337
00-0035689,Dawson Knox,TE,BUF,15,65,48,517,6,507,0.117967332123412
00-0035700,Josh Jacobs,RB,LV,17,64,53,400,0,35,0.114695340501792
00-0035703,Miles Boykin,WR,PIT,10,3,2,11,0,46,0.0054744525547445
00-0035719,Deebo Samuel Sr.,WR,SF,13,94,56,632,2,396,0.186507936507937
00-0035726,Jakob Johnson,RB,LV,11,6,5,10,0,7,0.010752688172043
00-0035771,Mitchell Wilcox,TE,CIN,9,18,17,139,1,81,0.0303030303030303
00-0035806,JaMycal Hasty,RB,JAX,14,26,20,126,1,-34,0.0452961672473868
00-0035823,Ben Ellefson,TE,MIN,2,3,3,26,0,15,0.0046801872074883
00-0035831,James Robinson,RB,NYJ,11,14,11,51,2,1,0.024390243902439
00-0035860,Tony Jones,RB,SEA,3,8,5,30,0,-22,0.0162271805273834
00-0035864,Kendall Hinton,WR,DEN,11,33,24,311,0,303,0.0609981515711645
00-0035876,Andre Baccellia,WR,ARI,5,10,7,45,0,91,0.015748031496063
00-0035891,Cody White,WR,PIT,1,1,1,2,0,0,0.0018248175182481
00-0035924,Jonathan Ward,RB,TEN,4,3,2,7,0,4,0.0047244094488189
00-0035956,Giovanni Ricci,TE,CAR,11,9,8,100,0,55,0.0210772833723653
00-0035973,Patrick Taylor,RB,GB,6,1,1,17,0,0,0.0018518518518518
00-0036005,Noah Togiai,TE,PHI,1,1,0,0,0,4,0.0019801980198019
00-0036020,Salvon Ahmed,RB,MIA,6,1,1,8,0,1,0.0017793594306049
00-0036032,Sean McKeon,TE,DAL,3,3,2,11,0,1,0.0055045871559633
00-0036040,Juwan Johnson,TE,NO,16,65,42,508,7,600,0.13184584178499
00-0036059,Tyler Mabry,TE,SEA,1,1,1,7,1,6,0.0018083182640144
00-0036096,J.J. Taylor,RB,NE,1,1,1,8,0,3,0.0019305019305019
00-0036133,James Proche,WR,BAL,11,17,8,62,0,155,0.0365591397849462
00-0036145,Lawrence Cager,TE,NYG,6,19,13,118,1,110,0.032312925170068
00-0036158,J.K. Dobbins,RB,BAL,8,8,7,42,1,4,0.0172043010752688
00-0036165,Isaiah Hodgins,WR,NYG,9,48,37,392,4,435,0.0871143375680581
00-0036176,Mason Kinsey,WR,TEN,2,1,1,3,0,3,0.0022935779816513
00-0036182,Nick Westbrook-Ikhine,WR,TEN,16,50,25,397,3,662,0.114678899082569
00-0036187,Reggie Gilliam,RB,BUF,7,10,8,69,1,58,0.0181488203266788
00-0036194,Devin Asiasi,TE,CIN,5,4,2,5,0,59,0.0067340067340067
00-0036196,Gabe Davis,WR,BUF,15,93,48,836,7,1428,0.168784029038113
00-0036219,Marquez Callaway,WR,NO,10,32,16,158,1,389,0.0649087221095335
00-0036223,Jonathan Taylor,RB,IND,11,40,28,143,0,-73,0.0690846286701209
00-0036228,Dezmon Patmon,WR,IND,1,6,2,24,0,73,0.0103626943005181
00-0036232,Harrison Bryant,TE,CLE,14,42,31,239,1,238,0.0828402366863906
00-0036233,Donovan Peoples-Jones,WR,CLE,17,96,61,839,3,1107,0.189349112426036
00-0036244,Colby Parkinson,TE,SEA,14,34,25,322,2,278,0.0614828209764919
00-0036247,Freddie Swain,WR,DEN,3,6,4,74,0,62,0.011090573012939
00-0036250,Tyler Davis,TE,GB,11,7,4,26,0,27,0.012962962962963
00-0036251,Zack Moss,RB,IND,13,13,11,39,0,-5,0.0235934664246824
00-0036252,Michael Pittman,WR,IND,16,141,99,925,4,985,0.243523316062176
00-0036255,Denzel Mims,WR,NYJ,9,25,11,186,0,313,0.0425170068027211
00-0036259,Jauan Jennings,WR,SF,16,56,35,416,1,468,0.111111111111111
00-0036261,Brandon Aiyuk,WR,SF,17,114,78,1015,8,1143,0.226190476190476
00-0036265,AJ Dillon,RB,GB,17,43,28,206,0,17,0.0796296296296296
00-0036268,Laviska Shenault Jr.,WR,CAR,13,32,27,272,1,-22,0.0749414519906323
00-0036271,Quez Watkins,WR,PHI,17,51,33,354,3,476,0.100990099009901
00-0036275,D'Andre Swift,RB,DET,14,70,48,389,3,32,0.124333925399645
00-0036277,Quintez Cephus,WR,DET,3,3,2,15,0,14,0.0053285968028419
00-0036290,Cole Kmet,TE,CHI,17,69,50,544,7,463,0.192200557103064
00-0036297,Darrynton Evans,RB,CHI,3,1,1,33,0,2,0.0027855153203342
00-0036309,Darnell Mooney,WR,CHI,11,61,40,493,2,727,0.16991643454039
00-0036322,Justin Jefferson,WR,MIN,17,184,128,1809,8,1867,0.287051482059282
00-0036326,Chase Claypool,WR,CHI,15,79,46,451,1,817,0.144160583941606
