player_id,player_display_name,position,recent_team,games,targets,receptions,receiving_yards,receiving_tds,receiving_air_yards,target_share
00-0030968,Keith Smith,FB,ATL,13,10,9,56,0,21,0.0180505415162455
00-0031045,Carlos Hyde,RB,JAX,11,21,12,65,0,31,0.0360205831903945
00-0031051,John Brown,WR,JAX,3,3,0,0,0,93,0.0058027079303675
00-0031062,James White,RB,NE,3,14,12,94,0,51,0.0267175572519084
00-0031235,Odell Beckham Jr.,WR,LA,14,82,44,537,5,1092,0.164328657314629
00-0031236,Brandin Cooks,WR,HOU,16,134,90,1037,6,1423,0.256214149139579
00-0031260,Logan Thomas,TE,WAS,5,25,18,196,3,249,0.0468164794007491
00-0031273,Cameron Brate,TE,TB,16,57,30,245,4,434,0.079608938547486
00-0031285,Devonta Freeman,RB,BAL,16,42,34,190,1,36,0.0710659898477157
00-0031319,Diontae Spencer,WR,DEN,15,4,1,-3,0,9,0.0077369439071566
00-0031325,Sammy Watkins,WR,BAL,11,49,27,394,1,630,0.0829103214890017
00-0031376,Jerick McKinnon,RB,KC,9,20,13,107,1,-9,0.0313971742543171
00-0031381,Davante Adams,WR,GB,16,169,123,1553,11,1614,0.296491228070175
00-0031382,Jarvis Landry,WR,CLE,12,87,52,570,2,696,0.17434869739479
00-0031384,Richard Rodgers,TE,PHI,1,2,2,11,0,1,0.0042735042735042
00-0031387,Eric Ebron,TE,PIT,8,18,12,84,1,116,0.0275650842266463
00-0031408,Mike Evans,WR,TB,16,114,74,1035,14,1497,0.159217877094972
00-0031428,Allen Robinson,WR,CHI,12,66,38,410,1,755,0.125954198473282
00-0031484,Chris Manhertz,TE,JAX,10,9,6,71,1,68,0.0154373927958834
00-0031544,Amari Cooper,WR,DAL,15,104,68,865,8,1152,0.163265306122449
00-0031545,Kevin White,WR,NO,4,5,1,38,0,158,0.0105485232067511
00-0031547,DeVante Parker,WR,MIA,9,73,40,515,2,856,0.121869782971619
00-0031549,Nelson Agholor,WR,NE,14,64,37,473,3,914,0.122137404580153
00-0031558,Maxx Williams,TE,ARI,5,17,16,193,1,90,0.0298245614035088
00-0031585,MyCole Pruitt,TE,TEN,10,18,14,145,3,118,0.0344827586206897
00-0031588,Stefon Diggs,WR,BUF,17,164,103,1225,10,1827,0.263242375601926
00-0031595,Michael Burton,FB,KC,10,3,3,31,0,-5,0.0047095761381475
00-0031598,Nick Boyle,TE,BAL,2,2,1,2,0,3,0.0033840947546531
00-0031610,Darren Waller,TE,LV,11,93,55,665,2,918,0.154228855721393
00-0031690,Eric Tomlinson,TE,BAL,7,1,1,7,0,3,0.0016920473773265
00-0031763,DeAndre Carter,WR,WAS,17,44,24,296,3,485,0.0823970037453183
00-0031787,Jake Kumerow,WR,BUF,7,6,2,28,0,86,0.0096308186195826
00-0031800,Taylor Heinicke,QB,WAS,16,1,1,-2,0,-4,0.0018726591760299
00-0031806,Malcolm Brown,RB,MIA,6,5,3,10,0,-2,0.008347245409015
00-0031868,Damiere Byrd,WR,CHI,11,38,26,329,1,325,0.0725190839694657
00-0031934,Devin Smith,WR,JAX,1,1,0,0,0,19,0.0017152658662092
00-0031941,Jamison Crowder,WR,NYJ,12,71,51,447,2,448,0.122203098106713
00-0031951,James O'Shaughnessy,TE,JAX,7,34,24,244,0,226,0.0583190394511149
00-0032009,Adam Humphries,WR,WAS,17,62,41,383,0,411,0.116104868913858
00-0032054,Breshad Perriman,WR,TB,5,18,11,167,1,169,0.0251396648044693
00-0032058,Tevin Coleman,RB,NYJ,11,16,11,49,0,-23,0.0275387263339071
00-0032062,Blake Bell,TE,KC,11,13,9,87,0,31,0.0204081632653061
00-0032063,Mike Davis,RB,ATL,17,58,44,259,1,-52,0.104693140794224
00-0032098,Daniel Brown,TE,NYJ,3,2,2,29,0,7,0.0034423407917383
00-0032104,Ameer Abdullah,RB,CAR,17,53,38,289,1,43,0.0916955017301038
00-0032128,Chris Conley,WR,HOU,14,37,22,323,2,340,0.0707456978967495
00-0032134,C.J. Uzomah,TE,CIN,16,63,49,493,5,274,0.116666666666667
00-0032135,Jesse James,TE,CHI,5,8,7,62,1,54,0.0152671755725191
00-0032141,Geoff Swaim,TE,TEN,16,40,31,210,3,146,0.0766283524904215
00-0032144,Melvin Gordon,RB,DEN,16,38,28,213,2,12,0.0735009671179884
00-0032160,Tyrell Williams,WR,DET,1,3,2,14,0,13,0.0053097345132743
00-0032187,David Johnson,RB,HOU,13,42,32,225,1,87,0.0803059273422562
00-0032200,Ty Montgomery,WR,NO,14,26,16,95,0,46,0.0548523206751055
00-0032208,Phillip Dorsett,WR,HOU,5,14,7,110,0,210,0.0240137221269297
00-0032211,Tyler Lockett,WR,SEA,16,107,73,1175,8,1562,0.225738396624473
00-0032214,Tyler Kroft,TE,NYJ,9,25,16,173,1,144,0.0430292598967298
00-0032257,Duke Johnson,RB,MIA,5,5,4,41,0,-8,0.008347245409015
00-0032355,Chester Rogers,WR,TEN,16,43,30,301,1,323,0.0823754789272031
00-0032381,Taylor Decker,OT,DET,6,2,2,4,1,3,0.0035398230088495
00-0032385,Sterling Shepard,WR,NYG,7,53,36,366,1,404,0.0939716312056738
00-0032392,Austin Hooper,TE,CLE,15,61,38,345,3,328,0.122244488977956
00-0032394,Nick Vannett,TE,NO,7,15,9,133,1,83,0.0316455696202532
00-0032398,Chris Moore,WR,HOU,10,22,21,227,2,90,0.0420650095602294
00-0032426,Alex Collins,RB,SEA,11,10,9,87,0,2,0.0210970464135021
00-0032450,Dwayne Washington,RB,NO,8,2,2,12,0,2,0.0042194092827004
00-0032464,Kalif Raymond,WR,DET,16,71,48,576,4,725,0.125663716814159
00-0032543,Alex Erickson,WR,CAR,17,4,3,55,0,33,0.0069565217391304
00-0032602,J.D. McKissic,RB,WAS,11,53,43,397,2,31,0.099250936329588
00-0032626,Geronimo Allison,WR,DET,1,2,0,0,0,20,0.0035398230088495
00-0032688,Robbie Chosen,WR,CAR,17,110,53,519,5,1156,0.191304347826087
00-0032725,Stephen Anderson,TE,LAC,14,19,16,165,1,67,0.0288315629742033
00-0032741,Peyton Barber,RB,LV,9,13,10,67,0,20,0.021558872305141
00-0032764,Derrick Henry,RB,TEN,8,20,18,154,0,-3,0.0383141762452107
00-0032775,Demarcus Robinson,WR,KC,14,41,25,264,3,427,0.0643642072213501
00-0032778,Tajae Sharpe,WR,ATL,14,37,25,230,0,347,0.0667870036101083
00-0032780,Jordan Howard,RB,PHI,7,5,2,19,0,9,0.0106837606837607
00-0032782,Wendell Smallwood,RB,WAS,2,5,4,22,0,3,0.0093632958801498
00-0032791,Jakeem Grant,WR,CHI,15,17,11,132,2,80,0.0283806343906511
00-0032813,Elijhaa Penny,FB,NYG,13,13,9,30,1,-4,0.0230496453900709
00-0032881,Tommylee Lewis,WR,MIA,2,2,1,7,0,6,0.003338898163606
00-0032897,Derek Watt,FB,PIT,11,3,3,15,0,-1,0.004594180704441
00-0032918,C.J. Ham,FB,MIN,15,18,17,125,0,67,0.0311418685121107
00-0032951,Laquon Treadwell,WR,JAX,12,51,33,434,1,613,0.0874785591766724
00-0032956,Andy Janovich,FB,CLE,6,4,3,9,0,9,0.0080160320641282
00-0032972,Devontae Booker,RB,NYG,16,45,40,268,1,-12,0.0797872340425532
00-0032975,Jonathan Williams,RB,WAS,5,6,4,28,0,-14,0.0112359550561798
00-0032977,Rashard Higgins,WR,CLE,12,47,24,275,1,546,0.094188376753507
00-0032980,Marcus Johnson,WR,TEN,7,19,9,160,0,171,0.0363984674329502
00-0033006,Jaydon Mickens,WR,JAX,11,3,2,10,0,58,0.0041899441340782
00-0033009,Tyler Boyd,WR,CIN,16,94,67,828,5,744,0.174074074074074
00-0033025,Jalen Richard,RB,LV,9,14,12,72,0,7,0.0232172470978441
00-0033040,Tyreek Hill,WR,KC,17,159,111,1239,9,1647,0.249607535321821
00-0033045,Ezekiel Elliott,RB,DAL,17,65,47,287,2,22,0.102040816326531
00-0033090,Hunter Henry,TE,NE,16,75,50,603,9,726,0.143129770992366
00-0033094,Marvin Hall,WR,ATL,1,1,1,10,0,5,0.0018050541516245
00-0033095,Garrett Griffin,TE,NO,5,4,4,39,0,12,0.0084388185654008
00-0033110,Tyler Higbee,TE,LA,15,85,61,560,5,458,0.141196013289037
00-0033111,Pharoh Cooper,WR,NYG,8,11,4,33,0,79,0.0195035460992908
00-0033114,Mike Thomas,WR,CIN,7,11,5,52,0,109,0.0203703703703704
00-0033118,Kenyan Drake,RB,LV,12,40,30,291,1,71,0.066334991708126
00-0033127,Will Fuller,WR,MIA,2,8,4,26,0,131,0.013355592654424
00-0033215,Cyril Grayson,WR,TB,3,12,10,212,2,185,0.0167597765363129
00-0033217,Mo Alie-Cox,TE,IND,17,45,24,316,4,442,0.0896414342629482
00-0033246,Johnny Mundt,TE,LA,3,1,1,9,0,7,0.0016611295681063
00-0033251,Zach Pascal,WR,IND,16,69,38,384,3,608,0.137450199203187
00-0033258,Darrell Daniels,TE,ARI,10,4,1,0,0,22,0.0070175438596491
00-0033280,Christian McCaffrey,RB,CAR,7,41,37,343,1,91,0.071304347826087
00-0033282,Curtis Samuel,WR,WAS,5,9,6,27,0,21,0.0168539325842697
00-0033288,George Kittle,TE,SF,14,94,71,910,6,777,0.189134808853119
00-0033292,Trent Taylor,WR,CIN,4,3,2,41,0,39,0.0055555555555555
00-0033293,Aaron Jones,RB,GB,15,65,52,391,6,56,0.114035087719298
00-0033296,Alex Armah,RB,WAS,9,1,1,1,1,0,0.0021097046413502
00-0033300,Conor McDermott,OT,NYJ,2,1,1,1,1,1,0.0017211703958691
00-0033307,Kendrick Bourne,WR,NE,17,70,55,800,5,592,0.133587786259542
00-0033308,Matt Breida,RB,BUF,7,9,7,72,2,8,0.014446227929374
00-0033338,Cethan Carter,TE,MIA,8,2,2,16,0,8,0.003338898163606
00-0033357,Taysom Hill,TE,NO,12,6,4,52,0,19,0.0126582278481013
00-0033367,C.J. Board,WR,NYG,6,6,4,51,0,102,0.0106382978723404
00-0033375,Tim Patrick,WR,DEN,16,85,53,734,5,995,0.164410058027079
00-0033376,Patrick Ricard,RB,BAL,8,13,8,63,1,14,0.0219966159052454
00-0033386,Cody Hollister,WR,TEN,3,7,4,33,0,72,0.0134099616858238
00-0033387,Jacob Hollister,TE,JAX,7,14,9,55,1,66,0.0240137221269297
00-0033421,Antony Auclair,TE,HOU,4,5,5,47,1,22,0.0095602294455066
00-0033439,Pharaoh Brown,TE,HOU,13,34,23,171,0,146,0.0650095602294455
00-0033455,Anthony Firkser,TE,TEN,15,43,34,291,2,250,0.0823754789272031
00-0033460,John Ross,WR,NYG,9,20,11,224,1,314,0.0354609929078014
00-0033466,Isaiah McKenzie,WR,BUF,15,26,20,178,1,157,0.0417335473515249
00-0033471,Isaiah Ford,WR,MIA,10,17,12,161,2,144,0.0283806343906511
00-0033481,Marcus Kemp,WR,KC,12,5,2,24,0,62,0.0078492935635792
00-0033526,Samaje Perine,RB,CIN,15,31,27,196,1,7,0.0574074074074074
00-0033528,Jeremy Sprinkle,TE,DAL,6,3,3,31,0,12,0.0047095761381475
00-0033536,Mike Williams,WR,LAC,16,129,76,1146,9,1497,0.195751138088012
00-0033553,James Conner,RB,ARI,15,39,37,375,3,11,0.068421052631579
00-0033555,Mack Hollins,WR,MIA,15,28,14,223,4,425,0.0467445742904841
00-0033572,Jamal Agnew,WR,JAX,10,39,24,229,1,291,0.0668953687821612
00-0033576,Eric Saubert,TE,DEN,10,12,8,47,1,40,0.02321083172147
00-0033589,David Moore,WR,GB,2,2,0,0,0,28,0.0038684719535783
00-0033591,Noah Brown,WR,DAL,9,25,16,184,0,227,0.0392464678178964
00-0033594,Chris Carson,RB,SEA,4,6,6,29,0,-13,0.0126582278481013
00-0033611,Ricky Seals-Jones,TE,WAS,11,49,30,271,2,268,0.0917602996254682
00-0033658,Blake Jarwin,TE,DAL,8,17,11,96,2,128,0.0266875981161695
00-0033681,Keelan Cole,WR,NYJ,14,51,28,449,1,686,0.0877796901893287
00-0033699,Austin Ekeler,RB,LAC,16,94,70,647,8,171,0.142640364188164
00-0033720,Colin Thompson,TE,CAR,3,1,0,0,0,5,0.0017391304347826
00-0033725,Corey Clement,RB,DAL,11,7,6,29,1,12,0.010989010989011
00-0033733,Greg Ward,WR,PHI,10,11,7,95,3,85,0.0235042735042735
00-0033757,Robert Tonyan,TE,GB,8,29,18,204,2,262,0.0508771929824561
00-0033839,Dede Westbrook,WR,MIN,15,15,10,68,0,110,0.0259515570934256
00-0033854,Dare Ogunbowale,RB,JAX,13,21,13,114,1,31,0.0360205831903945
00-0033856,Leonard Fournette,RB,TB,14,84,69,454,2,57,0.11731843575419
00-0033857,JuJu Smith-Schuster,WR,PIT,5,28,15,129,0,183,0.0428790199081164
00-0033858,Jonnu Smith,TE,NE,16,45,28,294,1,249,0.0858778625954199
00-0033871,Corey Davis,WR,NYJ,9,59,34,492,4,765,0.101549053356282
00-0033879,O.J. Howard,TE,TB,10,21,14,135,1,136,0.0293296089385475
00-0033881,Evan Engram,TE,NYG,15,73,46,408,3,366,0.129432624113475
00-0033885,David Njoku,TE,CLE,15,53,36,475,4,432,0.106212424849699
00-0033891,Zay Jones,WR,LV,15,70,47,546,1,979,0.116086235489221
00-0033893,Dalvin Cook,RB,MIN,13,49,34,224,0,-79,0.0847750865051903
00-0033895,Gerald Everett,TE,SEA,15,63,48,478,4,330,0.132911392405063
00-0033896,Adam Shaheen,TE,MIA,7,16,12,110,0,92,0.0267111853088481
00-0033897,Joe Mixon,RB,CIN,16,48,42,314,3,-8,0.0888888888888889
00-0033904,Dion Dawkins,OT,BUF,7,1,0,0,0,1,0.0016051364365971
00-0033906,Alvin Kamara,RB,NO,13,67,47,439,5,77,0.141350210970464
00-0033908,Cooper Kupp,WR,LA,17,191,145,1947,16,1641,0.317275747508306
00-0033921,Chris Godwin Jr.,WR,TB,14,127,98,1103,5,931,0.177374301675978
00-0033923,Kareem Hunt,RB,CLE,8,27,22,174,0,4,0.0541082164328657
00-0033925,D'Onta Foreman,RB,TEN,9,11,9,123,0,-1,0.0210727969348659
00-0033932,Kenny Golladay,WR,NYG,14,76,37,521,0,1050,0.134751773049645
00-0033943,Josh Reynolds,WR,DET,11,49,29,396,2,668,0.0938697318007663
00-0033948,Jamaal Williams,RB,DET,13,28,26,157,0,10,0.0495575221238938
00-0033950,Wayne Gallman,RB,MIN,7,3,1,21,0,5,0.0054151624548736
00-0033951,Marlon Mack,RB,IND,5,5,2,8,0,16,0.0099601593625498
00-0033955,Jeremy McNichols,RB,TEN,13,38,28,240,1,-2,0.0727969348659004
00-0033957,Rodney Adams,WR,CHI,1,1,0,0,0,15,0.0019083969465648
00-0034011,Dan Arnold,TE,JAX,11,52,35,408,0,340,0.0904347826086957
00-0034052,Brandon Zylstra,WR,CAR,12,25,18,250,1,262,0.0434782608695652
00-0034073,Ross Dwelley,TE,SF,4,5,4,51,1,59,0.0100603621730382
00-0034104,Cam Sims,WR,WAS,12,23,15,211,2,267,0.0430711610486891
00-0034109,Phillip Lindsay,RB,MIA,14,5,4,45,1,-11,0.0095602294455066
00-0034115,Jeff Wilson,RB,SF,8,8,7,31,0,-10,0.0160965794768612
00-0034132,Christian Blake,WR,ATL,9,9,4,25,0,58,0.0162454873646209
00-0034159,Will Dissly,TE,SEA,13,26,21,231,1,112,0.0548523206751055
00-0034171,Jason Cabinda,FB,DET,9,7,4,16,1,6,0.0123893805309735
00-0034193,Kevin Rader,TE,PIT,3,3,2,8,0,8,0.004594180704441
00-0034208,Mike Boone,RB,DEN,3,2,2,22,0,-2,0.0038684719535783
00-0034253,Dontrell Hilliard,RB,TEN,8,26,19,87,0,-23,0.0498084291187739
00-0034270,Tyler Conklin,TE,MIN,17,87,61,593,3,464,0.150519031141869
00-0034272,Marquez Valdes-Scantling,WR,GB,11,55,26,430,3,985,0.0964912280701754
00-0034279,Equanimeous St. Brown,WR,GB,12,17,9,98,0,175,0.0298245614035088
00-0034297,Byron Pringle,WR,KC,16,60,42,568,5,641,0.0941915227629513
00-0034301,Darrel Williams,RB,KC,17,57,47,452,2,82,0.0894819466248038
00-0034311,Johnny Stanton,RB,CLE,3,2,2,7,1,3,0.0040080160320641
00-0034317,Keith Kirkwood,WR,CAR,3,7,3,17,0,55,0.0121739130434783
00-0034319,Deon Yelder,TE,TB,1,1,1,0,0,-2,0.0013966480446927
00-0034331,Jaylen Samuels,RB,HOU,3,4,3,14,0,-4,0.0076481835564053
00-0034348,Courtland Sutton,WR,DEN,17,98,58,776,2,1509,0.189555125725339
00-0034351,Dallas Goedert,TE,PHI,15,76,56,830,4,643,0.162393162393162
00-0034353,Anthony Miller,WR,PIT,3,12,6,25,1,76,0.0229445506692161
00-0034364,Jordan Akins,TE,HOU,12,33,24,214,0,207,0.0630975143403442
00-0034365,Ian Thomas,TE,CAR,14,30,18,188,0,183,0.0521739130434783
00-0034366,Keke Coutee,WR,IND,1,1,1,5,0,5,0.0019920318725099
00-0034367,Nyheim Hines,RB,IND,17,57,40,310,1,113,0.113545816733068
00-0034383,Dalton Schultz,TE,DAL,17,104,78,808,8,741,0.163265306122449
00-0034407,Ray-Ray McCloud,WR,PIT,16,66,39,277,0,421,0.101071975497703
00-0034411,Russell Gage,WR,ATL,13,94,66,770,4,882,0.169675090252708
00-0034414,Boston Scott,RB,PHI,11,16,13,83,0,-9,0.0341880341880342
00-0034418,Cedrick Wilson Jr.,WR,DAL,14,61,45,602,6,595,0.0957613814756672
00-0034419,Braxton Berrios,WR,NYJ,16,65,46,431,2,332,0.111876075731497
00-0034433,Nick Bawden,RB,NYJ,1,1,1,20,0,9,0.0017211703958691
00-0034435,Keion Crossen,DB,NYG,13,1,0,0,0,13,0.00177304964539
00-0034440,Justin Jackson,RB,LAC,14,25,22,178,0,20,0.0379362670713202
00-0034487,Trent Sherfield,WR,SF,12,20,9,87,1,174,0.0402414486921529
00-0034521,Allen Lazard,WR,GB,14,60,40,513,8,647,0.105263157894737
00-0034578,Reggie Bonnafon,RB,CAR,1,2,2,12,0,3,0.0034782608695652
00-0034597,Ryan Nall,RB,CHI,5,1,1,4,0,4,0.0019083969465648
00-0034614,Godwin Igwebuike,RB,DET,15,10,7,60,0,15,0.0176991150442478
00-0034631,Vyncint Smith,WR,NYJ,1,1,0,0,0,18,0.0017211703958691
00-0034652,Cameron Batson,WR,TEN,4,5,2,15,1,84,0.0095785440613026
00-0034672,Ethan Wolf,TE,NO,1,2,2,8,0,2,0.0042194092827004
00-0034676,James Washington,WR,PIT,15,44,24,285,2,514,0.0673813169984686
00-0034681,Chase Edmonds,RB,ARI,12,53,43,311,0,23,0.0929824561403509
00-0034686,Auden Tate,WR,CIN,4,4,3,39,1,45,0.0074074074074074
