player_id,team_start
00-0034800,CIN
00-0034801,ATL
00-0034803,BAL
00-0034805,DEN
00-0034810,TEN
00-0034815,SF
00-0034818,KC
00-0034825,TEN
00-0034827,CHI
00-0034828,NE
00-0034829,CIN
00-0034832,MIA
00-0034836,IND
00-0034837,TEN
00-0034842,BAL
00-0034843,ATL
00-0034844,PHI
00-0034847,DEN
00-0034854,ATL
00-0034855,TB
00-0034856,CLE
00-0034857,BUF
00-0034860,NO
00-0034867,SF
00-0034869,SEA
00-0034874,BAL
00-0034928,ARI
00-0034941,BUF
00-0034951,PHI
00-0034955,CIN
00-0034959,NYJ
00-0034960,LV
00-0034966,CLE
00-0034967,GB
00-0034968,JAX
00-0034973,LV
00-0034974,SEA
00-0034975,BAL
00-0034978,DEN
00-0034981,NO
00-0034982,DEN
00-0034983,CAR
00-0034987,HOU
00-0034989,MIN
00-0034993,PHI
00-0034994,TEN
00-0034999,DET
00-0035000,MIA
00-0035020,NYG
00-0035021,IND
00-0035026,SF
00-0035042,NYG
00-0035084,CAR
00-0035100,CIN
00-0035112,JAX
00-0035118,GB
00-0035125,MIA
00-0035133,GB
00-0035140,BUF
00-0035142,NO
00-0035144,ARI
00-0035149,WAS
00-0035156,DET
00-0035157,NE
00-0035166,HOU
00-0035189,TEN
00-0035190,LV
00-0035192,TEN
00-0035202,LAC
00-0035208,CHI
00-0035227,DEN
00-0035228,ARI
00-0035229,MIN
00-0035230,BUF
00-0035234,HOU
00-0035236,MIN
00-0035237,KC
00-0035238,CIN
00-0035240,NE
00-0035242,NO
00-0035243,DAL
00-0035244,LV
00-0035248,DEN
00-0035249,MIN
00-0035250,NYG
00-0035253,HOU
00-0035254,TB
00-0035255,MIA
00-0035258,ARI
00-0035261,TEN
00-0035262,KC
00-0035264,DEN
00-0035266,TB
00-0035269,WAS
00-0035270,BAL
00-0035272,MIN
00-0035276,MIN
00-0035277,CAR
00-0035279,KC
00-0035280,MIA
00-0035286,PIT
00-0035289,KC
00-0035291,LAC
00-0035298,PIT
00-0035301,DAL
00-0035311,SEA
00-0035316,ATL
00-0035330,DET
00-0035352,MIA
00-0035355,TEN
00-0035357,BUF
00-0035358,TB
00-0035359,ATL
00-0035363,CIN
00-0035378,JAX
00-0035386,CHI
00-0035402,NO
00-0035406,NYG
00-0035409,TEN
00-0035413,SF
00-0035500,ARI
00-0035525,CLE
00-0035526,GB
00-0035535,NYG
00-0035537,BUF
00-0035542,TEN
00-0035544,DET
00-0035567,DET
00-0035588,NE
00-0035594,CHI
00-0035602,LV
00-0035617,LA
00-0035625,PIT
00-0035628,ARI
00-0035629,ARI
00-0035630,ATL
00-0035631,CIN
00-0035632,TEN
00-0035633,NE
00-0035636,ARI
00-0035637,DET
00-0035639,DAL
00-0035640,PIT
00-0035642,JAX
00-0035643,TEN
00-0035644,CIN
00-0035645,NYG
00-0035646,MIN
00-0035647,CHI
00-0035655,WAS
00-0035656,JAX
00-0035659,WAS
00-0035662,KC
00-0035663,BUF
00-0035667,TB
00-0035668,BUF
00-0035669,CAR
00-0035672,TEN
00-0035674,KC
00-0035676,PHI
00-0035678,TEN
00-0035679,BUF
00-0035680,NYJ
00-0035681,KC
00-0035683,NYG
00-0035685,DET
00-0035687,NYG
00-0035688,LAC
00-0035689,BUF
00-0035692,LAC
00-0035697,LV
00-0035698,JAX
00-0035699,TB
00-0035700,GB
00-0035702,CIN
00-0035704,SEA
00-0035705,ARI
00-0035707,LV
00-0035710,IND
00-0035713,NYG
00-0035717,SF
00-0035718,NYJ
00-0035719,WAS
00-0035726,HOU
00-0035743,PHI
00-0035757,LV
00-0035763,DEN
00-0035795,PIT
00-0035821,PIT
00-0035827,JAX
00-0035841,MIA
00-0035857,CHI
00-0035859,ARI
00-0035876,ARI
00-0035889,HOU
00-0035890,CAR
00-0035891,SEA
00-0035895,IND
00-0035900,KC
00-0035933,BUF
00-0035942,CAR
00-0035944,NO
00-0035956,DET
00-0035961,CAR
00-0035993,BAL
00-0036036,DAL
00-0036037,BUF
00-0036040,NO
00-0036081,BAL
00-0036082,ATL
00-0036087,HOU
00-0036114,MIA
00-0036123,CAR
00-0036124,DET
00-0036130,BAL
00-0036132,TB
00-0036133,TEN
00-0036139,CAR
00-0036151,SF
00-0036157,GB
00-0036158,DEN
00-0036159,PHI
00-0036165,NYG
00-0036166,BUF
00-0036171,MIA
00-0036176,TEN
00-0036181,LAC
00-0036182,MIA
00-0036187,BUF
00-0036192,BUF
00-0036193,NE
00-0036195,TB
00-0036196,BUF
00-0036198,NE
00-0036199,CIN
00-0036204,ATL
00-0036212,MIA
00-0036215,IND
00-0036220,CAR
00-0036221,DEN
00-0036222,MIN
00-0036223,IND
00-0036224,MIN
00-0036231,NE
00-0036232,HOU
00-0036237,LA
00-0036244,LA
00-0036246,NYG
00-0036248,MIA
00-0036252,IND
00-0036253,NO
00-0036256,SF
00-0036258,CHI
00-0036259,SF
00-0036260,WAS
00-0036262,JAX
00-0036264,GB
00-0036265,PHI
00-0036266,SF
00-0036274,MIN
00-0036275,CHI
00-0036280,PIT
00-0036281,ATL
00-0036282,CLE
00-0036284,LAC
00-0036285,ATL
00-0036286,NE
00-0036287,WAS
00-0036288,SF
00-0036290,CHI
00-0036291,HOU
00-0036292,CHI
00-0036293,LV
00-0036294,CIN
00-0036298,ARI
00-0036300,NYJ
00-0036302,NE
00-0036305,SF
00-0036306,DET
00-0036307,TB
00-0036309,ATL
00-0036310,DAL
00-0036313,PHI
00-0036321,NO
00-0036322,MIN
00-0036323,PIT
00-0036325,CAR
00-0036327,JAX
00-0036328,NE
00-0036329,MIA
00-0036331,CHI
00-0036332,ARI
00-0036333,PIT
00-0036335,CAR
00-0036337,TEN
00-0036338,LAC
00-0036339,LA
00-0036341,ATL
00-0036347,MIN
00-0036348,MIN
00-0036349,LA
00-0036355,LAC
00-0036356,CAR
00-0036358,DAL
00-0036359,HOU
00-0036360,KC
00-0036361,DAL
00-0036362,MIA
00-0036366,IND
00-0036369,NYJ
00-0036371,LV
00-0036374,TEN
00-0036375,DET
00-0036376,WAS
00-0036378,KC
00-0036380,LAC
00-0036386,NYG
00-0036388,GB
00-0036389,PHI
00-0036391,TEN
00-0036392,DEN
00-0036394,LV
00-0036395,HOU
00-0036406,TB
00-0036407,CLE
00-0036408,NO
00-0036409,MIA
00-0036410,CIN
00-0036411,TB
00-0036413,HOU
00-0036414,MIN
00-0036415,TEN
00-0036416,KC
00-0036417,CAR
00-0036418,PHI
00-0036421,NO
00-0036422,DEN
00-0036423,LV
00-0036425,CAR
00-0036427,NYJ
00-0036428,DEN
00-0036429,ATL
00-0036431,ATL
00-0036441,DAL
00-0036442,CIN
00-0036443,CLE
00-0036463,ATL
00-0036479,IND
00-0036480,CHI
00-0036483,MIN
00-0036497,JAX
00-0036500,NYJ
00-0036501,NYJ
00-0036502,SF
00-0036504,PIT
00-0036527,LV
00-0036534,DET
00-0036550,BAL
00-0036551,GB
00-0036552,PHI
00-0036553,CAR
00-0036554,HOU
00-0036555,CAR
00-0036561,ATL
00-0036563,SF
00-0036564,DEN
00-0036567,KC
00-0036568,DET
00-0036569,CIN
00-0036587,BAL
00-0036589,CHI
00-0036590,JAX
00-0036603,LA
00-0036604,LV
00-0036613,MIA
00-0036614,LV
00-0036616,MIN
00-0036617,PIT
00-0036618,WAS
00-0036619,NO
00-0036620,MIA
00-0036621,KC
00-0036622,NYJ
00-0036623,KC
00-0036624,DET
00-0036625,LAC
00-0036626,JAX
00-0036628,WAS
00-0036629,IND
00-0036630,BAL
00-0036637,KC
00-0036642,CIN
00-0036643,MIA
00-0036644,IND
00-0036646,ARI
00-0036648,GB
00-0036649,SEA
00-0036653,LV
00-0036655,JAX
00-0036658,GB
00-0036660,KC
00-0036661,CAR
00-0036672,DET
00-0036677,GB
00-0036679,KC
00-0036683,DEN
00-0036695,LAC
00-0036704,MIA
00-0036705,CLE
00-0036711,LV
00-0036716,CHI
00-0036727,DEN
00-0036728,SF
00-0036741,NO
00-0036754,DET
00-0036755,LAC
00-0036788,LA
00-0036802,LV
00-0036813,NE
00-0036816,MIA
00-0036825,ATL
00-0036833,ATL
00-0036839,MIA
00-0036841,JAX
00-0036842,NYJ
00-0036844,DEN
00-0036849,LA
00-0036850,CIN
00-0036854,CIN
00-0036862,PIT
00-0036866,NYG
00-0036867,NO
00-0036869,TEN
00-0036870,IND
00-0036871,GB
00-0036874,DEN
00-0036875,NE
00-0036876,PHI
00-0036880,DET
00-0036881,NYJ
00-0036883,HOU
00-0036884,CIN
00-0036885,LA
00-0036887,SF
00-0036888,BUF
00-0036893,LAC
00-0036894,PIT
00-0036896,NYG
00-0036898,HOU
00-0036900,CIN
00-0036901,LV
00-0036902,CIN
00-0036903,CAR
00-0036904,DAL
00-0036905,MIA
00-0036906,NYJ
00-0036909,NE
00-0036912,PHI
00-0036914,BUF
00-0036916,NE
00-0036919,PIT
00-0036920,KC
00-0036922,PHI
00-0036924,ARI
00-0036927,NO
00-0036932,GB
00-0036933,ARI
00-0036934,MIA
00-0036937,NYG
00-0036940,BAL
00-0036941,NYJ
00-0036942,DAL
00-0036943,DEN
00-0036944,CAR
00-0036945,NYJ
00-0036948,ATL
00-0036950,NYJ
00-0036952,DEN
00-0036953,CLE
00-0036956,ARI
00-0036957,CHI
00-0036959,DEN
00-0036961,NE
00-0036962,CAR
00-0036963,DET
00-0036964,DET
00-0036967,CLE
00-0036968,CAR
00-0036970,ATL
00-0036971,JAX
00-0036972,SF
00-0036973,JAX
00-0036974,JAX
00-0036975,JAX
00-0036976,BUF
00-0036980,BUF
00-0036981,NE
00-0036982,NYG
00-0036984,PIT
00-0036985,JAX
00-0036986,CHI
00-0036987,NYJ
00-0036988,BUF
00-0036989,LV
00-0036990,ATL
00-0036992,LAC
00-0036993,MIA
00-0036994,SEA
00-0036995,ARI
00-0036996,CLE
00-0036997,DAL
00-0036998,NYG
00-0037000,DET
00-0037001,DEN
00-0037002,PHI
00-0037003,SEA
00-0037004,JAX
00-0037005,CAR
00-0037007,CAR
00-0037012,LAC
00-0037013,MIA
00-0037015,CLE
00-0037031,CHI
00-0037034,ATL
00-0037041,HOU
00-0037051,NYG
00-0037073,PHI
00-0037074,GB
00-0037075,GB
00-0037076,GB
00-0037079,SEA
00-0037081,CHI
00-0037082,CHI
00-0037083,GB
00-0037085,DEN
00-0037086,PHI
00-0037091,GB
00-0037092,WAS
00-0037093,SEA
00-0037094,CHI
00-0037096,CHI
00-0037098,NO
00-0037106,CHI
00-0037109,DAL
00-0037112,SF
00-0037120,IND
00-0037129,CHI
00-0037130,PHI
00-0037132,PHI
00-0037137,SEA
00-0037155,NYJ
00-0037157,ARI
00-0037179,PIT
00-0037190,NYJ
00-0037191,KC
00-0037192,KC
00-0037193,KC
00-0037194,GB
00-0037195,KC
00-0037196,GB
00-0037197,KC
00-0037198,KC
00-0037203,CAR
00-0037205,NE
00-0037207,KC
00-0037208,KC
00-0037224,LAC
00-0037228,PIT
00-0037229,CAR
00-0037231,NO
00-0037235,JAX
00-0037236,DET
00-0037237,HOU
00-0037238,ATL
00-0037239,NO
00-0037240,DET
00-0037241,NO
00-0037242,DAL
00-0037243,DAL
00-0037244,JAX
00-0037246,HOU
00-0037247,DAL
00-0037248,BUF
00-0037249,DEN
00-0037251,CLE
00-0037252,MIA
00-0037253,NE
00-0037254,BUF
00-0037255,LV
00-0037256,TB
00-0037258,HOU
00-0037259,NYG
00-0037260,NYG
00-0037261,BUF
00-0037262,LV
00-0037263,ATL
00-0037264,DEN
00-0037267,CLE
00-0037268,TB
00-0037269,IND
00-0037270,LAC
00-0037271,CHI
00-0037274,PIT
00-0037275,DAL
00-0037276,MIN
00-0037277,ATL
00-0037278,DEN
00-0037280,MIA
00-0037281,DAL
00-0037282,CAR
00-0037283,NO
00-0037284,KC
00-0037287,NE
00-0037288,BUF
00-0037289,DET
00-0037291,MIN
00-0037292,IND
00-0037294,DEN
00-0037295,LAC
00-0037297,CAR
00-0037298,ATL
00-0037301,MIN
00-0037302,LAC
00-0037304,PIT
00-0037306,GB
00-0037307,LAC
00-0037310,DAL
00-0037311,TB
00-0037313,JAX
00-0037315,MIA
00-0037316,NE
00-0037318,BUF
00-0037320,LAC
00-0037321,SF
00-0037323,IND
00-0037324,KC
00-0037329,CHI
00-0037332,SEA
00-0037336,DAL
00-0037340,BAL
00-0037348,MIA
00-0037364,GB
00-0037380,CLE
00-0037384,DEN
00-0037395,CHI
00-0037404,BUF
00-0037412,PHI
00-0037413,NE
00-0037428,BUF
00-0037431,NYJ
00-0037447,NYG
00-0037457,HOU
00-0037461,LV
00-0037468,NYG
00-0037475,NYJ
00-0037480,PIT
00-0037487,ATL
00-0037493,TEN
00-0037500,MIN
00-0037512,LV
00-0037516,CLE
00-0037524,WAS
00-0037525,MIN
00-0037526,NYJ
00-0037527,IND
00-0037539,DEN
00-0037542,ATL
00-0037544,NO
00-0037545,NO
00-0037547,GB
00-0037549,TEN
00-0037557,LA
00-0037561,DAL
00-0037563,DAL
00-0037578,DAL
00-0037587,LA
00-0037593,CLE
00-0037594,TEN
00-0037596,NE
00-0037602,SF
00-0037611,NYG
00-0037614,PHI
00-0037615,PHI
00-0037616,IND
00-0037617,LAC
00-0037633,BAL
00-0037654,LAC
00-0037661,BUF
00-0037662,TB
00-0037663,NYJ
00-0037664,IND
00-0037665,DAL
00-0037666,DAL
00-0037667,DET
00-0037692,DAL
00-0037711,NE
00-0037740,NYJ
00-0037741,PHI
00-0037742,WAS
00-0037743,CIN
00-0037744,ARI
00-0037745,NO
00-0037746,SF
00-0037752,CIN
00-0037753,CIN
00-0037755,NYJ
00-0037756,BAL
00-0037757,IND
00-0037758,NYG
00-0037759,PIT
00-0037799,DEN
00-0037801,DAL
00-0037804,ARI
00-0037805,NYJ
00-0037808,ATL
00-0037809,TEN
00-0037811,IND
00-0037812,SEA
00-0037813,ARI
00-0037814,NO
00-0037815,CLE
00-0037816,GB
00-0037817,GB
00-0037818,LAC
00-0037819,KC
00-0037821,SEA
00-0037823,HOU
00-0037825,BAL
00-0037826,WAS
00-0037829,SF
00-0037830,TEN
00-0037832,SF
00-0037834,SF
00-0037835,TB
00-0037837,PIT
00-0037838,BAL
00-0037839,LA
00-0037840,LA
00-0037841,LA
00-0037842,SEA
00-0037843,CHI
00-0038038,BAL
00-0038039,MIA
00-0038040,LV
00-0038041,DAL
00-0038043,KC
00-0038046,BAL
00-0038090,SF
00-0038094,BAL
00-0038099,BUF
00-0038100,WAS
00-0038101,CAR
00-0038102,LV
00-0038103,MIA
00-0038104,KC
00-0038106,DEN
00-0038107,NYJ
00-0038111,CHI
00-0038112,PHI
00-0038114,NYJ
00-0038115,NYG
00-0038116,ATL
00-0038117,NYG
00-0038118,BAL
00-0038119,TEN
00-0038120,NYJ
00-0038121,NO
00-0038123,NYG
00-0038124,GB
00-0038125,TEN
00-0038126,DAL
00-0038127,TB
00-0038128,GB
00-0038129,TB
00-0038131,HOU
00-0038133,SEA
00-0038134,SEA
00-0038135,CHI
00-0038136,SEA
00-0038142,BAL
00-0038152,GB
00-0038348,DAL
00-0038359,LA
00-0038360,LA
00-0038366,LA
00-0038381,LV
00-0038383,BAL
00-0038386,PHI
00-0038387,GB
00-0038390,CHI
00-0038392,IND
00-0038393,GB
00-0038394,IND
00-0038396,NYG
00-0038397,NO
00-0038398,GB
00-0038399,NYG
00-0038400,PHI
00-0038401,NYG
00-0038407,IND
00-0038408,GB
00-0038409,PIT
00-0038412,PHI
00-0038414,LAC
00-0038416,CHI
00-0038428,CLE
00-0038440,MIN
00-0038454,BAL
00-0038456,ARI
00-0038458,TB
00-0038463,GB
00-0038465,GB
00-0038488,SEA
00-0038492,KC
00-0038493,CAR
00-0038496,NYJ
00-0038498,PHI
00-0038504,BAL
00-0038505,BAL
00-0038506,GB
00-0038513,NYJ
00-0038514,TEN
00-0038519,KC
00-0038521,DEN
00-0038535,CAR
00-0038536,CAR
00-0038540,ARI
00-0038541,LV
00-0038542,ATL
00-0038543,SEA
00-0038544,LAC
00-0038545,DAL
00-0038546,CIN
00-0038547,DAL
00-0038548,BUF
00-0038549,CIN
00-0038551,NO
00-0038552,DEN
00-0038553,LAC
00-0038554,SF
00-0038555,JAX
00-0038556,DAL
00-0038557,BUF
00-0038558,PIT
00-0038559,ARI
00-0038560,CIN
00-0038562,SF
00-0038563,LV
00-0038564,PHI
00-0038565,IND
00-0038567,ARI
00-0038568,ATL
00-0038570,JAX
00-0038571,ARI
00-0038573,LAC
00-0038574,CLE
00-0038576,CIN
00-0038577,PIT
00-0038578,MIN
00-0038579,LV
00-0038580,JAX
00-0038582,GB
00-0038585,CLE
00-0038586,LV
00-0038587,ATL
00-0038588,NO
00-0038589,GB
00-0038590,LV
00-0038591,SEA
00-0038593,SEA
00-0038594,SF
00-0038596,JAX
00-0038597,CIN
00-0038599,HOU
00-0038600,ARI
00-0038601,NO
00-0038602,LV
00-0038603,SF
00-0038605,DEN
00-0038606,JAX
00-0038608,NE
00-0038609,CLE
00-0038610,NE
00-0038611,WAS
00-0038613,SEA
00-0038614,LAC
00-0038615,HOU
00-0038616,JAX
00-0038618,HOU
00-0038619,CIN
00-0038620,DET
00-0038621,NE
00-0038623,ARI
00-0038624,HOU
00-0038625,SF
00-0038626,BUF
00-0038628,ATL
00-0038635,BUF
00-0038640,DAL
00-0038642,CIN
00-0038643,SF
00-0038645,PIT
00-0038646,NE
00-0038647,NO
00-0038648,SF
00-0038653,NE
00-0038658,SF
00-0038660,DET
00-0038678,TEN
00-0038679,BUF
00-0038684,MIA
00-0038685,GB
00-0038694,SEA
00-0038696,NYJ
00-0038703,TEN
00-0038705,ARI
00-0038710,CLE
00-0038711,CLE
00-0038715,CLE
00-0038720,MIA
00-0038724,TEN
00-0038728,HOU
00-0038731,DAL
00-0038735,DAL
00-0038738,DAL
00-0038740,DAL
00-0038742,DET
00-0038752,SEA
00-0038764,SEA
00-0038765,SEA
00-0038769,SEA
00-0038778,MIN
00-0038782,NO
00-0038783,DEN
00-0038788,NYG
00-0038791,CAR
00-0038794,DEN
00-0038795,ARI
00-0038796,DEN
00-0038797,GB
00-0038807,MIN
00-0038809,MIN
00-0038817,TB
00-0038818,TB
00-0038820,TB
00-0038823,TB
00-0038824,TB
00-0038839,CIN
00-0038840,CAR
00-0038841,DET
00-0038851,LAC
00-0038852,TEN
00-0038877,PIT
00-0038890,CIN
00-0038891,LV
00-0038896,DET
00-0038905,NO
00-0038911,DET
00-0038922,SEA
00-0038932,CHI
00-0038933,BUF
00-0038934,JAX
00-0038935,JAX
00-0038936,HOU
00-0038937,KC
00-0038938,NYG
00-0038940,DET
00-0038951,TB
00-0038953,ATL
00-0038958,TB
00-0038966,ATL
00-0038976,DEN
00-0038978,PHI
00-0038979,CLE
00-0038980,ATL
00-0038981,KC
00-0038982,KC
00-0038984,ARI
00-0038986,NYG
00-0038994,MIN
00-0038995,NO
00-0038996,GB
00-0038997,IND
00-0039000,NYG
00-0039001,PHI
00-0039002,PHI
00-0039007,ARI
00-0039009,HOU
00-0039013,PHI
00-0039014,CLE
00-0039018,DET
00-0039019,NYG
00-0039020,SEA
00-0039021,CHI
00-0039030,HOU
00-0039031,IND
00-0039032,TEN
00-0039034,TEN
00-0039040,MIA
00-0039041,ARI
00-0039047,SEA
00-0039048,ATL
00-0039049,TB
00-0039050,TB
00-0039051,TB
00-0039054,NE
00-0039058,LA
00-0039059,LA
00-0039061,LA
00-0039062,DAL
00-0039063,TB
00-0039064,BAL
00-0039065,DET
00-0039066,LV
00-0039067,KC
00-0039068,TB
00-0039070,CHI
00-0039071,CHI
00-0039072,PHI
00-0039074,LA
00-0039075,LA
00-0039076,LA
00-0039108,HOU
00-0039109,PIT
00-0039110,PIT
00-0039111,LAC
00-0039112,GB
00-0039137,LA
00-0039138,LA
00-0039139,DET
00-0039140,PHI
00-0039141,DET
00-0039142,NYJ
00-0039143,CIN
00-0039144,GB
00-0039145,NYJ
00-0039146,GB
00-0039147,NE
00-0039148,NE
00-0039149,WAS
00-0039150,CAR
00-0039151,LA
00-0039155,ARI
00-0039156,MIA
00-0039157,TB
00-0039163,HOU
