game_id,season_type,week,posteam,kick_distance,punt_blocked,punt_inside_twenty,punt_attempt,punter_player_id,punter_player_name
2023_01_JAX_IND,REG,1,JAX,44.0,0.0,0.0,1.0,00-0034437,L.Cooke
2023_01_JAX_IND,REG,1,JAX,35.0,0.0,1.0,1.0,00-0034437,L.Cooke
2023_01_JAX_IND,REG,1,JAX,52.0,0.0,0.0,1.0,00-0034437,L.Cooke
2023_01_JAX_IND,REG,1,IND,37.0,0.0,0.0,1.0,00-0033269,R.Sanchez
2023_01_JAX_IND,REG,1,JAX,41.0,0.0,0.0,1.0,00-0034437,L.Cooke
2023_01_JAX_IND,REG,1,IND,43.0,0.0,0.0,1.0,00-0033269,R.Sanchez
2023_01_JAX_IND,REG,1,IND,44.0,0.0,0.0,1.0,00-0033269,R.Sanchez
2023_01_LA_SEA,REG,1,LAR,45.0,0.0,0.0,1.0,00-0039059,E.Evans
2023_01_LA_SEA,REG,1,SEA,65.0,0.0,0.0,1.0,00-0034160,M.Dickson
2023_01_LA_SEA,REG,1,SEA,44.0,0.0,0.0,1.0,00-0034160,M.Dickson
2023_01_LA_SEA,REG,1,SEA,73.0,0.0,0.0,1.0,00-0034160,M.Dickson
2023_01_LA_SEA,REG,1,SEA,54.0,0.0,0.0,1.0,00-0034160,M.Dickson
2023_01_LV_DEN,REG,1,DEN,43.0,0.0,1.0,1.0,00-0032943,R.Dixon
2023_01_LV_DEN,REG,1,LV,49.0,0.0,0.0,1.0,00-0035190,A.Cole
2023_01_LV_DEN,REG,1,DEN,37.0,0.0,0.0,1.0,00-0032943,R.Dixon
2023_01_MIA_LAC,REG,1,LAC,49.0,0.0,0.0,1.0,00-0034162,J.Scott
2023_01_MIA_LAC,REG,1,MIA,38.0,0.0,0.0,1.0,00-0035280,J.Bailey
2023_01_MIA_LAC,REG,1,LAC,62.0,0.0,0.0,1.0,00-0034162,J.Scott
2023_01_MIA_LAC,REG,1,LAC,34.0,0.0,0.0,1.0,00-0034162,J.Scott
2023_01_PHI_NE,REG,1,NE,39.0,0.0,1.0,1.0,00-0038610,B.Baringer
2023_01_PHI_NE,REG,1,PHI,50.0,0.0,0.0,1.0,00-0036013,A.Siposs
2023_01_PHI_NE,REG,1,NE,36.0,0.0,1.0,1.0,00-0038610,B.Baringer
2023_01_PHI_NE,REG,1,PHI,46.0,0.0,0.0,1.0,00-0036013,A.Siposs
2023_01_PHI_NE,REG,1,NE,43.0,0.0,1.0,1.0,00-0038610,B.Baringer
2023_01_PHI_NE,REG,1,PHI,54.0,0.0,0.0,1.0,00-0036013,A.Siposs
2023_01_PHI_NE,REG,1,PHI,47.0,0.0,0.0,1.0,00-0036013,A.Siposs
2023_01_PHI_NE,REG,1,NE,65.0,0.0,0.0,1.0,00-0038610,B.Baringer
2023_01_PHI_NE,REG,1,NE,43.0,0.0,0.0,1.0,00-0038610,B.Baringer
2023_01_SF_PIT,REG,1,PIT,34.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_01_SF_PIT,REG,1,PIT,54.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_01_SF_PIT,REG,1,PIT,57.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_01_SF_PIT,REG,1,PIT,36.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_01_SF_PIT,REG,1,SF,37.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2023_01_SF_PIT,REG,1,PIT,28.0,0.0,1.0,1.0,00-0036847,P.Harvin
2023_01_SF_PIT,REG,1,SF,56.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2023_01_SF_PIT,REG,1,PIT,45.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_01_SF_PIT,REG,1,SF,41.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2023_01_TB_MIN,REG,1,MIN,52.0,0.0,0.0,1.0,00-0037500,R.Wright
2023_01_TB_MIN,REG,1,TB,53.0,0.0,1.0,1.0,00-0038042,J.Camarda
2023_01_TB_MIN,REG,1,TB,42.0,0.0,0.0,1.0,00-0038042,J.Camarda
2023_01_TB_MIN,REG,1,MIN,55.0,0.0,0.0,1.0,00-0037500,R.Wright
2023_01_TB_MIN,REG,1,TB,63.0,0.0,0.0,1.0,00-0038042,J.Camarda
2023_01_TB_MIN,REG,1,TB,50.0,0.0,0.0,1.0,00-0038042,J.Camarda
2023_01_TB_MIN,REG,1,TB,59.0,0.0,1.0,1.0,00-0038042,J.Camarda
2023_01_TB_MIN,REG,1,MIN,38.0,0.0,0.0,1.0,00-0037500,R.Wright
2023_01_TB_MIN,REG,1,TB,60.0,0.0,0.0,1.0,00-0038042,J.Camarda
2023_01_TB_MIN,REG,1,MIN,54.0,0.0,0.0,1.0,00-0037500,R.Wright
2023_01_TB_MIN,REG,1,MIN,58.0,0.0,0.0,1.0,00-0037500,R.Wright
2023_01_TEN_NO,REG,1,NO,51.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_01_TEN_NO,REG,1,TEN,62.0,0.0,1.0,1.0,00-0037607,R.Stonehouse
2023_01_TEN_NO,REG,1,NO,52.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_01_TEN_NO,REG,1,TEN,1.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_01_TEN_NO,REG,1,NO,49.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_01_TEN_NO,REG,1,TEN,44.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_01_TEN_NO,REG,1,NO,45.0,0.0,1.0,1.0,00-0038906,L.Hedley
2023_01_TEN_NO,REG,1,NO,44.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_02_BAL_CIN,REG,2,CIN,40.0,0.0,0.0,1.0,00-0038626,B.Robbins
2023_02_BAL_CIN,REG,2,CIN,39.0,0.0,1.0,1.0,00-0038626,B.Robbins
2023_02_BAL_CIN,REG,2,BAL,54.0,0.0,0.0,1.0,00-0038094,J.Stout
2023_02_BAL_CIN,REG,2,CIN,41.0,0.0,0.0,1.0,00-0038626,B.Robbins
2023_02_BAL_CIN,REG,2,BAL,63.0,0.0,0.0,1.0,00-0038094,J.Stout
2023_02_CHI_TB,REG,2,CHI,47.0,0.0,0.0,1.0,00-0037097,T.Gill
2023_02_CHI_TB,REG,2,CHI,55.0,0.0,1.0,1.0,00-0037097,T.Gill
2023_02_CHI_TB,REG,2,TB,72.0,0.0,0.0,1.0,00-0038042,J.Camarda
2023_02_CHI_TB,REG,2,CHI,47.0,0.0,0.0,1.0,00-0037097,T.Gill
2023_02_CHI_TB,REG,2,CHI,34.0,0.0,0.0,1.0,00-0037097,T.Gill
2023_02_CHI_TB,REG,2,TB,55.0,0.0,1.0,1.0,00-0038042,J.Camarda
2023_02_CHI_TB,REG,2,CHI,49.0,0.0,0.0,1.0,00-0037097,T.Gill
2023_02_CHI_TB,REG,2,TB,48.0,0.0,1.0,1.0,00-0038042,J.Camarda
2023_02_CHI_TB,REG,2,TB,36.0,0.0,1.0,1.0,00-0038042,J.Camarda
2023_02_CLE_PIT,REG,2,PIT,55.0,0.0,1.0,1.0,00-0036847,P.Harvin
2023_02_CLE_PIT,REG,2,PIT,31.0,0.0,1.0,1.0,00-0036847,P.Harvin
2023_02_CLE_PIT,REG,2,CLE,46.0,0.0,0.0,1.0,00-0034721,C.Bojorquez
2023_02_CLE_PIT,REG,2,CLE,54.0,0.0,1.0,1.0,00-0034721,C.Bojorquez
2023_02_CLE_PIT,REG,2,CLE,44.0,0.0,0.0,1.0,00-0034721,C.Bojorquez
2023_02_CLE_PIT,REG,2,PIT,41.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_02_CLE_PIT,REG,2,PIT,48.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_02_CLE_PIT,REG,2,CLE,52.0,0.0,0.0,1.0,00-0034721,C.Bojorquez
2023_02_CLE_PIT,REG,2,PIT,40.0,0.0,1.0,1.0,00-0036847,P.Harvin
2023_02_CLE_PIT,REG,2,PIT,61.0,0.0,1.0,1.0,00-0036847,P.Harvin
2023_02_CLE_PIT,REG,2,CLE,42.0,0.0,0.0,1.0,00-0034721,C.Bojorquez
2023_02_CLE_PIT,REG,2,PIT,44.0,0.0,0.0,1.0,00-0036847,P.Harvin
2023_02_GB_ATL,REG,2,GB,38.0,0.0,0.0,1.0,00-0037547,D.Whelan
2023_02_GB_ATL,REG,2,GB,45.0,0.0,0.0,1.0,00-0037547,D.Whelan
2023_02_GB_ATL,REG,2,ATL,45.0,0.0,0.0,1.0,00-0032065,B.Pinion
2023_02_GB_ATL,REG,2,GB,57.0,0.0,0.0,1.0,00-0037547,D.Whelan
2023_02_GB_ATL,REG,2,GB,59.0,0.0,0.0,1.0,00-0037547,D.Whelan
2023_02_IND_HOU,REG,2,IND,38.0,0.0,0.0,1.0,00-0033269,R.Sanchez
2023_02_IND_HOU,REG,2,HOU,40.0,0.0,0.0,1.0,00-0038490,T.Zentner
2023_02_IND_HOU,REG,2,IND,51.0,0.0,0.0,1.0,00-0033269,R.Sanchez
2023_02_IND_HOU,REG,2,HOU,36.0,0.0,0.0,1.0,00-0038490,T.Zentner
2023_02_IND_HOU,REG,2,HOU,51.0,0.0,0.0,1.0,00-0038490,T.Zentner
2023_02_IND_HOU,REG,2,IND,47.0,0.0,0.0,1.0,00-0033269,R.Sanchez
2023_02_IND_HOU,REG,2,IND,41.0,0.0,1.0,1.0,00-0033269,R.Sanchez
2023_02_IND_HOU,REG,2,IND,43.0,0.0,1.0,1.0,00-0033269,R.Sanchez
2023_02_KC_JAX,REG,2,JAX,36.0,0.0,1.0,1.0,00-0034437,L.Cooke
2023_02_KC_JAX,REG,2,KC,50.0,0.0,0.0,1.0,00-0035889,T.Townsend
2023_02_KC_JAX,REG,2,JAX,54.0,0.0,1.0,1.0,00-0034437,L.Cooke
2023_02_KC_JAX,REG,2,KC,35.0,0.0,1.0,1.0,00-0035889,T.Townsend
2023_02_KC_JAX,REG,2,JAX,50.0,0.0,1.0,1.0,00-0034437,L.Cooke
2023_02_KC_JAX,REG,2,JAX,57.0,0.0,1.0,1.0,00-0034437,L.Cooke
2023_02_KC_JAX,REG,2,KC,50.0,0.0,0.0,1.0,00-0035889,T.Townsend
2023_02_KC_JAX,REG,2,JAX,46.0,0.0,0.0,1.0,00-0034437,L.Cooke
2023_02_KC_JAX,REG,2,KC,58.0,0.0,0.0,1.0,00-0035889,T.Townsend
2023_02_LAC_TEN,REG,2,LAC,40.0,0.0,0.0,1.0,00-0034162,J.Scott
2023_02_LAC_TEN,REG,2,TEN,60.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_02_LAC_TEN,REG,2,LAC,29.0,0.0,1.0,1.0,00-0034162,J.Scott
2023_02_LAC_TEN,REG,2,TEN,63.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_02_LAC_TEN,REG,2,LAC,45.0,0.0,1.0,1.0,00-0034162,J.Scott
2023_02_LAC_TEN,REG,2,TEN,63.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_02_LAC_TEN,REG,2,TEN,58.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_02_LAC_TEN,REG,2,LAC,44.0,0.0,1.0,1.0,00-0034162,J.Scott
2023_02_LAC_TEN,REG,2,TEN,62.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2023_02_LAC_TEN,REG,2,LAC,29.0,0.0,1.0,1.0,00-0034162,J.Scott
2023_02_LAC_TEN,REG,2,LAC,47.0,0.0,0.0,1.0,00-0034162,J.Scott
2023_02_LV_BUF,REG,2,BUF,54.0,0.0,1.0,1.0,00-0030092,S.Martin
2023_02_LV_BUF,REG,2,LV,48.0,0.0,1.0,1.0,00-0035190,A.Cole
2023_02_LV_BUF,REG,2,LV,48.0,0.0,0.0,1.0,00-0035190,A.Cole
2023_02_LV_BUF,REG,2,LV,53.0,0.0,1.0,1.0,00-0035190,A.Cole
2023_02_MIA_NE,REG,2,NE,39.0,0.0,1.0,1.0,00-0038610,B.Baringer
2023_02_MIA_NE,REG,2,NE,58.0,0.0,1.0,1.0,00-0038610,B.Baringer
2023_02_MIA_NE,REG,2,MIA,37.0,0.0,0.0,1.0,00-0035280,J.Bailey
2023_02_MIA_NE,REG,2,MIA,55.0,0.0,0.0,1.0,00-0035280,J.Bailey
2023_02_MIA_NE,REG,2,NE,38.0,0.0,1.0,1.0,00-0038610,B.Baringer
2023_02_MIA_NE,REG,2,MIA,52.0,0.0,0.0,1.0,00-0035280,J.Bailey
2023_02_MIA_NE,REG,2,NE,57.0,0.0,0.0,1.0,00-0038610,B.Baringer
2023_02_MIN_PHI,REG,2,MIN,51.0,0.0,1.0,1.0,00-0037500,R.Wright
2023_02_MIN_PHI,REG,2,PHI,40.0,0.0,0.0,1.0,00-0036013,A.Siposs
2023_02_MIN_PHI,REG,2,MIN,49.0,0.0,0.0,1.0,00-0037500,R.Wright
2023_02_MIN_PHI,REG,2,PHI,44.0,0.0,0.0,1.0,00-0036013,A.Siposs
2023_02_MIN_PHI,REG,2,MIN,57.0,0.0,1.0,1.0,00-0037500,R.Wright
2023_02_MIN_PHI,REG,2,PHI,35.0,0.0,1.0,1.0,00-0036013,A.Siposs
2023_02_MIN_PHI,REG,2,PHI,31.0,0.0,1.0,1.0,00-0036013,A.Siposs
2023_02_NO_CAR,REG,2,NO,29.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_02_NO_CAR,REG,2,CAR,43.0,0.0,0.0,1.0,00-0028872,J.Hekker
2023_02_NO_CAR,REG,2,CAR,47.0,0.0,0.0,1.0,00-0028872,J.Hekker
2023_02_NO_CAR,REG,2,NO,40.0,0.0,1.0,1.0,00-0038906,L.Hedley
2023_02_NO_CAR,REG,2,CAR,47.0,0.0,0.0,1.0,00-0028872,J.Hekker
2023_02_NO_CAR,REG,2,NO,45.0,0.0,1.0,1.0,00-0038906,L.Hedley
2023_02_NO_CAR,REG,2,CAR,48.0,0.0,1.0,1.0,00-0028872,J.Hekker
2023_02_NO_CAR,REG,2,NO,47.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_02_NO_CAR,REG,2,CAR,54.0,0.0,1.0,1.0,00-0028872,J.Hekker
2023_02_NO_CAR,REG,2,NO,49.0,0.0,0.0,1.0,00-0038906,L.Hedley
2023_02_NYG_ARI,REG,2,NYG,33.0,0.0,1.0,1.0,00-0035042,J.Gillan
2023_02_NYG_ARI,REG,2,NYG,36.0,0.0,0.0,1.0,00-0035042,J.Gillan
2023_02_NYG_ARI,REG,2,NYG,42.0,0.0,0.0,1.0,00-0035042,J.Gillan
2023_02_NYG_ARI,REG,2,ARI,44.0,0.0,0.0,1.0,00-0036539,N.Cooney
2023_02_NYG_ARI,REG,2,ARI,54.0,0.0,0.0,1.0,00-0036539,N.Cooney
2023_02_NYG_ARI,REG,2,ARI,48.0,0.0,0.0,1.0,00-0036539,N.Cooney
2023_02_NYJ_DAL,REG,2,NYJ,46.0,0.0,0.0,1.0,00-0027114,T.Morstead
2023_02_NYJ_DAL,REG,2,DAL,50.0,0.0,1.0,1.0,00-0029692,B.Anger
2023_02_NYJ_DAL,REG,2,NYJ,58.0,0.0,1.0,1.0,00-0027114,T.Morstead
2023_02_NYJ_DAL,REG,2,NYJ,46.0,0.0,0.0,1.0,00-0027114,T.Morstead
2023_02_NYJ_DAL,REG,2,DAL,50.0,0.0,0.0,1.0,00-0029692,B.Anger
2023_02_NYJ_DAL,REG,2,NYJ,38.0,0.0,0.0,1.0,00-0027114,T.Morstead
2023_02_NYJ_DAL,REG,2,NYJ,53.0,0.0,0.0,1.0,00-0027114,T.Morstead
2023_02_NYJ_DAL,REG,2,DAL,55.0,0.0,0.0,1.0,00-0029692,B.Anger
2023_02_SEA_DET,REG,2,SEA,51.0,0.0,1.0,1.0,00-0034160,M.Dickson
2023_02_SEA_DET,REG,2,SEA,37.0,0.0,1.0,1.0,00-0034160,M.Dickson
2023_02_SEA_DET,REG,2,DET,53.0,0.0,0.0,1.0,00-0035156,J.Fox
2023_02_SEA_DET,REG,2,SEA,64.0,0.0,0.0,1.0,00-0034160,M.Dickson
2023_02_SF_LA,REG,2,SF,33.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2023_02_SF_LA,REG,2,LAR,36.0,0.0,1.0,1.0,00-0039059,E.Evans
2023_02_SF_LA,REG,2,SF,62.0,0.0,0.0,1.0,00-0034941,M.Wishnowsky
2023_02_SF_LA,REG,2,LAR,72.0,0.0,0.0,1.0,00-0039059,E.Evans
2023_02_SF_LA,REG,2,SF,67.0,0.0,0.0,1.0,00-0034941,M.Wishnowsky
2023_02_SF_LA,REG,2,SF,35.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2023_02_WAS_DEN,REG,2,WAS,66.0,0.0,1.0,1.0,00-0030140,T.Way
2023_02_WAS_DEN,REG,2,WAS,59.0,0.0,0.0,1.0,00-0030140,T.Way
2023_02_WAS_DEN,REG,2,DEN,44.0,0.0,0.0,1.0,00-0032943,R.Dixon
2023_02_WAS_DEN,REG,2,DEN,46.0,0.0,0.0,1.0,00-0032943,R.Dixon
2023_02_WAS_DEN,REG,2,DEN,44.0,0.0,0.0,1.0,00-0032943,R.Dixon
2023_02_WAS_DEN,REG,2,WAS,43.0,0.0,1.0,1.0,00-0030140,T.Way
2023_03_ATL_DET,REG,3,ATL,57.0,0.0,1.0,1.0,00-0032065,B.Pinion
2023_03_ATL_DET,REG,3,DET,62.0,0.0,0.0,1.0,00-0035156,J.Fox
2023_03_ATL_DET,REG,3,ATL,54.0,0.0,0.0,1.0,00-0032065,B.Pinion
2023_03_ATL_DET,REG,3,ATL,47.0,0.0,0.0,1.0,00-0032065,B.Pinion
2023_03_ATL_DET,REG,3,ATL,52.0,0.0,0.0,1.0,00-0032065,B.Pinion
2023_03_ATL_DET,REG,3,DET,44.0,0.0,0.0,1.0,00-0035156,J.Fox
2023_03_ATL_DET,REG,3,DET,55.0,0.0,1.0,1.0,00-0035156,J.Fox
2023_03_ATL_DET,REG,3,DET,25.0,0.0,1.0,1.0,00-0035156,J.Fox
2023_03_ATL_DET,REG,3,ATL,46.0,0.0,0.0,1.0,00-0032065,B.Pinion
2023_03_ATL_DET,REG,3,DET,37.0,0.0,0.0,1.0,00-0035156,J.Fox
2023_03_ATL_DET,REG,3,ATL,39.0,0.0,0.0,1.0,00-0032065,B.Pinion
2023_03_ATL_DET,REG,3,DET,51.0,0.0,1.0,1.0,00-0035156,J.Fox
2023_03_BUF_WAS,REG,3,BUF,70.0,0.0,0.0,1.0,00-0030092,S.Martin
2023_03_BUF_WAS,REG,3,WAS,57.0,0.0,0.0,1.0,00-0030140,T.Way
2023_03_BUF_WAS,REG,3,WAS,48.0,0.0,0.0,1.0,00-0030140,T.Way
2023_03_BUF_WAS,REG,3,WAS,45.0,0.0,0.0,1.0,00-0030140,T.Way
2023_03_CAR_SEA,REG,3,SEA,51.0,0.0,0.0,1.0,00-0034160,M.Dickson
2023_03_CAR_SEA,REG,3,CAR,49.0,0.0,1.0,1.0,00-0028872,J.Hekker
2023_03_CAR_SEA,REG,3,CAR,45.0,0.0,0.0,1.0,00-0028872,J.Hekker
