game_id,season_type,week,posteam,kick_distance,punt_blocked,punt_inside_twenty,punt_attempt,punter_player_id,punter_player_name
2022_01_PHI_DET,REG,1,PHI,48.0,0.0,0.0,1.0,00-0036013,A.Siposs
2022_01_PHI_DET,REG,1,DET,48.0,0.0,1.0,1.0,00-0035156,J.Fox
2022_01_PHI_DET,REG,1,PHI,43.0,0.0,0.0,1.0,00-0036013,A.Siposs
2022_01_PIT_CIN,REG,1,PIT,44.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,PIT,41.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,PIT,57.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,CIN,58.0,0.0,1.0,1.0,00-0027103,K.Huber
2022_01_PIT_CIN,REG,1,PIT,40.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,PIT,53.0,0.0,1.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,CIN,50.0,0.0,0.0,1.0,00-0027103,K.Huber
2022_01_PIT_CIN,REG,1,PIT,60.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,PIT,45.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,PIT,48.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_01_PIT_CIN,REG,1,CIN,50.0,0.0,0.0,1.0,00-0027103,K.Huber
2022_01_SF_CHI,REG,1,CHI,41.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_01_SF_CHI,REG,1,SF,32.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2022_01_SF_CHI,REG,1,CHI,43.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_01_SF_CHI,REG,1,SF,51.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2022_01_SF_CHI,REG,1,CHI,58.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_01_SF_CHI,REG,1,CHI,55.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_01_SF_CHI,REG,1,SF,35.0,0.0,0.0,1.0,00-0034941,M.Wishnowsky
2022_01_SF_CHI,REG,1,CHI,35.0,0.0,1.0,1.0,00-0037097,T.Gill
2022_01_SF_CHI,REG,1,SF,43.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2022_01_SF_CHI,REG,1,CHI,45.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_01_TB_DAL,REG,1,DAL,52.0,0.0,0.0,1.0,00-0029692,B.Anger
2022_01_TB_DAL,REG,1,DAL,54.0,0.0,0.0,1.0,00-0029692,B.Anger
2022_01_TB_DAL,REG,1,DAL,53.0,0.0,1.0,1.0,00-0029692,B.Anger
2022_01_TB_DAL,REG,1,TB,63.0,0.0,0.0,1.0,00-0038042,J.Camarda
2022_01_TB_DAL,REG,1,DAL,58.0,0.0,0.0,1.0,00-0029692,B.Anger
2022_01_TB_DAL,REG,1,DAL,37.0,0.0,1.0,1.0,00-0029692,B.Anger
2022_01_TB_DAL,REG,1,TB,46.0,0.0,1.0,1.0,00-0038042,J.Camarda
2022_01_TB_DAL,REG,1,TB,43.0,0.0,1.0,1.0,00-0038042,J.Camarda
2022_02_ARI_LV,REG,2,ARI,56.0,0.0,0.0,1.0,00-0022824,A.Lee
2022_02_ARI_LV,REG,2,ARI,30.0,0.0,0.0,1.0,00-0022824,A.Lee
2022_02_ARI_LV,REG,2,ARI,50.0,0.0,1.0,1.0,00-0022824,A.Lee
2022_02_ARI_LV,REG,2,LV,66.0,0.0,0.0,1.0,00-0035190,A.Cole
2022_02_ARI_LV,REG,2,LV,61.0,0.0,0.0,1.0,00-0035190,A.Cole
2022_02_ARI_LV,REG,2,LV,34.0,0.0,0.0,1.0,00-0035190,A.Cole
2022_02_ATL_LA,REG,2,ATL,44.0,0.0,0.0,1.0,00-0032065,B.Pinion
2022_02_ATL_LA,REG,2,LAR,0.0,1.0,0.0,1.0,00-0032943,R.Dixon
2022_02_CAR_NYG,REG,2,NYG,67.0,0.0,0.0,1.0,00-0035042,J.Gillan
2022_02_CAR_NYG,REG,2,CAR,46.0,0.0,1.0,1.0,00-0028872,J.Hekker
2022_02_CAR_NYG,REG,2,NYG,47.0,0.0,0.0,1.0,00-0035042,J.Gillan
2022_02_CAR_NYG,REG,2,NYG,43.0,0.0,0.0,1.0,00-0035042,J.Gillan
2022_02_CAR_NYG,REG,2,CAR,31.0,0.0,1.0,1.0,00-0028872,J.Hekker
2022_02_CAR_NYG,REG,2,NYG,39.0,0.0,0.0,1.0,00-0035042,J.Gillan
2022_02_CAR_NYG,REG,2,CAR,47.0,0.0,1.0,1.0,00-0028872,J.Hekker
2022_02_CAR_NYG,REG,2,NYG,57.0,0.0,0.0,1.0,00-0035042,J.Gillan
2022_02_CAR_NYG,REG,2,CAR,50.0,0.0,1.0,1.0,00-0028872,J.Hekker
2022_02_CAR_NYG,REG,2,CAR,38.0,0.0,0.0,1.0,00-0028872,J.Hekker
2022_02_CHI_GB,REG,2,CHI,43.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_02_CHI_GB,REG,2,GB,72.0,0.0,0.0,1.0,00-0031079,P.O'Donnell
2022_02_CHI_GB,REG,2,CHI,56.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_02_CHI_GB,REG,2,CHI,42.0,0.0,0.0,1.0,00-0037097,T.Gill
2022_02_CHI_GB,REG,2,CHI,57.0,0.0,1.0,1.0,00-0037097,T.Gill
2022_02_CHI_GB,REG,2,GB,50.0,0.0,1.0,1.0,00-0031079,P.O'Donnell
2022_02_CIN_DAL,REG,2,CIN,44.0,0.0,0.0,1.0,00-0027103,K.Huber
2022_02_CIN_DAL,REG,2,DAL,42.0,0.0,1.0,1.0,00-0029692,B.Anger
2022_02_CIN_DAL,REG,2,CIN,31.0,0.0,1.0,1.0,00-0027103,K.Huber
2022_02_CIN_DAL,REG,2,DAL,35.0,0.0,1.0,1.0,00-0029692,B.Anger
2022_02_CIN_DAL,REG,2,CIN,50.0,0.0,0.0,1.0,00-0027103,K.Huber
2022_02_CIN_DAL,REG,2,DAL,51.0,0.0,0.0,1.0,00-0029692,B.Anger
2022_02_CIN_DAL,REG,2,CIN,48.0,0.0,0.0,1.0,00-0027103,K.Huber
2022_02_CIN_DAL,REG,2,DAL,42.0,0.0,1.0,1.0,00-0029692,B.Anger
2022_02_CIN_DAL,REG,2,DAL,47.0,0.0,1.0,1.0,00-0029692,B.Anger
2022_02_CIN_DAL,REG,2,CIN,63.0,0.0,0.0,1.0,00-0027103,K.Huber
2022_02_HOU_DEN,REG,2,HOU,64.0,0.0,1.0,1.0,00-0033729,C.Johnston
2022_02_HOU_DEN,REG,2,DEN,48.0,0.0,0.0,1.0,00-0035821,C.Waitman
2022_02_HOU_DEN,REG,2,HOU,48.0,0.0,0.0,1.0,00-0033729,C.Johnston
2022_02_HOU_DEN,REG,2,DEN,49.0,0.0,0.0,1.0,00-0035821,C.Waitman
2022_02_HOU_DEN,REG,2,DEN,35.0,0.0,0.0,1.0,00-0035821,C.Waitman
2022_02_HOU_DEN,REG,2,HOU,64.0,0.0,0.0,1.0,00-0033729,C.Johnston
2022_02_HOU_DEN,REG,2,DEN,32.0,0.0,1.0,1.0,00-0035821,C.Waitman
2022_02_HOU_DEN,REG,2,HOU,61.0,0.0,0.0,1.0,00-0033729,C.Johnston
2022_02_HOU_DEN,REG,2,HOU,31.0,0.0,1.0,1.0,00-0033729,C.Johnston
2022_02_HOU_DEN,REG,2,DEN,50.0,0.0,0.0,1.0,00-0035821,C.Waitman
2022_02_IND_JAX,REG,2,IND,41.0,0.0,1.0,1.0,00-0033400,M.Haack
2022_02_IND_JAX,REG,2,JAX,40.0,0.0,0.0,1.0,00-0034437,L.Cooke
2022_02_IND_JAX,REG,2,IND,53.0,0.0,0.0,1.0,00-0033400,M.Haack
2022_02_IND_JAX,REG,2,IND,44.0,0.0,0.0,1.0,00-0033400,M.Haack
2022_02_IND_JAX,REG,2,IND,38.0,0.0,1.0,1.0,00-0033400,M.Haack
2022_02_IND_JAX,REG,2,JAX,51.0,0.0,0.0,1.0,00-0034437,L.Cooke
2022_02_IND_JAX,REG,2,IND,51.0,0.0,1.0,1.0,00-0033400,M.Haack
2022_02_IND_JAX,REG,2,JAX,55.0,0.0,0.0,1.0,00-0034437,L.Cooke
2022_02_IND_JAX,REG,2,JAX,42.0,0.0,0.0,1.0,00-0034437,L.Cooke
2022_02_IND_JAX,REG,2,JAX,40.0,0.0,1.0,1.0,00-0034437,L.Cooke
2022_02_LAC_KC,REG,2,KC,46.0,0.0,0.0,1.0,00-0035889,T.Townsend
2022_02_LAC_KC,REG,2,KC,49.0,0.0,0.0,1.0,00-0035889,T.Townsend
2022_02_LAC_KC,REG,2,LAC,39.0,0.0,1.0,1.0,00-0034162,J.Scott
2022_02_LAC_KC,REG,2,KC,60.0,0.0,0.0,1.0,00-0035889,T.Townsend
2022_02_LAC_KC,REG,2,LAC,35.0,0.0,1.0,1.0,00-0034162,J.Scott
2022_02_LAC_KC,REG,2,KC,74.0,0.0,1.0,1.0,00-0035889,T.Townsend
2022_02_LAC_KC,REG,2,LAC,38.0,0.0,0.0,1.0,00-0034162,J.Scott
2022_02_LAC_KC,REG,2,KC,53.0,0.0,1.0,1.0,00-0035889,T.Townsend
2022_02_LAC_KC,REG,2,LAC,34.0,0.0,0.0,1.0,00-0034162,J.Scott
2022_02_LAC_KC,REG,2,LAC,44.0,0.0,0.0,1.0,00-0034162,J.Scott
2022_02_LAC_KC,REG,2,KC,51.0,0.0,1.0,1.0,00-0035889,T.Townsend
2022_02_LAC_KC,REG,2,LAC,53.0,0.0,1.0,1.0,00-0034162,J.Scott
2022_02_MIA_BAL,REG,2,MIA,44.0,0.0,0.0,1.0,00-0027114,T.Morstead
2022_02_MIA_BAL,REG,2,BAL,45.0,0.0,0.0,1.0,00-0038094,J.Stout
2022_02_MIA_BAL,REG,2,MIA,38.0,0.0,1.0,1.0,00-0027114,T.Morstead
2022_02_MIA_BAL,REG,2,BAL,36.0,0.0,0.0,1.0,00-0038094,J.Stout
2022_02_MIN_PHI,REG,2,MIN,48.0,0.0,0.0,1.0,00-0037500,R.Wright
2022_02_MIN_PHI,REG,2,PHI,49.0,0.0,0.0,1.0,00-0036013,A.Siposs
2022_02_MIN_PHI,REG,2,MIN,38.0,0.0,1.0,1.0,00-0037500,R.Wright
2022_02_MIN_PHI,REG,2,PHI,43.0,0.0,0.0,1.0,00-0036013,A.Siposs
2022_02_MIN_PHI,REG,2,MIN,56.0,0.0,1.0,1.0,00-0037500,R.Wright
2022_02_MIN_PHI,REG,2,MIN,58.0,0.0,1.0,1.0,00-0037500,R.Wright
2022_02_MIN_PHI,REG,2,PHI,47.0,0.0,1.0,1.0,00-0036013,A.Siposs
2022_02_MIN_PHI,REG,2,MIN,46.0,0.0,0.0,1.0,00-0037500,R.Wright
2022_02_MIN_PHI,REG,2,PHI,40.0,0.0,1.0,1.0,00-0036013,A.Siposs
2022_02_NE_PIT,REG,2,PIT,69.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_02_NE_PIT,REG,2,NE,58.0,0.0,0.0,1.0,00-0035280,J.Bailey
2022_02_NE_PIT,REG,2,PIT,55.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_02_NE_PIT,REG,2,NE,37.0,0.0,0.0,1.0,00-0035280,J.Bailey
2022_02_NE_PIT,REG,2,NE,29.0,0.0,1.0,1.0,00-0035280,J.Bailey
2022_02_NE_PIT,REG,2,PIT,40.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_02_NE_PIT,REG,2,NE,42.0,0.0,0.0,1.0,00-0035280,J.Bailey
2022_02_NE_PIT,REG,2,PIT,42.0,0.0,0.0,1.0,00-0036847,P.Harvin
2022_02_NYJ_CLE,REG,2,NYJ,50.0,0.0,1.0,1.0,00-0036313,B.Mann
2022_02_NYJ_CLE,REG,2,CLE,51.0,0.0,0.0,1.0,00-0034721,C.Bojorquez
2022_02_NYJ_CLE,REG,2,NYJ,48.0,0.0,1.0,1.0,00-0036313,B.Mann
2022_02_NYJ_CLE,REG,2,CLE,63.0,0.0,1.0,1.0,00-0034721,C.Bojorquez
2022_02_NYJ_CLE,REG,2,NYJ,44.0,0.0,0.0,1.0,00-0036313,B.Mann
2022_02_NYJ_CLE,REG,2,CLE,42.0,0.0,1.0,1.0,00-0034721,C.Bojorquez
2022_02_NYJ_CLE,REG,2,NYJ,47.0,0.0,0.0,1.0,00-0036313,B.Mann
2022_02_SEA_SF,REG,2,SEA,48.0,0.0,1.0,1.0,00-0034160,M.Dickson
2022_02_SEA_SF,REG,2,SEA,42.0,0.0,0.0,1.0,00-0034160,M.Dickson
2022_02_SEA_SF,REG,2,SF,47.0,0.0,0.0,1.0,00-0034941,M.Wishnowsky
2022_02_SEA_SF,REG,2,SEA,52.0,0.0,0.0,1.0,00-0034160,M.Dickson
2022_02_SEA_SF,REG,2,SF,41.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2022_02_SEA_SF,REG,2,SEA,53.0,0.0,0.0,1.0,00-0034160,M.Dickson
2022_02_SEA_SF,REG,2,SF,44.0,0.0,1.0,1.0,00-0034941,M.Wishnowsky
2022_02_SEA_SF,REG,2,SEA,54.0,0.0,0.0,1.0,00-0034160,M.Dickson
2022_02_TB_NO,REG,2,NO,35.0,0.0,0.0,1.0,00-0035859,B.Gillikin
2022_02_TB_NO,REG,2,NO,54.0,0.0,0.0,1.0,00-0035859,B.Gillikin
2022_02_TB_NO,REG,2,TB,42.0,0.0,1.0,1.0,00-0038042,J.Camarda
2022_02_TB_NO,REG,2,NO,53.0,0.0,1.0,1.0,00-0035859,B.Gillikin
2022_02_TB_NO,REG,2,TB,49.0,0.0,0.0,1.0,00-0038042,J.Camarda
2022_02_TB_NO,REG,2,NO,30.0,0.0,1.0,1.0,00-0035859,B.Gillikin
2022_02_TB_NO,REG,2,TB,39.0,0.0,1.0,1.0,00-0038042,J.Camarda
2022_02_TB_NO,REG,2,NO,46.0,0.0,0.0,1.0,00-0035859,B.Gillikin
2022_02_TB_NO,REG,2,TB,26.0,0.0,0.0,1.0,00-0038042,J.Camarda
2022_02_TB_NO,REG,2,TB,32.0,0.0,1.0,1.0,00-0038042,J.Camarda
2022_02_TB_NO,REG,2,TB,41.0,0.0,0.0,1.0,00-0038042,J.Camarda
2022_02_TEN_BUF,REG,2,TEN,50.0,0.0,1.0,1.0,00-0037607,R.Stonehouse
2022_02_TEN_BUF,REG,2,TEN,52.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2022_02_TEN_BUF,REG,2,TEN,55.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2022_02_TEN_BUF,REG,2,TEN,63.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2022_02_TEN_BUF,REG,2,BUF,38.0,0.0,1.0,1.0,00-0030092,S.Martin
2022_02_TEN_BUF,REG,2,TEN,49.0,0.0,1.0,1.0,00-0037607,R.Stonehouse
2022_02_TEN_BUF,REG,2,BUF,57.0,0.0,0.0,1.0,00-0030092,S.Martin
2022_02_TEN_BUF,REG,2,BUF,50.0,0.0,1.0,1.0,00-0030092,S.Martin
2022_02_TEN_BUF,REG,2,TEN,64.0,0.0,0.0,1.0,00-0037607,R.Stonehouse
2022_02_WAS_DET,REG,2,DET,60.0,0.0,0.0,1.0,00-0035156,J.Fox
2022_02_WAS_DET,REG,2,WAS,62.0,0.0,0.0,1.0,00-0030140,T.Way
2022_02_WAS_DET,REG,2,WAS,48.0,0.0,0.0,1.0,00-0030140,T.Way
2022_02_WAS_DET,REG,2,WAS,38.0,0.0,0.0,1.0,00-0030140,T.Way
2022_02_WAS_DET,REG,2,WAS,45.0,0.0,0.0,1.0,00-0030140,T.Way
2022_02_WAS_DET,REG,2,WAS,45.0,0.0,1.0,1.0,00-0030140,T.Way
2022_02_WAS_DET,REG,2,DET,56.0,0.0,0.0,1.0,00-0035156,J.Fox
2022_02_WAS_DET,REG,2,WAS,46.0,0.0,0.0,1.0,00-0030140,T.Way
2022_02_WAS_DET,REG,2,DET,45.0,0.0,0.0,1.0,00-0035156,J.Fox
2022_02_WAS_DET,REG,2,DET,63.0,0.0,0.0,1.0,00-0035156,J.Fox
2022_02_WAS_DET,REG,2,DET,53.0,0.0,1.0,1.0,00-0035156,J.Fox
2022_03_ATL_SEA,REG,3,SEA,51.0,0.0,1.0,1.0,00-0034160,M.Dickson
2022_03_ATL_SEA,REG,3,ATL,73.0,0.0,0.0,1.0,00-0032065,B.Pinion
2022_03_ATL_SEA,REG,3,SEA,51.0,0.0,1.0,1.0,00-0034160,M.Dickson
2022_03_BAL_NE,REG,3,BAL,58.0,0.0,1.0,1.0,00-0038094,J.Stout
2022_03_BAL_NE,REG,3,NE,44.0,0.0,0.0,1.0,00-0035280,J.Bailey
2022_03_BAL_NE,REG,3,BAL,52.0,0.0,0.0,1.0,00-0038094,J.Stout
2022_03_BAL_NE,REG,3,NE,56.0,0.0,0.0,1.0,00-0035280,J.Bailey
2022_03_BAL_NE,REG,3,BAL,23.0,0.0,0.0,1.0,00-0038094,J.Stout
2022_03_BUF_MIA,REG,3,MIA,59.0,0.0,1.0,1.0,00-0027114,T.Morstead
2022_03_BUF_MIA,REG,3,BUF,31.0,0.0,1.0,1.0,00-0030092,S.Martin
2022_03_BUF_MIA,REG,3,MIA,48.0,0.0,0.0,1.0,00-0027114,T.Morstead
2022_03_BUF_MIA,REG,3,MIA,52.0,0.0,1.0,1.0,00-0027114,T.Morstead
2022_03_BUF_MIA,REG,3,MIA,60.0,0.0,0.0,1.0,00-0027114,T.Morstead
